rel_frame_id,query,top1,top5,top10,top15,ground_truth
video7236,a man walks between two brick buildings a dusk,"[[7632, 1.416633129119873]]","[[7632, 1.416633129119873], [9795, 1.500193476676941], [8486, 1.5271141529083252], [8073, 1.5359530448913574], [7028, 1.5498323440551758]]","[[7632, 1.416633129119873], [9795, 1.500193476676941], [8486, 1.5271141529083252], [8073, 1.5359530448913574], [7028, 1.5498323440551758], [7114, 1.5502233505249023], [7436, 1.5524041652679443], [9878, 1.5606074333190918], [8817, 1.5615142583847046], [9871, 1.5667599439620972]]","[[7632, 1.416633129119873], [9795, 1.500193476676941], [8486, 1.5271141529083252], [8073, 1.5359530448913574], [7028, 1.5498323440551758], [7114, 1.5502233505249023], [7436, 1.5524041652679443], [9878, 1.5606074333190918], [8817, 1.5615142583847046], [9871, 1.5667599439620972], [8788, 1.5702364444732666], [7468, 1.5706148147583008], [7222, 1.574958086013794], [9581, 1.5755723714828491], [7155, 1.575578212738037]]",7236
video7833,guys holding cups and talking,"[[8315, 1.4608747959136963]]","[[8315, 1.4608747959136963], [9833, 1.4642208814620972], [9229, 1.4649837017059326], [8259, 1.4708149433135986], [9957, 1.4808244705200195]]","[[8315, 1.4608747959136963], [9833, 1.4642208814620972], [9229, 1.4649837017059326], [8259, 1.4708149433135986], [9957, 1.4808244705200195], [7158, 1.4819245338439941], [9548, 1.4840950965881348], [9404, 1.4873435497283936], [8652, 1.487841010093689], [7688, 1.4882543087005615]]","[[8315, 1.4608747959136963], [9833, 1.4642208814620972], [9229, 1.4649837017059326], [8259, 1.4708149433135986], [9957, 1.4808244705200195], [7158, 1.4819245338439941], [9548, 1.4840950965881348], [9404, 1.4873435497283936], [8652, 1.487841010093689], [7688, 1.4882543087005615], [7725, 1.4883573055267334], [8349, 1.4945974349975586], [7375, 1.49635648727417], [7370, 1.4967178106307983], [8781, 1.4997336864471436]]",7833
video7902,a baby playing with a cats tail,"[[8478, 1.3488081693649292]]","[[8478, 1.3488081693649292], [7902, 1.362615704536438], [8672, 1.4138617515563965], [9200, 1.4138624668121338], [9034, 1.425217628479004]]","[[8478, 1.3488081693649292], [7902, 1.362615704536438], [8672, 1.4138617515563965], [9200, 1.4138624668121338], [9034, 1.425217628479004], [7113, 1.445909857749939], [7593, 1.4460804462432861], [7977, 1.4671528339385986], [7579, 1.4685715436935425], [8016, 1.4797316789627075]]","[[8478, 1.3488081693649292], [7902, 1.362615704536438], [8672, 1.4138617515563965], [9200, 1.4138624668121338], [9034, 1.425217628479004], [7113, 1.445909857749939], [7593, 1.4460804462432861], [7977, 1.4671528339385986], [7579, 1.4685715436935425], [8016, 1.4797316789627075], [7146, 1.486336588859558], [9639, 1.4879698753356934], [9535, 1.4894163608551025], [7543, 1.492177963256836], [8044, 1.4944652318954468]]",7902
video8244,two men walk behind a couple of rhinoceroses one of which attacks a man,"[[8244, 1.3837954998016357]]","[[8244, 1.3837954998016357], [8044, 1.42287015914917], [8831, 1.4481487274169922], [9239, 1.46334707736969], [9832, 1.4800708293914795]]","[[8244, 1.3837954998016357], [8044, 1.42287015914917], [8831, 1.4481487274169922], [9239, 1.46334707736969], [9832, 1.4800708293914795], [8125, 1.48331880569458], [7837, 1.49055814743042], [7155, 1.4943220615386963], [9806, 1.497458577156067], [8306, 1.4994564056396484]]","[[8244, 1.3837954998016357], [8044, 1.42287015914917], [8831, 1.4481487274169922], [9239, 1.46334707736969], [9832, 1.4800708293914795], [8125, 1.48331880569458], [7837, 1.49055814743042], [7155, 1.4943220615386963], [9806, 1.497458577156067], [8306, 1.4994564056396484], [9451, 1.5046770572662354], [8420, 1.5063087940216064], [8903, 1.508042573928833], [9535, 1.512690782546997], [9774, 1.5135440826416016]]",8244
video9338,a girl digging in the sand,"[[9338, 1.2973003387451172]]","[[9338, 1.2973003387451172], [7796, 1.4581894874572754], [8916, 1.4776437282562256], [9031, 1.506765365600586], [8928, 1.5098683834075928]]","[[9338, 1.2973003387451172], [7796, 1.4581894874572754], [8916, 1.4776437282562256], [9031, 1.506765365600586], [8928, 1.5098683834075928], [9451, 1.510480284690857], [8676, 1.5168489217758179], [9359, 1.518694519996643], [9772, 1.5225470066070557], [7558, 1.5301607847213745]]","[[9338, 1.2973003387451172], [7796, 1.4581894874572754], [8916, 1.4776437282562256], [9031, 1.506765365600586], [8928, 1.5098683834075928], [9451, 1.510480284690857], [8676, 1.5168489217758179], [9359, 1.518694519996643], [9772, 1.5225470066070557], [7558, 1.5301607847213745], [9535, 1.5303246974945068], [9574, 1.530816674232483], [9016, 1.5382730960845947], [8018, 1.541211485862732], [9416, 1.5414648056030273]]",9338
video8264,women athletes taking their positions for a running race,"[[8264, 1.3429951667785645]]","[[8264, 1.3429951667785645], [8322, 1.4687232971191406], [8079, 1.4700391292572021], [8935, 1.485670566558838], [8333, 1.4866602420806885]]","[[8264, 1.3429951667785645], [8322, 1.4687232971191406], [8079, 1.4700391292572021], [8935, 1.485670566558838], [8333, 1.4866602420806885], [8125, 1.4938154220581055], [7610, 1.4962267875671387], [7131, 1.497658610343933], [8339, 1.5050828456878662], [9755, 1.505326509475708]]","[[8264, 1.3429951667785645], [8322, 1.4687232971191406], [8079, 1.4700391292572021], [8935, 1.485670566558838], [8333, 1.4866602420806885], [8125, 1.4938154220581055], [7610, 1.4962267875671387], [7131, 1.497658610343933], [8339, 1.5050828456878662], [9755, 1.505326509475708], [8488, 1.5056962966918945], [8258, 1.507717251777649], [7839, 1.5086075067520142], [8936, 1.5087075233459473], [7168, 1.509979248046875]]",8264
video8300,a woman pours water into her pot of meat then tomato sauce and stirs it all around while talking,"[[8479, 1.3634488582611084]]","[[8479, 1.3634488582611084], [9335, 1.3664096593856812], [7744, 1.374891996383667], [9022, 1.3903064727783203], [8910, 1.3926653861999512]]","[[8479, 1.3634488582611084], [9335, 1.3664096593856812], [7744, 1.374891996383667], [9022, 1.3903064727783203], [8910, 1.3926653861999512], [8300, 1.4152028560638428], [9625, 1.4166218042373657], [7565, 1.4172072410583496], [9693, 1.417785406112671], [9689, 1.4179048538208008]]","[[8479, 1.3634488582611084], [9335, 1.3664096593856812], [7744, 1.374891996383667], [9022, 1.3903064727783203], [8910, 1.3926653861999512], [8300, 1.4152028560638428], [9625, 1.4166218042373657], [7565, 1.4172072410583496], [9693, 1.417785406112671], [9689, 1.4179048538208008], [8654, 1.4237239360809326], [9836, 1.425136685371399], [7695, 1.4261037111282349], [7154, 1.4332305192947388], [9731, 1.4376685619354248]]",8300
video9347,a woman in red dress explaining about cushion seat,"[[7341, 1.4120845794677734]]","[[7341, 1.4120845794677734], [8074, 1.4145424365997314], [7724, 1.4192860126495361], [8317, 1.4416447877883911], [9326, 1.4429540634155273]]","[[7341, 1.4120845794677734], [8074, 1.4145424365997314], [7724, 1.4192860126495361], [8317, 1.4416447877883911], [9326, 1.4429540634155273], [9513, 1.4458637237548828], [7698, 1.4465550184249878], [8879, 1.4504061937332153], [8333, 1.4535009860992432], [9639, 1.4549152851104736]]","[[7341, 1.4120845794677734], [8074, 1.4145424365997314], [7724, 1.4192860126495361], [8317, 1.4416447877883911], [9326, 1.4429540634155273], [9513, 1.4458637237548828], [7698, 1.4465550184249878], [8879, 1.4504061937332153], [8333, 1.4535009860992432], [9639, 1.4549152851104736], [8783, 1.459385633468628], [8265, 1.459460735321045], [8342, 1.4605598449707031], [7231, 1.4607305526733398], [9517, 1.4608856439590454]]",9347
video9333,a man cooks burgers and bacon on a grill,"[[9333, 1.340659260749817]]","[[9333, 1.340659260749817], [7147, 1.3587028980255127], [8834, 1.3893879652023315], [9694, 1.398809790611267], [7820, 1.4077584743499756]]","[[9333, 1.340659260749817], [7147, 1.3587028980255127], [8834, 1.3893879652023315], [9694, 1.398809790611267], [7820, 1.4077584743499756], [7154, 1.4189664125442505], [9335, 1.4346097707748413], [8479, 1.4519935846328735], [8899, 1.4605967998504639], [9871, 1.4659013748168945]]","[[9333, 1.340659260749817], [7147, 1.3587028980255127], [8834, 1.3893879652023315], [9694, 1.398809790611267], [7820, 1.4077584743499756], [7154, 1.4189664125442505], [9335, 1.4346097707748413], [8479, 1.4519935846328735], [8899, 1.4605967998504639], [9871, 1.4659013748168945], [8900, 1.46625816822052], [9798, 1.4700937271118164], [7966, 1.4729695320129395], [7343, 1.4803249835968018], [8686, 1.4813811779022217]]",9333
video8322,a lady tries to ride on bicycle but fails,"[[8322, 1.3562120199203491]]","[[8322, 1.3562120199203491], [9622, 1.3800125122070312], [9535, 1.4148448705673218], [9755, 1.418227195739746], [9806, 1.4276516437530518]]","[[8322, 1.3562120199203491], [9622, 1.3800125122070312], [9535, 1.4148448705673218], [9755, 1.418227195739746], [9806, 1.4276516437530518], [8258, 1.4307496547698975], [8306, 1.4326974153518677], [9355, 1.4513722658157349], [7235, 1.4516270160675049], [8497, 1.4534480571746826]]","[[8322, 1.3562120199203491], [9622, 1.3800125122070312], [9535, 1.4148448705673218], [9755, 1.418227195739746], [9806, 1.4276516437530518], [8258, 1.4307496547698975], [8306, 1.4326974153518677], [9355, 1.4513722658157349], [7235, 1.4516270160675049], [8497, 1.4534480571746826], [8935, 1.4588963985443115], [7837, 1.4590837955474854], [8128, 1.4626352787017822], [8044, 1.4635108709335327], [8899, 1.4663779735565186]]",8322
video7790,a man explains the condition of someone in the hospital to the press outside of a building,"[[9690, 1.3714609146118164]]","[[9690, 1.3714609146118164], [9695, 1.4170318841934204], [9331, 1.4210056066513062], [7704, 1.421830654144287], [9885, 1.4344425201416016]]","[[9690, 1.3714609146118164], [9695, 1.4170318841934204], [9331, 1.4210056066513062], [7704, 1.421830654144287], [9885, 1.4344425201416016], [7967, 1.4427909851074219], [9871, 1.4459664821624756], [7469, 1.4546806812286377], [9404, 1.459763526916504], [8302, 1.4635341167449951]]","[[9690, 1.3714609146118164], [9695, 1.4170318841934204], [9331, 1.4210056066513062], [7704, 1.421830654144287], [9885, 1.4344425201416016], [7967, 1.4427909851074219], [9871, 1.4459664821624756], [7469, 1.4546806812286377], [9404, 1.459763526916504], [8302, 1.4635341167449951], [7790, 1.4708802700042725], [8664, 1.4721508026123047], [8650, 1.4725512266159058], [8348, 1.4732896089553833], [7138, 1.473380208015442]]",7790
video8806,someone looking at a japanese book,"[[8688, 1.4313158988952637]]","[[8688, 1.4313158988952637], [7977, 1.4440559148788452], [8868, 1.4985049962997437], [9639, 1.5002353191375732], [8684, 1.5011825561523438]]","[[8688, 1.4313158988952637], [7977, 1.4440559148788452], [8868, 1.4985049962997437], [9639, 1.5002353191375732], [8684, 1.5011825561523438], [7593, 1.5054502487182617], [8011, 1.5072343349456787], [8078, 1.512320876121521], [8796, 1.5147109031677246], [8804, 1.5152355432510376]]","[[8688, 1.4313158988952637], [7977, 1.4440559148788452], [8868, 1.4985049962997437], [9639, 1.5002353191375732], [8684, 1.5011825561523438], [7593, 1.5054502487182617], [8011, 1.5072343349456787], [8078, 1.512320876121521], [8796, 1.5147109031677246], [8804, 1.5152355432510376], [8825, 1.516993761062622], [7431, 1.518805980682373], [8916, 1.5214531421661377], [7113, 1.5217909812927246], [9253, 1.523250699043274]]",8806
video8450,a elecopter moving in air and red and yellow dress man hand touching speaking in snow land wearing helmet displaying on screen,"[[8674, 1.3926106691360474]]","[[8674, 1.3926106691360474], [9014, 1.3968961238861084], [7178, 1.429922342300415], [9742, 1.4325532913208008], [8820, 1.4597761631011963]]","[[8674, 1.3926106691360474], [9014, 1.3968961238861084], [7178, 1.429922342300415], [9742, 1.4325532913208008], [8820, 1.4597761631011963], [9208, 1.4647910594940186], [8450, 1.4743595123291016], [8879, 1.477720022201538], [9826, 1.4787325859069824], [7464, 1.4788033962249756]]","[[8674, 1.3926106691360474], [9014, 1.3968961238861084], [7178, 1.429922342300415], [9742, 1.4325532913208008], [8820, 1.4597761631011963], [9208, 1.4647910594940186], [8450, 1.4743595123291016], [8879, 1.477720022201538], [9826, 1.4787325859069824], [7464, 1.4788033962249756], [7232, 1.4814317226409912], [7796, 1.4863755702972412], [7061, 1.4909272193908691], [7747, 1.4909991025924683], [9788, 1.492194414138794]]",8450
video7834,a man in striped collared shirt discusses jobs in news room of bloomberg,"[[7469, 1.3406305313110352]]","[[7469, 1.3406305313110352], [7834, 1.3869049549102783], [7947, 1.3935699462890625], [7171, 1.3962595462799072], [7833, 1.4382555484771729]]","[[7469, 1.3406305313110352], [7834, 1.3869049549102783], [7947, 1.3935699462890625], [7171, 1.3962595462799072], [7833, 1.4382555484771729], [7491, 1.440155267715454], [9692, 1.4465961456298828], [8804, 1.4489061832427979], [9028, 1.4596161842346191], [8905, 1.4633904695510864]]","[[7469, 1.3406305313110352], [7834, 1.3869049549102783], [7947, 1.3935699462890625], [7171, 1.3962595462799072], [7833, 1.4382555484771729], [7491, 1.440155267715454], [9692, 1.4465961456298828], [8804, 1.4489061832427979], [9028, 1.4596161842346191], [8905, 1.4633904695510864], [9775, 1.463791847229004], [7418, 1.4663243293762207], [8333, 1.4668593406677246], [9901, 1.467408299446106], [7613, 1.4676532745361328]]",7834
video7565,in a kitchen a woman is chopping tomatoes in a food processor,"[[7565, 1.2886289358139038]]","[[7565, 1.2886289358139038], [7744, 1.3758141994476318], [9798, 1.3820397853851318], [8686, 1.4109853506088257], [9625, 1.4111920595169067]]","[[7565, 1.2886289358139038], [7744, 1.3758141994476318], [9798, 1.3820397853851318], [8686, 1.4109853506088257], [9625, 1.4111920595169067], [9022, 1.4114048480987549], [9689, 1.4126635789871216], [8834, 1.41639244556427], [8899, 1.4180691242218018], [7939, 1.4291898012161255]]","[[7565, 1.2886289358139038], [7744, 1.3758141994476318], [9798, 1.3820397853851318], [8686, 1.4109853506088257], [9625, 1.4111920595169067], [9022, 1.4114048480987549], [9689, 1.4126635789871216], [8834, 1.41639244556427], [8899, 1.4180691242218018], [7939, 1.4291898012161255], [7695, 1.431203842163086], [8654, 1.4352266788482666], [9693, 1.436991810798645], [8444, 1.4382703304290771], [8057, 1.4409008026123047]]",7565
video9452,an animated grey shark in the middle of a blue water simulation background rotating in a circle on the screen of a monitor,"[[9452, 1.27926504611969]]","[[9452, 1.27926504611969], [8111, 1.4033654928207397], [8909, 1.4160324335098267], [9578, 1.4290138483047485], [8328, 1.4406912326812744]]","[[9452, 1.27926504611969], [8111, 1.4033654928207397], [8909, 1.4160324335098267], [9578, 1.4290138483047485], [8328, 1.4406912326812744], [7444, 1.4444081783294678], [7061, 1.4453954696655273], [8817, 1.445952296257019], [8010, 1.449092984199524], [7027, 1.4577789306640625]]","[[9452, 1.27926504611969], [8111, 1.4033654928207397], [8909, 1.4160324335098267], [9578, 1.4290138483047485], [8328, 1.4406912326812744], [7444, 1.4444081783294678], [7061, 1.4453954696655273], [8817, 1.445952296257019], [8010, 1.449092984199524], [7027, 1.4577789306640625], [8911, 1.4585777521133423], [7035, 1.4630517959594727], [9030, 1.465139389038086], [9221, 1.466537594795227], [9458, 1.4694745540618896]]",9452
video7688,one of two guys walking on a carton of eggs with bare feet,"[[7688, 1.3896675109863281]]","[[7688, 1.3896675109863281], [8044, 1.4410711526870728], [8486, 1.480354905128479], [7820, 1.4834403991699219], [9832, 1.4872868061065674]]","[[7688, 1.3896675109863281], [8044, 1.4410711526870728], [8486, 1.480354905128479], [7820, 1.4834403991699219], [9832, 1.4872868061065674], [7137, 1.4914934635162354], [7113, 1.4917185306549072], [7351, 1.493842601776123], [9234, 1.5002461671829224], [8945, 1.5029503107070923]]","[[7688, 1.3896675109863281], [8044, 1.4410711526870728], [8486, 1.480354905128479], [7820, 1.4834403991699219], [9832, 1.4872868061065674], [7137, 1.4914934635162354], [7113, 1.4917185306549072], [7351, 1.493842601776123], [9234, 1.5002461671829224], [8945, 1.5029503107070923], [7681, 1.5044523477554321], [8622, 1.5054069757461548], [9253, 1.5096187591552734], [7174, 1.510396122932434], [8903, 1.5104279518127441]]",7688
video8945,two men stand on a platform suspended high above the city,"[[8945, 1.3995046615600586]]","[[8945, 1.3995046615600586], [8798, 1.4835071563720703], [7028, 1.4962756633758545], [9221, 1.5124160051345825], [7174, 1.516448974609375]]","[[8945, 1.3995046615600586], [8798, 1.4835071563720703], [7028, 1.4962756633758545], [9221, 1.5124160051345825], [7174, 1.516448974609375], [8061, 1.5230815410614014], [8071, 1.5237038135528564], [8499, 1.5345669984817505], [9690, 1.5347859859466553], [8073, 1.5348989963531494]]","[[8945, 1.3995046615600586], [8798, 1.4835071563720703], [7028, 1.4962756633758545], [9221, 1.5124160051345825], [7174, 1.516448974609375], [8061, 1.5230815410614014], [8071, 1.5237038135528564], [8499, 1.5345669984817505], [9690, 1.5347859859466553], [8073, 1.5348989963531494], [7632, 1.5355863571166992], [9581, 1.5396599769592285], [8306, 1.54025399684906], [9623, 1.541689395904541], [9834, 1.543012261390686]]",8945
video7114,there is a man in black is walking in to the bridge,"[[7632, 1.43270742893219]]","[[7632, 1.43270742893219], [7837, 1.4501807689666748], [7222, 1.450974464416504], [9878, 1.4566762447357178], [9813, 1.462593674659729]]","[[7632, 1.43270742893219], [7837, 1.4501807689666748], [7222, 1.450974464416504], [9878, 1.4566762447357178], [9813, 1.462593674659729], [7114, 1.4629510641098022], [9254, 1.465836524963379], [7352, 1.467315912246704], [9535, 1.4699156284332275], [7558, 1.4712119102478027]]","[[7632, 1.43270742893219], [7837, 1.4501807689666748], [7222, 1.450974464416504], [9878, 1.4566762447357178], [9813, 1.462593674659729], [7114, 1.4629510641098022], [9254, 1.465836524963379], [7352, 1.467315912246704], [9535, 1.4699156284332275], [7558, 1.4712119102478027], [7766, 1.4715981483459473], [9238, 1.4765172004699707], [9252, 1.4769394397735596], [8266, 1.4770548343658447], [9520, 1.4774749279022217]]",7114
video8903,there are crocodiles about to eat the group of people walking across the water,"[[9831, 1.4368880987167358]]","[[9831, 1.4368880987167358], [8556, 1.470517873764038], [8079, 1.4752026796340942], [7681, 1.4850517511367798], [9511, 1.4870691299438477]]","[[9831, 1.4368880987167358], [8556, 1.470517873764038], [8079, 1.4752026796340942], [7681, 1.4850517511367798], [9511, 1.4870691299438477], [9451, 1.496034860610962], [8307, 1.4991565942764282], [8071, 1.504601001739502], [8312, 1.5069892406463623], [9253, 1.5089597702026367]]","[[9831, 1.4368880987167358], [8556, 1.470517873764038], [8079, 1.4752026796340942], [7681, 1.4850517511367798], [9511, 1.4870691299438477], [9451, 1.496034860610962], [8307, 1.4991565942764282], [8071, 1.504601001739502], [8312, 1.5069892406463623], [9253, 1.5089597702026367], [7837, 1.512123465538025], [7972, 1.5146751403808594], [8462, 1.5208293199539185], [8655, 1.5226622819900513], [9341, 1.523336410522461]]",8903
video7135,band playing music and people dancing,"[[8441, 1.4177939891815186]]","[[8441, 1.4177939891815186], [9513, 1.4908835887908936], [9404, 1.4921226501464844], [7725, 1.494917631149292], [7141, 1.4975579977035522]]","[[8441, 1.4177939891815186], [9513, 1.4908835887908936], [9404, 1.4921226501464844], [7725, 1.494917631149292], [7141, 1.4975579977035522], [8466, 1.5009677410125732], [8339, 1.502653956413269], [9063, 1.5051804780960083], [7747, 1.5064219236373901], [7227, 1.5076490640640259]]","[[8441, 1.4177939891815186], [9513, 1.4908835887908936], [9404, 1.4921226501464844], [7725, 1.494917631149292], [7141, 1.4975579977035522], [8466, 1.5009677410125732], [8339, 1.502653956413269], [9063, 1.5051804780960083], [7747, 1.5064219236373901], [7227, 1.5076490640640259], [9600, 1.508714199066162], [7596, 1.5147432088851929], [9524, 1.5185444355010986], [8556, 1.5189144611358643], [9254, 1.5208324193954468]]",7135
video8481,a woman is reporting on keds commercials,"[[8481, 1.443284273147583]]","[[8481, 1.443284273147583], [8488, 1.4586812257766724], [7231, 1.4587175846099854], [8494, 1.4638497829437256], [9575, 1.4799833297729492]]","[[8481, 1.443284273147583], [8488, 1.4586812257766724], [7231, 1.4587175846099854], [8494, 1.4638497829437256], [9575, 1.4799833297729492], [7577, 1.4806054830551147], [9347, 1.4849574565887451], [7698, 1.4857096672058105], [9517, 1.4860332012176514], [7580, 1.4866470098495483]]","[[8481, 1.443284273147583], [8488, 1.4586812257766724], [7231, 1.4587175846099854], [8494, 1.4638497829437256], [9575, 1.4799833297729492], [7577, 1.4806054830551147], [9347, 1.4849574565887451], [7698, 1.4857096672058105], [9517, 1.4860332012176514], [7580, 1.4866470098495483], [9600, 1.4877686500549316], [7549, 1.4918057918548584], [9039, 1.4921066761016846], [7558, 1.4925353527069092], [8461, 1.4952250719070435]]",8481
video7909,a woman holding a ribbon,"[[7543, 1.4256454706192017]]","[[7543, 1.4256454706192017], [9827, 1.44959557056427], [8605, 1.4697188138961792], [9349, 1.4851021766662598], [9301, 1.496319055557251]]","[[7543, 1.4256454706192017], [9827, 1.44959557056427], [8605, 1.4697188138961792], [9349, 1.4851021766662598], [9301, 1.496319055557251], [9834, 1.4989728927612305], [7145, 1.500821590423584], [9032, 1.5040051937103271], [8688, 1.5079965591430664], [8817, 1.5122063159942627]]","[[7543, 1.4256454706192017], [9827, 1.44959557056427], [8605, 1.4697188138961792], [9349, 1.4851021766662598], [9301, 1.496319055557251], [9834, 1.4989728927612305], [7145, 1.500821590423584], [9032, 1.5040051937103271], [8688, 1.5079965591430664], [8817, 1.5122063159942627], [7827, 1.5131075382232666], [8620, 1.5154719352722168], [7364, 1.5170466899871826], [7172, 1.5172080993652344], [8110, 1.5178545713424683]]",7909
video9036,young children in red fire chief hats are guided to a fire engine and up its metal textured stairs,"[[9036, 1.3300402164459229]]","[[9036, 1.3300402164459229], [9014, 1.456333875656128], [8827, 1.475767731666565], [9695, 1.4777594804763794], [7796, 1.4810917377471924]]","[[9036, 1.3300402164459229], [9014, 1.456333875656128], [8827, 1.475767731666565], [9695, 1.4777594804763794], [7796, 1.4810917377471924], [7464, 1.4904285669326782], [8241, 1.5190131664276123], [9908, 1.523630142211914], [9975, 1.5281686782836914], [8815, 1.5332541465759277]]","[[9036, 1.3300402164459229], [9014, 1.456333875656128], [8827, 1.475767731666565], [9695, 1.4777594804763794], [7796, 1.4810917377471924], [7464, 1.4904285669326782], [8241, 1.5190131664276123], [9908, 1.523630142211914], [9975, 1.5281686782836914], [8815, 1.5332541465759277], [9245, 1.5335711240768433], [7542, 1.53702712059021], [9332, 1.541105031967163], [9832, 1.5421690940856934], [8863, 1.54345703125]]",9036
video9034,several dogs playing dead,"[[9535, 1.4385114908218384]]","[[9535, 1.4385114908218384], [7113, 1.4505008459091187], [8837, 1.4721907377243042], [8125, 1.476475477218628], [9830, 1.4768003225326538]]","[[9535, 1.4385114908218384], [7113, 1.4505008459091187], [8837, 1.4721907377243042], [8125, 1.476475477218628], [9830, 1.4768003225326538], [9034, 1.478053331375122], [9451, 1.479783535003662], [7593, 1.4844691753387451], [9681, 1.4880518913269043], [9806, 1.4891037940979004]]","[[9535, 1.4385114908218384], [7113, 1.4505008459091187], [8837, 1.4721907377243042], [8125, 1.476475477218628], [9830, 1.4768003225326538], [9034, 1.478053331375122], [9451, 1.479783535003662], [7593, 1.4844691753387451], [9681, 1.4880518913269043], [9806, 1.4891037940979004], [7146, 1.493985652923584], [7227, 1.4942110776901245], [8817, 1.4962009191513062], [9355, 1.4977202415466309], [7977, 1.500617504119873]]",9034
video7579,a girl wearing red top and black trouser is putting a sweater on a dog,"[[7579, 1.4025176763534546]]","[[7579, 1.4025176763534546], [7113, 1.4259119033813477], [8044, 1.4578959941864014], [7361, 1.4616591930389404], [9232, 1.4691909551620483]]","[[7579, 1.4025176763534546], [7113, 1.4259119033813477], [8044, 1.4578959941864014], [7361, 1.4616591930389404], [9232, 1.4691909551620483], [9639, 1.471923589706421], [9034, 1.4795992374420166], [8316, 1.482041597366333], [9405, 1.4854382276535034], [9341, 1.4869102239608765]]","[[7579, 1.4025176763534546], [7113, 1.4259119033813477], [8044, 1.4578959941864014], [7361, 1.4616591930389404], [9232, 1.4691909551620483], [9639, 1.471923589706421], [9034, 1.4795992374420166], [8316, 1.482041597366333], [9405, 1.4854382276535034], [9341, 1.4869102239608765], [7558, 1.4891583919525146], [9810, 1.4901560544967651], [9228, 1.4933075904846191], [7836, 1.4952659606933594], [8899, 1.5026090145111084]]",7579
video9607,a commercial for the website called eharmony,"[[9607, 1.318559169769287]]","[[9607, 1.318559169769287], [9688, 1.4071855545043945], [7724, 1.4192403554916382], [7546, 1.4352471828460693], [7726, 1.4424647092819214]]","[[9607, 1.318559169769287], [9688, 1.4071855545043945], [7724, 1.4192403554916382], [7546, 1.4352471828460693], [7726, 1.4424647092819214], [7698, 1.446237325668335], [9777, 1.448484182357788], [7149, 1.4484978914260864], [7365, 1.4496185779571533], [7687, 1.449790120124817]]","[[9607, 1.318559169769287], [9688, 1.4071855545043945], [7724, 1.4192403554916382], [7546, 1.4352471828460693], [7726, 1.4424647092819214], [7698, 1.446237325668335], [9777, 1.448484182357788], [7149, 1.4484978914260864], [7365, 1.4496185779571533], [7687, 1.449790120124817], [9820, 1.4498628377914429], [7412, 1.4525671005249023], [7231, 1.45414137840271], [8257, 1.4579458236694336], [9458, 1.4596387147903442]]",9607
video7828,a man gives a lecture with a microphone in front of a laptop with a red glow behind him,"[[7828, 1.3483102321624756]]","[[7828, 1.3483102321624756], [8480, 1.421566367149353], [9203, 1.4287071228027344], [9474, 1.4440031051635742], [7491, 1.4443711042404175]]","[[7828, 1.3483102321624756], [8480, 1.421566367149353], [9203, 1.4287071228027344], [9474, 1.4440031051635742], [7491, 1.4443711042404175], [8804, 1.4489467144012451], [8830, 1.4506149291992188], [8301, 1.4606547355651855], [9117, 1.4673058986663818], [8472, 1.4731955528259277]]","[[7828, 1.3483102321624756], [8480, 1.421566367149353], [9203, 1.4287071228027344], [9474, 1.4440031051635742], [7491, 1.4443711042404175], [8804, 1.4489467144012451], [8830, 1.4506149291992188], [8301, 1.4606547355651855], [9117, 1.4673058986663818], [8472, 1.4731955528259277], [8905, 1.4815489053726196], [7369, 1.487568974494934], [7794, 1.4895508289337158], [8861, 1.4921588897705078], [9901, 1.4937880039215088]]",7828
video9805,characters from video games are dancing to old mc donald had a farm,"[[9805, 1.4017637968063354]]","[[9805, 1.4017637968063354], [9031, 1.4321832656860352], [9813, 1.4373561143875122], [7141, 1.4442377090454102], [8027, 1.447842001914978]]","[[9805, 1.4017637968063354], [9031, 1.4321832656860352], [9813, 1.4373561143875122], [7141, 1.4442377090454102], [8027, 1.447842001914978], [9826, 1.451833724975586], [8899, 1.4528248310089111], [9014, 1.4553087949752808], [8116, 1.4574401378631592], [7552, 1.459847092628479]]","[[9805, 1.4017637968063354], [9031, 1.4321832656860352], [9813, 1.4373561143875122], [7141, 1.4442377090454102], [8027, 1.447842001914978], [9826, 1.451833724975586], [8899, 1.4528248310089111], [9014, 1.4553087949752808], [8116, 1.4574401378631592], [7552, 1.459847092628479], [9589, 1.4610466957092285], [9577, 1.462897777557373], [7232, 1.463748574256897], [9332, 1.464271903038025], [7202, 1.4653552770614624]]",9805
