rel_video_id,query,top1,top5,top10,ground_truth
video7119,news reporters talk about a strange sight in part of san diego,"[[7119, 1.4165986776351929]]","[[7119, 1.4165986776351929], [8175, 1.47864830493927], [8491, 1.4812238216400146], [8311, 1.4899961948394775], [9819, 1.492422103881836]]","[[7119, 1.4165986776351929], [8175, 1.47864830493927], [8491, 1.4812238216400146], [8311, 1.4899961948394775], [9819, 1.492422103881836], [9037, 1.4934706687927246], [9223, 1.4962786436080933], [9359, 1.4970734119415283], [7234, 1.5180175304412842], [8822, 1.5315423011779785]]",7119
video8175,a man in a suit and a woman wearing brown giving the news,"[[7613, 1.3798608779907227]]","[[7613, 1.3798608779907227], [7119, 1.409259557723999], [8650, 1.4451868534088135], [8175, 1.4596412181854248], [8864, 1.4667916297912598]]","[[7613, 1.3798608779907227], [7119, 1.409259557723999], [8650, 1.4451868534088135], [8175, 1.4596412181854248], [8864, 1.4667916297912598], [9223, 1.4682998657226562], [9692, 1.470716953277588], [7947, 1.4783337116241455], [8333, 1.485795021057129], [7790, 1.4873732328414917]]",8175
video7202,a group of people are dancing in a room,"[[7202, 1.439424991607666]]","[[7202, 1.439424991607666], [9957, 1.4424633979797363], [7725, 1.4578841924667358], [7960, 1.486462950706482], [8339, 1.4979569911956787]]","[[7202, 1.439424991607666], [9957, 1.4424633979797363], [7725, 1.4578841924667358], [7960, 1.486462950706482], [8339, 1.4979569911956787], [9063, 1.5039238929748535], [9254, 1.504360556602478], [7135, 1.5095690488815308], [8807, 1.517548680305481], [7117, 1.5263762474060059]]",7202
video7348,a girl is talking about relationships,"[[7547, 1.4737865924835205]]","[[7547, 1.4737865924835205], [9509, 1.4882781505584717], [9419, 1.4921635389328003], [8807, 1.4941542148590088], [8481, 1.496294379234314]]","[[7547, 1.4737865924835205], [9509, 1.4882781505584717], [9419, 1.4921635389328003], [8807, 1.4941542148590088], [8481, 1.496294379234314], [9791, 1.4995307922363281], [7836, 1.5012083053588867], [9209, 1.5052454471588135], [7411, 1.506048560142517], [8254, 1.5081640481948853]]",7348
video9728,a man talking about kuru disease,"[[9728, 1.4313205480575562]]","[[9728, 1.4313205480575562], [9249, 1.4783906936645508], [7704, 1.4896719455718994], [7731, 1.4902944564819336], [8119, 1.5035419464111328]]","[[9728, 1.4313205480575562], [9249, 1.4783906936645508], [7704, 1.4896719455718994], [7731, 1.4902944564819336], [8119, 1.5035419464111328], [7169, 1.5077776908874512], [9418, 1.50810968875885], [9821, 1.5086688995361328], [9119, 1.5098462104797363], [9406, 1.5143132209777832]]",9728
video8919,a man is talking on stage,"[[8830, 1.4241302013397217]]","[[8830, 1.4241302013397217], [9352, 1.4562417268753052], [9522, 1.4675891399383545], [9203, 1.4727771282196045], [8917, 1.4759271144866943]]","[[8830, 1.4241302013397217], [9352, 1.4562417268753052], [9522, 1.4675891399383545], [9203, 1.4727771282196045], [8917, 1.4759271144866943], [9683, 1.48185133934021], [8932, 1.491330862045288], [9117, 1.497262954711914], [7349, 1.5003418922424316], [8072, 1.5087941884994507]]",8919
video7731,fox newscasters discuss chris christie and his poll numbers,"[[9223, 1.4540908336639404]]","[[9223, 1.4540908336639404], [8864, 1.4697582721710205], [7731, 1.4813662767410278], [8175, 1.4840447902679443], [7158, 1.497842788696289]]","[[9223, 1.4540908336639404], [8864, 1.4697582721710205], [7731, 1.4813662767410278], [8175, 1.4840447902679443], [7158, 1.497842788696289], [7613, 1.5186257362365723], [7834, 1.548980951309204], [8464, 1.5591938495635986], [7119, 1.5662076473236084], [7234, 1.5777084827423096]]",7731
video7160,a cartoon character falls asleep on a couch,"[[7160, 1.3498631715774536]]","[[7160, 1.3498631715774536], [7574, 1.4736584424972534], [7741, 1.5188469886779785], [9814, 1.5298423767089844], [8110, 1.5300734043121338]]","[[7160, 1.3498631715774536], [7574, 1.4736584424972534], [7741, 1.5188469886779785], [9814, 1.5298423767089844], [8110, 1.5300734043121338], [8911, 1.5318660736083984], [7365, 1.5369527339935303], [8799, 1.5402463674545288], [7111, 1.540618658065796], [8781, 1.5435943603515625]]",7160
video9684,somebody slices white onion with sharp knife on the table,"[[9798, 1.331322431564331]]","[[9798, 1.331322431564331], [7966, 1.3668599128723145], [7554, 1.4276351928710938], [9684, 1.4410185813903809], [8686, 1.4583537578582764]]","[[9798, 1.331322431564331], [7966, 1.3668599128723145], [7554, 1.4276351928710938], [9684, 1.4410185813903809], [8686, 1.4583537578582764], [9356, 1.484930396080017], [7939, 1.5160990953445435], [7559, 1.5342326164245605], [9537, 1.5360989570617676], [7799, 1.5374908447265625]]",9684
video9025,an instructional video on painting your nails,"[[8791, 1.3443336486816406]]","[[8791, 1.3443336486816406], [9220, 1.4428720474243164], [7909, 1.4458270072937012], [7173, 1.4870373010635376], [9025, 1.5122809410095215]]","[[8791, 1.3443336486816406], [9220, 1.4428720474243164], [7909, 1.4458270072937012], [7173, 1.4870373010635376], [9025, 1.5122809410095215], [8712, 1.5152125358581543], [8679, 1.5196621417999268], [7684, 1.555907964706421], [8488, 1.5589581727981567], [8774, 1.5604671239852905]]",9025
video8246,there is a man working on a car,"[[7343, 1.434039831161499]]","[[7343, 1.434039831161499], [7820, 1.4382357597351074], [8246, 1.4438493251800537], [9508, 1.4540932178497314], [9368, 1.5039291381835938]]","[[7343, 1.434039831161499], [7820, 1.4382357597351074], [8246, 1.4438493251800537], [9508, 1.4540932178497314], [9368, 1.5039291381835938], [7110, 1.5224506855010986], [8901, 1.5264006853103638], [7765, 1.5315790176391602], [9358, 1.5340574979782104], [9236, 1.536624550819397]]",8246
video8948,there is a man is talking with a commando,"[[8948, 1.3841958045959473]]","[[8948, 1.3841958045959473], [9255, 1.4073066711425781], [8475, 1.4138320684432983], [9235, 1.429335355758667], [9784, 1.462900161743164]]","[[8948, 1.3841958045959473], [9255, 1.4073066711425781], [8475, 1.4138320684432983], [9235, 1.429335355758667], [9784, 1.462900161743164], [9813, 1.467616319656372], [7436, 1.4680461883544922], [7757, 1.4737014770507812], [7686, 1.4757109880447388], [9236, 1.4886225461959839]]",8948
video8794,a cartoon girl and animal jumping on body of male guy girl image still shown displaying on screen,"[[8794, 1.4558042287826538]]","[[8794, 1.4558042287826538], [8341, 1.4796829223632812], [7164, 1.4809669256210327], [8245, 1.4987614154815674], [7798, 1.5272297859191895]]","[[8794, 1.4558042287826538], [8341, 1.4796829223632812], [7164, 1.4809669256210327], [8245, 1.4987614154815674], [7798, 1.5272297859191895], [8903, 1.5292317867279053], [9403, 1.533095121383667], [8485, 1.53854238986969], [7222, 1.5386652946472168], [7741, 1.5535331964492798]]",8794
video8675,a man kicks a ball,"[[8675, 1.4712584018707275]]","[[8675, 1.4712584018707275], [7776, 1.478531837463379], [8661, 1.4828208684921265], [7378, 1.4890183210372925], [9817, 1.4956635236740112]]","[[8675, 1.4712584018707275], [7776, 1.478531837463379], [8661, 1.4828208684921265], [7378, 1.4890183210372925], [9817, 1.4956635236740112], [7200, 1.511899471282959], [9823, 1.5128809213638306], [7168, 1.5134083032608032], [9681, 1.5141668319702148], [9302, 1.5153439044952393]]",8675
video8461,two kids talking to the camera and then a woman talking to the camera,"[[7970, 1.4892051219940186]]","[[7970, 1.4892051219940186], [8461, 1.4899410009384155], [8786, 1.513964056968689], [7843, 1.5199971199035645], [9775, 1.5201122760772705]]","[[7970, 1.4892051219940186], [8461, 1.4899410009384155], [8786, 1.513964056968689], [7843, 1.5199971199035645], [9775, 1.5201122760772705], [7680, 1.5235117673873901], [7119, 1.523953914642334], [8442, 1.5239609479904175], [8815, 1.5272345542907715], [9357, 1.5288225412368774]]",8461
video8499,men working in surveillance room,"[[7114, 1.440150260925293]]","[[7114, 1.440150260925293], [8499, 1.4408987760543823], [8472, 1.4744207859039307], [7900, 1.4864060878753662], [9236, 1.4882445335388184]]","[[7114, 1.440150260925293], [8499, 1.4408987760543823], [8472, 1.4744207859039307], [7900, 1.4864060878753662], [9236, 1.4882445335388184], [9520, 1.488835334777832], [8328, 1.491713047027588], [8808, 1.4978446960449219], [7233, 1.498852252960205], [9811, 1.502296805381775]]",8499
video9530,jeremy is describing a car,"[[7026, 1.4464848041534424]]","[[7026, 1.4464848041534424], [7597, 1.4669849872589111], [7115, 1.4672703742980957], [8651, 1.4681822061538696], [7354, 1.4727733135223389]]","[[7026, 1.4464848041534424], [7597, 1.4669849872589111], [7115, 1.4672703742980957], [8651, 1.4681822061538696], [7354, 1.4727733135223389], [8901, 1.4778125286102295], [9358, 1.4810789823532104], [7752, 1.4834668636322021], [7820, 1.484494686126709], [7765, 1.4855669736862183]]",9530
video8121,there was a resistor in the back,"[[7910, 1.4284319877624512]]","[[7910, 1.4284319877624512], [8924, 1.4499311447143555], [8246, 1.4583842754364014], [8121, 1.4642255306243896], [9530, 1.4859755039215088]]","[[7910, 1.4284319877624512], [8924, 1.4499311447143555], [8246, 1.4583842754364014], [8121, 1.4642255306243896], [9530, 1.4859755039215088], [7369, 1.4876433610916138], [8804, 1.4927036762237549], [9679, 1.5020896196365356], [8626, 1.504278540611267], [7543, 1.512009859085083]]",8121
video7432,a person on the computer looking at data,"[[7432, 1.4096322059631348]]","[[7432, 1.4096322059631348], [8328, 1.464573860168457], [7347, 1.4710023403167725], [7166, 1.4768314361572266], [8921, 1.4939918518066406]]","[[7432, 1.4096322059631348], [8328, 1.464573860168457], [7347, 1.4710023403167725], [7166, 1.4768314361572266], [8921, 1.4939918518066406], [9549, 1.5015743970870972], [9821, 1.5155750513076782], [8472, 1.515826940536499], [8909, 1.5195602178573608], [8626, 1.5228025913238525]]",7432
video8932,a man is giving an interview in a tv show,"[[8917, 1.4355645179748535]]","[[8917, 1.4355645179748535], [8120, 1.447461485862732], [7753, 1.450333595275879], [7349, 1.457817554473877], [8932, 1.4589093923568726]]","[[8917, 1.4355645179748535], [8120, 1.447461485862732], [7753, 1.450333595275879], [7349, 1.457817554473877], [8932, 1.4589093923568726], [9885, 1.4605810642242432], [8905, 1.4606441259384155], [7794, 1.465400218963623], [9901, 1.4666587114334106], [7215, 1.467287302017212]]",8932
video8073,a pop singer singing while she standing on a step the video is shown double,"[[8073, 1.3535104990005493]]","[[8073, 1.3535104990005493], [8678, 1.4447593688964844], [8305, 1.4827136993408203], [9827, 1.4870145320892334], [7171, 1.489988088607788]]","[[8073, 1.3535104990005493], [8678, 1.4447593688964844], [8305, 1.4827136993408203], [9827, 1.4870145320892334], [7171, 1.489988088607788], [9518, 1.4955682754516602], [7528, 1.5009257793426514], [9472, 1.5041613578796387], [7411, 1.5099060535430908], [7467, 1.5202288627624512]]",8073
video9831,a group of people are swimming in a boat a monkey is walking on the tree,"[[9831, 1.430023193359375]]","[[9831, 1.430023193359375], [7681, 1.4768993854522705], [9342, 1.4830352067947388], [8025, 1.4965161085128784], [8949, 1.5118995904922485]]","[[9831, 1.430023193359375], [7681, 1.4768993854522705], [9342, 1.4830352067947388], [8025, 1.4965161085128784], [8949, 1.5118995904922485], [8079, 1.5128955841064453], [8307, 1.5326340198516846], [7974, 1.5342903137207031], [9576, 1.5355606079101562], [7837, 1.5384719371795654]]",9831
video7548,people are stoppped by military in the street,"[[9235, 1.5055633783340454]]","[[9235, 1.5055633783340454], [9131, 1.5218992233276367], [7827, 1.52482008934021], [8805, 1.5259740352630615], [7822, 1.5336940288543701]]","[[9235, 1.5055633783340454], [9131, 1.5218992233276367], [7827, 1.52482008934021], [8805, 1.5259740352630615], [7822, 1.5336940288543701], [8243, 1.5386033058166504], [8416, 1.5387217998504639], [9323, 1.5405408143997192], [8851, 1.5476840734481812], [9239, 1.5505508184432983]]",7548
video7578,people are on stage talking,"[[9683, 1.4610378742218018]]","[[9683, 1.4610378742218018], [9352, 1.4632048606872559], [8932, 1.4995356798171997], [7794, 1.502309799194336], [8821, 1.5049948692321777]]","[[9683, 1.4610378742218018], [9352, 1.4632048606872559], [8932, 1.4995356798171997], [7794, 1.502309799194336], [8821, 1.5049948692321777], [8830, 1.5051591396331787], [8930, 1.5103155374526978], [8917, 1.5108211040496826], [7349, 1.5154080390930176], [7234, 1.5154449939727783]]",7578
video8446,spongebob is talking to patrick while holding a butterfly net,"[[8839, 1.4322551488876343]]","[[8839, 1.4322551488876343], [9808, 1.4394248723983765], [7111, 1.441507339477539], [8446, 1.455066204071045], [9790, 1.4592623710632324]]","[[8839, 1.4322551488876343], [9808, 1.4394248723983765], [7111, 1.441507339477539], [8446, 1.455066204071045], [9790, 1.4592623710632324], [7061, 1.487077236175537], [7029, 1.4895657300949097], [8916, 1.4958045482635498], [7835, 1.4961248636245728], [9814, 1.5089328289031982]]",8446
video8927,a news story about hillary clinton,"[[8927, 1.365037202835083]]","[[8927, 1.365037202835083], [8464, 1.5298196077346802], [8329, 1.5325968265533447], [7568, 1.5560965538024902], [7754, 1.5585088729858398]]","[[8927, 1.365037202835083], [8464, 1.5298196077346802], [8329, 1.5325968265533447], [7568, 1.5560965538024902], [7754, 1.5585088729858398], [8650, 1.5585137605667114], [7231, 1.5794422626495361], [7790, 1.5802369117736816], [7890, 1.5812485218048096], [9223, 1.5821709632873535]]",8927
video9510,pokemon video game play,"[[9510, 1.3960670232772827]]","[[9510, 1.3960670232772827], [7203, 1.4778835773468018], [7157, 1.4884724617004395], [7374, 1.4987967014312744], [9805, 1.5128381252288818]]","[[9510, 1.3960670232772827], [7203, 1.4778835773468018], [7157, 1.4884724617004395], [7374, 1.4987967014312744], [9805, 1.5128381252288818], [8459, 1.5162568092346191], [8116, 1.5225863456726074], [9224, 1.5241085290908813], [7143, 1.5267057418823242], [7798, 1.5296579599380493]]",9510
video9801,selena gomez clips of her videos and her dancing with a man in a tux while she wears pink,"[[9801, 1.4244449138641357]]","[[9801, 1.4244449138641357], [9513, 1.5292326211929321], [7411, 1.5328465700149536], [8073, 1.550395131111145], [8453, 1.5570188760757446]]","[[9801, 1.4244449138641357], [9513, 1.5292326211929321], [7411, 1.5328465700149536], [8073, 1.550395131111145], [8453, 1.5570188760757446], [9329, 1.558699369430542], [8392, 1.5620636940002441], [9682, 1.5690810680389404], [7162, 1.5773086547851562], [7223, 1.5791960954666138]]",9801
video9774,a rocket is lauching into a blue sky smoke is emerging from the base of the rocket,"[[9774, 1.3717451095581055]]","[[9774, 1.3717451095581055], [7562, 1.532914400100708], [9807, 1.540313482284546], [9620, 1.5427634716033936], [9680, 1.5453636646270752]]","[[9774, 1.3717451095581055], [7562, 1.532914400100708], [9807, 1.540313482284546], [9620, 1.5427634716033936], [9680, 1.5453636646270752], [8477, 1.5611470937728882], [9779, 1.5626311302185059], [8741, 1.5689022541046143], [7206, 1.5762118101119995], [7468, 1.5794124603271484]]",9774
video7232,the sky roads game on the computer,"[[9336, 1.424210548400879]]","[[9336, 1.424210548400879], [7464, 1.4497599601745605], [7219, 1.4717490673065186], [9232, 1.4727181196212769], [7552, 1.4826264381408691]]","[[9336, 1.424210548400879], [7464, 1.4497599601745605], [7219, 1.4717490673065186], [9232, 1.4727181196212769], [7552, 1.4826264381408691], [9014, 1.4851317405700684], [9773, 1.4877281188964844], [9332, 1.491653323173523], [7919, 1.49201500415802], [7445, 1.4932838678359985]]",7232
video9542,sports vine clips of football,"[[9542, 1.4176732301712036]]","[[9542, 1.4176732301712036], [9605, 1.475424885749817], [9647, 1.479356288909912], [8913, 1.4872701168060303], [7787, 1.499354362487793]]","[[9542, 1.4176732301712036], [9605, 1.475424885749817], [9647, 1.479356288909912], [8913, 1.4872701168060303], [7787, 1.499354362487793], [9817, 1.5005416870117188], [7789, 1.5016303062438965], [7358, 1.5080814361572266], [7839, 1.509336233139038], [8979, 1.5402556657791138]]",9542
video9687,a man chopping lobster and taking off the shell,"[[9687, 1.3809891939163208]]","[[9687, 1.3809891939163208], [9309, 1.4795243740081787], [9342, 1.5049244165420532], [7061, 1.5473170280456543], [8834, 1.5476100444793701]]","[[9687, 1.3809891939163208], [9309, 1.4795243740081787], [9342, 1.5049244165420532], [7061, 1.5473170280456543], [8834, 1.5476100444793701], [7147, 1.5575060844421387], [7681, 1.55819833278656], [8025, 1.5648990869522095], [7362, 1.5691144466400146], [8489, 1.5730804204940796]]",9687
video8245,a warrior is fighting a battle,"[[9306, 1.4470340013504028]]","[[9306, 1.4470340013504028], [9247, 1.4825530052185059], [8907, 1.4855444431304932], [7164, 1.4864158630371094], [8266, 1.493707299232483]]","[[9306, 1.4470340013504028], [9247, 1.4825530052185059], [8907, 1.4855444431304932], [7164, 1.4864158630371094], [8266, 1.493707299232483], [8256, 1.495114803314209], [8680, 1.495479702949524], [8245, 1.5039618015289307], [8116, 1.513793706893921], [8012, 1.5223678350448608]]",8245
video7890,person is talking about the big growth in the cities,"[[7890, 1.2488980293273926]]","[[7890, 1.2488980293273926], [8477, 1.3892909288406372], [7834, 1.4329378604888916], [9821, 1.477919578552246], [9406, 1.4945518970489502]]","[[7890, 1.2488980293273926], [8477, 1.3892909288406372], [7834, 1.4329378604888916], [9821, 1.477919578552246], [9406, 1.4945518970489502], [7947, 1.5196788311004639], [8830, 1.5219576358795166], [9692, 1.5274447202682495], [8269, 1.5284267663955688], [8917, 1.5320377349853516]]",7890
video9339,com long sheeps are in the big mountains,"[[9581, 1.4662513732910156]]","[[9581, 1.4662513732910156], [8312, 1.4736390113830566], [7914, 1.5275112390518188], [8335, 1.5313944816589355], [9620, 1.5490461587905884]]","[[9581, 1.4662513732910156], [8312, 1.4736390113830566], [7914, 1.5275112390518188], [8335, 1.5313944816589355], [9620, 1.5490461587905884], [9339, 1.5490925312042236], [8118, 1.5491204261779785], [9246, 1.55478835105896], [7564, 1.5566885471343994], [8071, 1.5579209327697754]]",9339
video8904,a women is in an make up room telling about here itenary time wise,"[[9207, 1.4171768426895142]]","[[9207, 1.4171768426895142], [9818, 1.4278302192687988], [8904, 1.4322738647460938], [9822, 1.454820990562439], [8488, 1.4704891443252563]]","[[9207, 1.4171768426895142], [9818, 1.4278302192687988], [8904, 1.4322738647460938], [9822, 1.454820990562439], [8488, 1.4704891443252563], [9688, 1.4742059707641602], [7348, 1.4792003631591797], [7571, 1.4799432754516602], [8423, 1.4981637001037598], [9698, 1.501554250717163]]",8904
video8314,a woman dances around for a music video,"[[7411, 1.4478081464767456]]","[[7411, 1.4478081464767456], [8073, 1.479266881942749], [7917, 1.4818426370620728], [8678, 1.4996291399002075], [9827, 1.502252221107483]]","[[7411, 1.4478081464767456], [8073, 1.479266881942749], [7917, 1.4818426370620728], [8678, 1.4996291399002075], [9827, 1.502252221107483], [9589, 1.5039342641830444], [7367, 1.5063657760620117], [7528, 1.509043574333191], [8305, 1.5114028453826904], [9513, 1.5122897624969482]]",8314
video8827,cartoon girl is talking,"[[7179, 1.3968697786331177]]","[[7179, 1.3968697786331177], [7365, 1.4696044921875], [7222, 1.4722900390625], [7831, 1.4956529140472412], [7172, 1.498711109161377]]","[[7179, 1.3968697786331177], [7365, 1.4696044921875], [7222, 1.4722900390625], [7831, 1.4956529140472412], [7172, 1.498711109161377], [9777, 1.500295877456665], [8268, 1.5028297901153564], [9776, 1.5115227699279785], [8911, 1.5185896158218384], [8827, 1.518589973449707]]",8827
video7730,different women in colorful clothing are walking down a runway for a fashion show,"[[8914, 1.3962682485580444]]","[[8914, 1.3962682485580444], [7669, 1.3977746963500977], [7730, 1.39815092086792], [9348, 1.4098694324493408], [7783, 1.4242439270019531]]","[[8914, 1.3962682485580444], [7669, 1.3977746963500977], [7730, 1.39815092086792], [9348, 1.4098694324493408], [7783, 1.4242439270019531], [9308, 1.4355250597000122], [8342, 1.4530391693115234], [8923, 1.454378366470337], [9277, 1.4575846195220947], [7141, 1.4629346132278442]]",7730
video8337,people act in a comedy program,"[[8930, 1.468642234802246]]","[[8930, 1.468642234802246], [9352, 1.4770808219909668], [8337, 1.4868295192718506], [7175, 1.4926552772521973], [9023, 1.4947571754455566]]","[[8930, 1.468642234802246], [9352, 1.4770808219909668], [8337, 1.4868295192718506], [7175, 1.4926552772521973], [9023, 1.4947571754455566], [9683, 1.4954752922058105], [9744, 1.5016469955444336], [8919, 1.5094680786132812], [7362, 1.5184820890426636], [7137, 1.5208137035369873]]",8337
video9254,band playing music and people dancing,"[[7960, 1.4412354230880737]]","[[7960, 1.4412354230880737], [8466, 1.4713377952575684], [7596, 1.4815332889556885], [7725, 1.4868552684783936], [7411, 1.4977513551712036]]","[[7960, 1.4412354230880737], [8466, 1.4713377952575684], [7596, 1.4815332889556885], [7725, 1.4868552684783936], [7411, 1.4977513551712036], [9243, 1.5028239488601685], [7772, 1.5050595998764038], [8978, 1.5053869485855103], [9254, 1.505849838256836], [8925, 1.5071628093719482]]",9254
video7787,various sports clips with music are shown,"[[7839, 1.4167999029159546]]","[[7839, 1.4167999029159546], [7358, 1.41801118850708], [9029, 1.423893928527832], [9817, 1.4243502616882324], [9018, 1.4251857995986938]]","[[7839, 1.4167999029159546], [7358, 1.41801118850708], [9029, 1.423893928527832], [9817, 1.4243502616882324], [9018, 1.4251857995986938], [8979, 1.4336133003234863], [7787, 1.4349784851074219], [9605, 1.4361159801483154], [9647, 1.437020182609558], [7789, 1.4396445751190186]]",7787
video7782,a girl talking to her dead mom,"[[9237, 1.4018852710723877]]","[[9237, 1.4018852710723877], [9816, 1.4080781936645508], [9780, 1.4317500591278076], [9322, 1.4543875455856323], [7583, 1.4573650360107422]]","[[9237, 1.4018852710723877], [9816, 1.4080781936645508], [9780, 1.4317500591278076], [9322, 1.4543875455856323], [7583, 1.4573650360107422], [7118, 1.471497893333435], [9686, 1.4718376398086548], [8832, 1.4762400388717651], [7782, 1.478171467781067], [9012, 1.4934250116348267]]",7782
video9357,a woman laughs until she chokes,"[[9241, 1.4456056356430054]]","[[9241, 1.4456056356430054], [8476, 1.4521143436431885], [8790, 1.456639051437378], [8304, 1.4662917852401733], [8669, 1.4754912853240967]]","[[9241, 1.4456056356430054], [8476, 1.4521143436431885], [8790, 1.456639051437378], [8304, 1.4662917852401733], [8669, 1.4754912853240967], [9357, 1.4782578945159912], [9686, 1.492628812789917], [9793, 1.496330976486206], [8330, 1.5035912990570068], [7726, 1.5084736347198486]]",9357
video8974,a pretty young girl talks to a man with a mustache,"[[8974, 1.4477111101150513]]","[[8974, 1.4477111101150513], [9023, 1.4489247798919678], [7162, 1.4740509986877441], [7570, 1.4793028831481934], [8304, 1.4900672435760498]]","[[8974, 1.4477111101150513], [9023, 1.4489247798919678], [7162, 1.4740509986877441], [7570, 1.4793028831481934], [8304, 1.4900672435760498], [8573, 1.4902100563049316], [8879, 1.4993748664855957], [7583, 1.5123300552368164], [8653, 1.5256028175354004], [8268, 1.5481867790222168]]",8974
video7763,people are playing basketball,"[[8668, 1.453857660293579]]","[[8668, 1.453857660293579], [7763, 1.4634149074554443], [8253, 1.4667608737945557], [9019, 1.4735461473464966], [7710, 1.474528193473816]]","[[8668, 1.453857660293579], [7763, 1.4634149074554443], [8253, 1.4667608737945557], [9019, 1.4735461473464966], [7710, 1.474528193473816], [9013, 1.476277232170105], [8124, 1.4777754545211792], [7839, 1.4919160604476929], [8652, 1.4966293573379517], [9018, 1.500335693359375]]",7763
video7780,a man giving information about the mormon game,"[[8817, 1.4776637554168701]]","[[8817, 1.4776637554168701], [7478, 1.4783433675765991], [9021, 1.4799206256866455], [8346, 1.491549015045166], [8652, 1.5054399967193604]]","[[8817, 1.4776637554168701], [7478, 1.4783433675765991], [9021, 1.4799206256866455], [8346, 1.491549015045166], [8652, 1.5054399967193604], [7833, 1.5094048976898193], [9117, 1.5110290050506592], [8491, 1.5155060291290283], [8308, 1.5178271532058716], [9534, 1.5206701755523682]]",7780
video8938,a man is dodging bombs,"[[7207, 1.4609956741333008]]","[[7207, 1.4609956741333008], [8689, 1.4675400257110596], [7374, 1.470777988433838], [8010, 1.4817520380020142], [9224, 1.5065867900848389]]","[[7207, 1.4609956741333008], [8689, 1.4675400257110596], [7374, 1.470777988433838], [8010, 1.4817520380020142], [9224, 1.5065867900848389], [8116, 1.5076484680175781], [8256, 1.5078791379928589], [7919, 1.5134506225585938], [9306, 1.5150177478790283], [8310, 1.5178604125976562]]",8938
video8022,the intro to world news focus on africa plays and we are greeted by the bbc reporter based in johannesburg south africa,"[[8311, 1.4451115131378174]]","[[8311, 1.4451115131378174], [7145, 1.4469925165176392], [8333, 1.4541599750518799], [8022, 1.4604575634002686], [8906, 1.491755485534668]]","[[8311, 1.4451115131378174], [7145, 1.4469925165176392], [8333, 1.4541599750518799], [8022, 1.4604575634002686], [8906, 1.491755485534668], [9228, 1.5098419189453125], [7613, 1.5220972299575806], [8494, 1.524174690246582], [9205, 1.5301096439361572], [7967, 1.5362284183502197]]",8022
video9878,some peole are sitting in hall,"[[8336, 1.4878674745559692]]","[[8336, 1.4878674745559692], [7444, 1.4887537956237793], [7149, 1.491572380065918], [8441, 1.4959700107574463], [7153, 1.501258373260498]]","[[8336, 1.4878674745559692], [7444, 1.4887537956237793], [7149, 1.491572380065918], [8441, 1.4959700107574463], [7153, 1.501258373260498], [7345, 1.5029877424240112], [7832, 1.5043760538101196], [8464, 1.5058671236038208], [7843, 1.5060513019561768], [8800, 1.5072894096374512]]",9878
video7444,a group of people watching a screen,"[[8800, 1.4462268352508545]]","[[8800, 1.4462268352508545], [9909, 1.460914134979248], [7754, 1.4643771648406982], [7027, 1.476086974143982], [8472, 1.4786036014556885]]","[[8800, 1.4462268352508545], [9909, 1.460914134979248], [7754, 1.4643771648406982], [7027, 1.476086974143982], [8472, 1.4786036014556885], [7114, 1.4853097200393677], [7175, 1.4878010749816895], [7149, 1.48825204372406], [8311, 1.4947172403335571], [8831, 1.498140811920166]]",7444
video8049,a guy is spinning around with a bat,"[[7021, 1.4617481231689453]]","[[7021, 1.4617481231689453], [8049, 1.4738095998764038], [7699, 1.4827167987823486], [9534, 1.4835394620895386], [7168, 1.4857685565948486]]","[[7021, 1.4617481231689453], [8049, 1.4738095998764038], [7699, 1.4827167987823486], [9534, 1.4835394620895386], [7168, 1.4857685565948486], [7150, 1.486436367034912], [8308, 1.4942184686660767], [8013, 1.4986188411712646], [7368, 1.499959945678711], [8913, 1.515580415725708]]",8049
video7569,a woman is singing,"[[8818, 1.4654369354248047]]","[[8818, 1.4654369354248047], [7411, 1.4710817337036133], [9589, 1.476287841796875], [7569, 1.487516164779663], [7528, 1.4936250448226929]]","[[8818, 1.4654369354248047], [7411, 1.4710817337036133], [9589, 1.476287841796875], [7569, 1.487516164779663], [7528, 1.4936250448226929], [8447, 1.4961826801300049], [7756, 1.4967525005340576], [9827, 1.4970717430114746], [8810, 1.5028575658798218], [8678, 1.5042541027069092]]",7569
video7347,a woman is explaining how to do something on a computer,"[[7916, 1.4308483600616455]]","[[7916, 1.4308483600616455], [7913, 1.465665578842163], [9346, 1.4688427448272705], [8921, 1.4712073802947998], [9812, 1.4723563194274902]]","[[7916, 1.4308483600616455], [7913, 1.465665578842163], [9346, 1.4688427448272705], [8921, 1.4712073802947998], [9812, 1.4723563194274902], [9770, 1.500464677810669], [7166, 1.50322425365448], [9575, 1.5032405853271484], [9549, 1.5079456567764282], [7347, 1.514907956123352]]",7347
video7235,cartoon of a squid on a bike looking up at a treehouse,"[[7235, 1.4024670124053955]]","[[7235, 1.4024670124053955], [8128, 1.43192458152771], [9790, 1.4679738283157349], [9300, 1.4904193878173828], [9814, 1.49240243434906]]","[[7235, 1.4024670124053955], [8128, 1.43192458152771], [9790, 1.4679738283157349], [9300, 1.4904193878173828], [9814, 1.49240243434906], [7111, 1.5177741050720215], [7218, 1.5227656364440918], [7029, 1.529880404472351], [8916, 1.5486736297607422], [8827, 1.5538870096206665]]",7235
