rel_video_id,query,top1,top5,top10,ground_truth
video7569,a woman is singing,"[[7411, 1.4506371021270752]]","[[7411, 1.4506371021270752], [9589, 1.4794278144836426], [7528, 1.4830207824707031], [7569, 1.4861156940460205], [9827, 1.4913828372955322]]","[[7411, 1.4506371021270752], [9589, 1.4794278144836426], [7528, 1.4830207824707031], [7569, 1.4861156940460205], [9827, 1.4913828372955322], [7586, 1.4919898509979248], [8818, 1.4937219619750977], [7917, 1.5102064609527588], [8678, 1.511096715927124], [8810, 1.512136697769165]]",7569
video7347,a woman is explaining how to do something on a computer,"[[7916, 1.4370558261871338]]","[[7916, 1.4370558261871338], [9812, 1.4634476900100708], [7913, 1.4638211727142334], [9346, 1.4706165790557861], [8921, 1.4804089069366455]]","[[7916, 1.4370558261871338], [9812, 1.4634476900100708], [7913, 1.4638211727142334], [9346, 1.4706165790557861], [8921, 1.4804089069366455], [9575, 1.4906530380249023], [9770, 1.4999433755874634], [9549, 1.5008212327957153], [9205, 1.5133249759674072], [7166, 1.5200603008270264]]",7347
video7235,cartoon of a squid on a bike looking up at a treehouse,"[[7235, 1.4036693572998047]]","[[7235, 1.4036693572998047], [8128, 1.452419400215149], [9300, 1.501044511795044], [7111, 1.519506812095642], [7218, 1.5275700092315674]]","[[7235, 1.4036693572998047], [8128, 1.452419400215149], [9300, 1.501044511795044], [7111, 1.519506812095642], [7218, 1.5275700092315674], [9790, 1.5288910865783691], [9814, 1.5386865139007568], [8916, 1.546561360359192], [9772, 1.5517696142196655], [8827, 1.5540956258773804]]",7235
video8653,a man and woman are talking in a car,"[[8879, 1.4416636228561401]]","[[8879, 1.4416636228561401], [8653, 1.4482417106628418], [8974, 1.5368353128433228], [9686, 1.5406887531280518], [9011, 1.542375087738037]]","[[8879, 1.4416636228561401], [8653, 1.4482417106628418], [8974, 1.5368353128433228], [9686, 1.5406887531280518], [9011, 1.542375087738037], [7969, 1.5485612154006958], [9682, 1.5631482601165771], [7340, 1.565950870513916], [7597, 1.566940188407898], [9331, 1.5672132968902588]]",8653
video7543,a video on how to make knots for fishing,"[[7543, 1.320662021636963]]","[[7543, 1.320662021636963], [9349, 1.4682995080947876], [8025, 1.485133409500122], [7963, 1.5060241222381592], [8078, 1.5158789157867432]]","[[7543, 1.320662021636963], [9349, 1.4682995080947876], [8025, 1.485133409500122], [7963, 1.5060241222381592], [8078, 1.5158789157867432], [9025, 1.5223009586334229], [7795, 1.5240705013275146], [7939, 1.534787893295288], [7020, 1.5512701272964478], [7594, 1.5517878532409668]]",7543
video7912,peter is driving in the car,"[[7912, 1.4503347873687744]]","[[7912, 1.4503347873687744], [9331, 1.4599865674972534], [8973, 1.479463815689087], [7445, 1.4972624778747559], [9826, 1.5004487037658691]]","[[7912, 1.4503347873687744], [9331, 1.4599865674972534], [8973, 1.479463815689087], [7445, 1.4972624778747559], [9826, 1.5004487037658691], [8089, 1.51242196559906], [8263, 1.5129410028457642], [7969, 1.5179939270019531], [9677, 1.5210082530975342], [8468, 1.521177053451538]]",7912
video8618,an exploration about the title of professional video advertisement,"[[8618, 1.3355225324630737]]","[[8618, 1.3355225324630737], [9607, 1.4691870212554932], [8909, 1.474491834640503], [9825, 1.4923415184020996], [7754, 1.4939351081848145]]","[[8618, 1.3355225324630737], [9607, 1.4691870212554932], [8909, 1.474491834640503], [9825, 1.4923415184020996], [7754, 1.4939351081848145], [9695, 1.4973264932632446], [7229, 1.4984524250030518], [9804, 1.508438229560852], [7355, 1.5117263793945312], [8328, 1.5121904611587524]]",8618
video7172,the girl shows the boys her medal in this cartoon,"[[9777, 1.4050049781799316]]","[[9777, 1.4050049781799316], [8341, 1.4195938110351562], [7179, 1.4241746664047241], [7172, 1.4315505027770996], [7741, 1.4327946901321411]]","[[9777, 1.4050049781799316], [8341, 1.4195938110351562], [7179, 1.4241746664047241], [7172, 1.4315505027770996], [7741, 1.4327946901321411], [7831, 1.4539990425109863], [7157, 1.4549872875213623], [8268, 1.456141471862793], [9734, 1.512616515159607], [8863, 1.5255173444747925]]",7172
video8268,cartoon play for kids,"[[9332, 1.47566556930542]]","[[9332, 1.47566556930542], [9014, 1.4786548614501953], [7912, 1.4934028387069702], [7464, 1.49512779712677], [7701, 1.4977612495422363]]","[[9332, 1.47566556930542], [9014, 1.4786548614501953], [7912, 1.4934028387069702], [7464, 1.49512779712677], [7701, 1.4977612495422363], [7178, 1.4984368085861206], [7798, 1.4990917444229126], [9336, 1.499157428741455], [9805, 1.499424695968628], [8268, 1.5020337104797363]]",8268
video9024,some yellow text is on a purple and white screen,"[[9695, 1.4483931064605713]]","[[9695, 1.4483931064605713], [8618, 1.4707521200180054], [7562, 1.4818122386932373], [9829, 1.4861948490142822], [8909, 1.4912528991699219]]","[[9695, 1.4483931064605713], [8618, 1.4707521200180054], [7562, 1.4818122386932373], [9829, 1.4861948490142822], [8909, 1.4912528991699219], [9607, 1.4983124732971191], [7431, 1.4986917972564697], [7900, 1.500353455543518], [9680, 1.5005567073822021], [8260, 1.5040606260299683]]",9024
video9581,serene music plays over scenery of mountains while a woman speaks,"[[8312, 1.402299404144287]]","[[8312, 1.402299404144287], [9581, 1.423209309577942], [8307, 1.4613772630691528], [8928, 1.4677412509918213], [7564, 1.4714118242263794]]","[[8312, 1.402299404144287], [9581, 1.423209309577942], [8307, 1.4613772630691528], [8928, 1.4677412509918213], [7564, 1.4714118242263794], [8335, 1.525036334991455], [9246, 1.533371925354004], [8678, 1.5356086492538452], [9827, 1.5400776863098145], [8680, 1.5451648235321045]]",9581
video9030,animated pirates sing on a ship,"[[7218, 1.44528067111969]]","[[7218, 1.44528067111969], [7962, 1.447984218597412], [9030, 1.4632493257522583], [8794, 1.537140965461731], [8781, 1.5403187274932861]]","[[7218, 1.44528067111969], [7962, 1.447984218597412], [9030, 1.4632493257522583], [8794, 1.537140965461731], [8781, 1.5403187274932861], [7235, 1.5450496673583984], [7747, 1.5495214462280273], [8674, 1.554854393005371], [7164, 1.5549753904342651], [9772, 1.5563397407531738]]",9030
video8463,the beautiful scene on the screen,"[[8463, 1.4605357646942139]]","[[8463, 1.4605357646942139], [9246, 1.4701530933380127], [7914, 1.4741325378417969], [9581, 1.478192925453186], [8307, 1.4892578125]]","[[8463, 1.4605357646942139], [9246, 1.4701530933380127], [7914, 1.4741325378417969], [9581, 1.478192925453186], [8307, 1.4892578125], [8490, 1.4894804954528809], [7174, 1.494810938835144], [8928, 1.4948956966400146], [8336, 1.4971462488174438], [8937, 1.497566819190979]]",8463
video9771,a little girl does gymnastics,"[[9771, 1.309950351715088]]","[[9771, 1.309950351715088], [8936, 1.4237576723098755], [9685, 1.492487907409668], [8556, 1.4959278106689453], [8507, 1.4968514442443848]]","[[9771, 1.309950351715088], [8936, 1.4237576723098755], [9685, 1.492487907409668], [8556, 1.4959278106689453], [8507, 1.4968514442443848], [7599, 1.5082454681396484], [7414, 1.5121519565582275], [7153, 1.5264873504638672], [8267, 1.540658950805664], [7970, 1.5408875942230225]]",9771
video9240,young men in a middle of the bush almos naked and scratching themselves,"[[9240, 1.3628363609313965]]","[[9240, 1.3628363609313965], [9576, 1.4961488246917725], [7152, 1.5225704908370972], [8801, 1.5244410037994385], [9521, 1.524643063545227]]","[[9240, 1.3628363609313965], [9576, 1.4961488246917725], [7152, 1.5225704908370972], [8801, 1.5244410037994385], [9521, 1.524643063545227], [9228, 1.5395084619522095], [7974, 1.5473504066467285], [8125, 1.554179072380066], [9016, 1.5609363317489624], [7352, 1.5648760795593262]]",9240
video8308,a man is playing baseball,"[[7556, 1.4234232902526855]]","[[7556, 1.4234232902526855], [9534, 1.429807186126709], [8308, 1.4456326961517334], [8049, 1.4457621574401855], [7021, 1.456367015838623]]","[[7556, 1.4234232902526855], [9534, 1.429807186126709], [8308, 1.4456326961517334], [8049, 1.4457621574401855], [7021, 1.456367015838623], [8913, 1.4842020273208618], [7150, 1.4915419816970825], [7787, 1.5167896747589111], [9542, 1.5168936252593994], [8316, 1.5202248096466064]]",8308
video9034,several dogs playing dead,"[[8866, 1.4360508918762207]]","[[8866, 1.4360508918762207], [9034, 1.50648832321167], [8935, 1.5167555809020996], [7146, 1.543196439743042], [8334, 1.5513277053833008]]","[[8866, 1.4360508918762207], [9034, 1.50648832321167], [8935, 1.5167555809020996], [7146, 1.543196439743042], [8334, 1.5513277053833008], [8016, 1.5566247701644897], [7798, 1.5607221126556396], [8493, 1.5628334283828735], [9734, 1.5649243593215942], [8867, 1.5679467916488647]]",9034
video9201,a trailer for an upcoming movie with people on a beach,"[[9201, 1.4437103271484375]]","[[9201, 1.4437103271484375], [7370, 1.4861407279968262], [9016, 1.5058791637420654], [8241, 1.5159389972686768], [8340, 1.5178444385528564]]","[[9201, 1.4437103271484375], [7370, 1.4861407279968262], [9016, 1.5058791637420654], [8241, 1.5159389972686768], [8340, 1.5178444385528564], [8895, 1.518740177154541], [8014, 1.5196051597595215], [8974, 1.522203803062439], [8999, 1.5307635068893433], [8851, 1.5317490100860596]]",9201
video7343,a guy fixing up another car,"[[7820, 1.4624767303466797]]","[[7820, 1.4624767303466797], [8246, 1.4755558967590332], [9508, 1.4813612699508667], [9975, 1.501307725906372], [7343, 1.5051897764205933]]","[[7820, 1.4624767303466797], [8246, 1.4755558967590332], [9508, 1.4813612699508667], [9975, 1.501307725906372], [7343, 1.5051897764205933], [9358, 1.5338271856307983], [8924, 1.535990834236145], [9368, 1.5373969078063965], [8901, 1.5457615852355957], [8651, 1.548903226852417]]",7343
video7117,people are singing on the beach,"[[7117, 1.4269006252288818]]","[[7117, 1.4269006252288818], [8895, 1.4570624828338623], [7370, 1.458462119102478], [8014, 1.4719692468643188], [8241, 1.476071834564209]]","[[7117, 1.4269006252288818], [8895, 1.4570624828338623], [7370, 1.458462119102478], [8014, 1.4719692468643188], [8241, 1.476071834564209], [7212, 1.4804365634918213], [7681, 1.4917364120483398], [9253, 1.500544548034668], [9201, 1.50624680519104], [9589, 1.514044165611267]]",7117
video9020,a person is looking at a camera during a wrestling event,"[[8262, 1.4242740869522095]]","[[8262, 1.4242740869522095], [9803, 1.4421223402023315], [9020, 1.453726887702942], [7788, 1.463346242904663], [7587, 1.4769809246063232]]","[[8262, 1.4242740869522095], [9803, 1.4421223402023315], [9020, 1.453726887702942], [7788, 1.463346242904663], [7587, 1.4769809246063232], [8440, 1.486886739730835], [8443, 1.4888572692871094], [8309, 1.4998726844787598], [8823, 1.5056008100509644], [8470, 1.5069053173065186]]",9020
video8805,a soldier is speaking to a superior person in a movie,"[[8805, 1.390810489654541]]","[[8805, 1.390810489654541], [7373, 1.4031710624694824], [8948, 1.4165034294128418], [9450, 1.4186513423919678], [8808, 1.438340663909912]]","[[8805, 1.390810489654541], [7373, 1.4031710624694824], [8948, 1.4165034294128418], [9450, 1.4186513423919678], [8808, 1.438340663909912], [9026, 1.4590024948120117], [9255, 1.4624841213226318], [8475, 1.4873110055923462], [7686, 1.4928964376449585], [7548, 1.4990366697311401]]",8805
video7596,a man and a woman are singing a song in a stage,"[[7596, 1.4248623847961426]]","[[7596, 1.4248623847961426], [8786, 1.4975693225860596], [9243, 1.4989413022994995], [9351, 1.500960350036621], [8818, 1.5052651166915894]]","[[7596, 1.4248623847961426], [8786, 1.4975693225860596], [9243, 1.4989413022994995], [9351, 1.500960350036621], [8818, 1.5052651166915894], [7156, 1.5057995319366455], [9519, 1.505922794342041], [7411, 1.5122146606445312], [8324, 1.5163882970809937], [8447, 1.5222820043563843]]",7596
video8668,a man is highlighted playing basketball,"[[8253, 1.4507299661636353]]","[[8253, 1.4507299661636353], [7763, 1.466158151626587], [9013, 1.4700291156768799], [7710, 1.4721636772155762], [8668, 1.4738085269927979]]","[[8253, 1.4507299661636353], [7763, 1.466158151626587], [9013, 1.4700291156768799], [7710, 1.4721636772155762], [8668, 1.4738085269927979], [8124, 1.488998532295227], [9018, 1.4938535690307617], [7839, 1.4962878227233887], [9019, 1.499305248260498], [8979, 1.5090837478637695]]",8668
video8488,a woman is talking about facial care products,"[[8488, 1.3613471984863281]]","[[8488, 1.3613471984863281], [9822, 1.4679853916168213], [7684, 1.4849588871002197], [7580, 1.494577169418335], [7216, 1.4969465732574463]]","[[8488, 1.3613471984863281], [9822, 1.4679853916168213], [7684, 1.4849588871002197], [7580, 1.494577169418335], [7216, 1.4969465732574463], [8669, 1.50581693649292], [8904, 1.5080989599227905], [9698, 1.5193400382995605], [8423, 1.519768238067627], [7724, 1.5223476886749268]]",8488
video9341,the press would rather interview the most ignorant person they can find than beautiful women,"[[9225, 1.4794491529464722]]","[[9225, 1.4794491529464722], [9885, 1.4838979244232178], [9205, 1.49028480052948], [8824, 1.4954369068145752], [9039, 1.4981720447540283]]","[[9225, 1.4794491529464722], [9885, 1.4838979244232178], [9205, 1.49028480052948], [8824, 1.4954369068145752], [9039, 1.4981720447540283], [8912, 1.5017671585083008], [9204, 1.5031347274780273], [7967, 1.5044291019439697], [7613, 1.507836937904358], [7790, 1.5114995241165161]]",9341
video8335,a beautiful waterfall is flowing into the pool of water below it as the camera pans around the area,"[[8335, 1.3920352458953857]]","[[8335, 1.3920352458953857], [7152, 1.4032597541809082], [8493, 1.440735936164856], [8307, 1.4932600259780884], [7797, 1.517013669013977]]","[[8335, 1.3920352458953857], [7152, 1.4032597541809082], [8493, 1.440735936164856], [8307, 1.4932600259780884], [7797, 1.517013669013977], [8928, 1.5285425186157227], [8477, 1.5471446514129639], [8949, 1.556955099105835], [8678, 1.5609122514724731], [8312, 1.5654739141464233]]",8335
video7154,demonstration on how to prepare something using a microwave,"[[7154, 1.3655678033828735]]","[[7154, 1.3655678033828735], [7768, 1.4831833839416504], [8332, 1.4860334396362305], [7140, 1.4913787841796875], [8495, 1.50319504737854]]","[[7154, 1.3655678033828735], [7768, 1.4831833839416504], [8332, 1.4860334396362305], [7140, 1.4913787841796875], [8495, 1.50319504737854], [7695, 1.512969970703125], [7973, 1.5144264698028564], [8910, 1.524183988571167], [7845, 1.5254935026168823], [8300, 1.5311477184295654]]",7154
video9031,a lady is play the sims while talking about it,"[[9031, 1.4317682981491089]]","[[9031, 1.4317682981491089], [9332, 1.4443713426589966], [9200, 1.4529247283935547], [8862, 1.4533625841140747], [9458, 1.4715168476104736]]","[[9031, 1.4317682981491089], [9332, 1.4443713426589966], [9200, 1.4529247283935547], [8862, 1.4533625841140747], [9458, 1.4715168476104736], [9820, 1.4726791381835938], [7798, 1.528286099433899], [8816, 1.5500248670578003], [7916, 1.5664732456207275], [7143, 1.5767598152160645]]",9031
video9458,a person playing a video game,"[[8578, 1.4781787395477295]]","[[8578, 1.4781787395477295], [9200, 1.4784958362579346], [7919, 1.4795798063278198], [9336, 1.481967806816101], [8313, 1.4820079803466797]]","[[8578, 1.4781787395477295], [9200, 1.4784958362579346], [7919, 1.4795798063278198], [9336, 1.481967806816101], [8313, 1.4820079803466797], [7792, 1.4851207733154297], [7552, 1.4854735136032104], [9332, 1.4867122173309326], [8459, 1.4868453741073608], [9031, 1.4868781566619873]]",9458
video9021,a pitcher throws a fastball,"[[7556, 1.4319965839385986]]","[[7556, 1.4319965839385986], [9534, 1.4576704502105713], [8049, 1.463690996170044], [7021, 1.4847971200942993], [8308, 1.4857025146484375]]","[[7556, 1.4319965839385986], [9534, 1.4576704502105713], [8049, 1.463690996170044], [7021, 1.4847971200942993], [8308, 1.4857025146484375], [8913, 1.5399585962295532], [7150, 1.555381417274475], [8013, 1.555525302886963], [9542, 1.5564314126968384], [7168, 1.5604345798492432]]",9021
video9697,the woman has a baby monitor,"[[7217, 1.4828088283538818]]","[[7217, 1.4828088283538818], [9320, 1.4930026531219482], [9037, 1.5123577117919922], [7687, 1.5136184692382812], [7724, 1.5168867111206055]]","[[7217, 1.4828088283538818], [9320, 1.4930026531219482], [9037, 1.5123577117919922], [7687, 1.5136184692382812], [7724, 1.5168867111206055], [9697, 1.5175154209136963], [7230, 1.521101951599121], [9237, 1.5244510173797607], [9322, 1.5248550176620483], [7118, 1.5287028551101685]]",9697
video7021,baseball player hits ball,"[[7556, 1.430554986000061]]","[[7556, 1.430554986000061], [8913, 1.4637291431427002], [7021, 1.4773070812225342], [8049, 1.4830517768859863], [8308, 1.4885663986206055]]","[[7556, 1.430554986000061], [8913, 1.4637291431427002], [7021, 1.4773070812225342], [8049, 1.4830517768859863], [8308, 1.4885663986206055], [9534, 1.4887661933898926], [7787, 1.489487886428833], [9542, 1.496295690536499], [7150, 1.498126745223999], [9018, 1.505066156387329]]",7021
video8824,a talk show with dr,"[[8120, 1.4394948482513428]]","[[8120, 1.4394948482513428], [8917, 1.444395661354065], [7349, 1.4480125904083252], [7794, 1.4541994333267212], [7753, 1.4618916511535645]]","[[8120, 1.4394948482513428], [8917, 1.444395661354065], [7349, 1.4480125904083252], [7794, 1.4541994333267212], [7753, 1.4618916511535645], [8932, 1.4624682664871216], [8824, 1.46877121925354], [7159, 1.4757132530212402], [8905, 1.4787365198135376], [8822, 1.4919531345367432]]",8824
video8495,food in a refrigerator is displayed on shelves in containers and on a lazy suzan,"[[8495, 1.2935853004455566]]","[[8495, 1.2935853004455566], [7213, 1.4614723920822144], [7768, 1.4924429655075073], [9679, 1.501465916633606], [7360, 1.502451777458191]]","[[8495, 1.2935853004455566], [7213, 1.4614723920822144], [7768, 1.4924429655075073], [9679, 1.501465916633606], [7360, 1.502451777458191], [7594, 1.5039122104644775], [7350, 1.5072407722473145], [9356, 1.5125038623809814], [8247, 1.5130772590637207], [8690, 1.5219833850860596]]",8495
video7222,a cartoon man dances for his girl,"[[7222, 1.4533129930496216]]","[[7222, 1.4533129930496216], [8303, 1.4628078937530518], [7164, 1.476288080215454], [7786, 1.4949226379394531], [7747, 1.5046601295471191]]","[[7222, 1.4533129930496216], [8303, 1.4628078937530518], [7164, 1.476288080215454], [7786, 1.4949226379394531], [7747, 1.5046601295471191], [9537, 1.5127663612365723], [8245, 1.5139997005462646], [8799, 1.51735520362854], [9221, 1.5259623527526855], [8794, 1.5260322093963623]]",7222
video7947,a news program with a woman interviewing a man about merchant market currencies,"[[7613, 1.44071364402771]]","[[7613, 1.44071364402771], [9692, 1.4594684839248657], [7834, 1.4667470455169678], [7145, 1.4998373985290527], [9337, 1.5296281576156616]]","[[7613, 1.44071364402771], [9692, 1.4594684839248657], [7834, 1.4667470455169678], [7145, 1.4998373985290527], [9337, 1.5296281576156616], [9223, 1.5365493297576904], [7947, 1.5419658422470093], [8175, 1.5491516590118408], [7967, 1.5496736764907837], [7890, 1.5519580841064453]]",7947
video7502,a narrator explains where to find a rare vehicle in grand theft auto,"[[9355, 1.4287683963775635]]","[[9355, 1.4287683963775635], [8468, 1.4363884925842285], [7502, 1.441146969795227], [7445, 1.4546276330947876], [8070, 1.4736648797988892]]","[[9355, 1.4287683963775635], [8468, 1.4363884925842285], [7502, 1.441146969795227], [7445, 1.4546276330947876], [8070, 1.4736648797988892], [9773, 1.477749228477478], [9813, 1.4901185035705566], [9344, 1.5022850036621094], [9336, 1.5163671970367432], [9832, 1.5235748291015625]]",7502
video7203,there is no sound while the screen shows a person playing a computer game,"[[7035, 1.4729444980621338]]","[[7035, 1.4729444980621338], [8860, 1.4745343923568726], [7203, 1.5001304149627686], [8626, 1.5069241523742676], [7445, 1.5122971534729004]]","[[7035, 1.4729444980621338], [8860, 1.4745343923568726], [7203, 1.5001304149627686], [8626, 1.5069241523742676], [7445, 1.5122971534729004], [8111, 1.5135294198989868], [9452, 1.5146269798278809], [8313, 1.5186686515808105], [8328, 1.5189727544784546], [8909, 1.5206129550933838]]",7203
video7060,a man extinguishes a fire outside,"[[9354, 1.5011191368103027]]","[[9354, 1.5011191368103027], [8416, 1.5551568269729614], [8851, 1.5632106065750122], [8572, 1.5642170906066895], [7544, 1.5673422813415527]]","[[9354, 1.5011191368103027], [8416, 1.5551568269729614], [8851, 1.5632106065750122], [8572, 1.5642170906066895], [7544, 1.5673422813415527], [9036, 1.567384123802185], [7723, 1.567525863647461], [8836, 1.573082685470581], [8122, 1.5742137432098389], [7147, 1.5754034519195557]]",7060
video8072,a man talking about human relationships,"[[8812, 1.4751522541046143]]","[[8812, 1.4751522541046143], [8917, 1.4787201881408691], [8937, 1.486879825592041], [8072, 1.4955451488494873], [9406, 1.4963122606277466]]","[[8812, 1.4751522541046143], [8917, 1.4787201881408691], [8937, 1.486879825592041], [8072, 1.4955451488494873], [9406, 1.4963122606277466], [9418, 1.5053200721740723], [8269, 1.5073884725570679], [9404, 1.5081689357757568], [9901, 1.5085872411727905], [9607, 1.5090980529785156]]",8072
video9607,a commercial for the website called eharmony,"[[9607, 1.275568962097168]]","[[9607, 1.275568962097168], [9600, 1.4744611978530884], [7682, 1.4889458417892456], [9688, 1.4906846284866333], [7546, 1.5396056175231934]]","[[9607, 1.275568962097168], [9600, 1.4744611978530884], [7682, 1.4889458417892456], [9688, 1.4906846284866333], [7546, 1.5396056175231934], [7687, 1.5488778352737427], [9793, 1.5493801832199097], [8909, 1.5496711730957031], [7830, 1.5519485473632812], [8681, 1.552668571472168]]",9607
video8453,a man points a gun at another persons face,"[[9548, 1.474092721939087]]","[[9548, 1.474092721939087], [9784, 1.4760375022888184], [8808, 1.4883050918579102], [9255, 1.4889940023422241], [8948, 1.5032206773757935]]","[[9548, 1.474092721939087], [9784, 1.4760375022888184], [8808, 1.4883050918579102], [9255, 1.4889940023422241], [8948, 1.5032206773757935], [8061, 1.5161938667297363], [8822, 1.5184447765350342], [8907, 1.5216057300567627], [8416, 1.5247389078140259], [9323, 1.5263911485671997]]",8453
video8752,a news reader describing about a news,"[[8175, 1.4545996189117432]]","[[8175, 1.4545996189117432], [9037, 1.4546161890029907], [9223, 1.455668568611145], [7119, 1.4571592807769775], [9204, 1.4591121673583984]]","[[8175, 1.4545996189117432], [9037, 1.4546161890029907], [9223, 1.455668568611145], [7119, 1.4571592807769775], [9204, 1.4591121673583984], [8864, 1.461638331413269], [9819, 1.4721215963363647], [8822, 1.4774760007858276], [8491, 1.4784663915634155], [8789, 1.4791761636734009]]",8752
video8801,three men talking about their youtube channel and thanking their viewers,"[[8685, 1.4495514631271362]]","[[8685, 1.4495514631271362], [8801, 1.4907686710357666], [7685, 1.5110347270965576], [7377, 1.5245085954666138], [8321, 1.5304906368255615]]","[[8685, 1.4495514631271362], [8801, 1.4907686710357666], [7685, 1.5110347270965576], [7377, 1.5245085954666138], [8321, 1.5304906368255615], [8828, 1.5317199230194092], [8618, 1.5394909381866455], [8821, 1.545262098312378], [9835, 1.548566222190857], [9229, 1.5527467727661133]]",8801
video8441,scene from a popular party,"[[7725, 1.4640192985534668]]","[[7725, 1.4640192985534668], [8807, 1.490162968635559], [8339, 1.492480993270874], [9801, 1.502589464187622], [8304, 1.5034260749816895]]","[[7725, 1.4640192985534668], [8807, 1.490162968635559], [8339, 1.492480993270874], [9801, 1.502589464187622], [8304, 1.5034260749816895], [8683, 1.5057320594787598], [9023, 1.510569453239441], [8786, 1.5115821361541748], [9254, 1.5198642015457153], [7370, 1.520615577697754]]",8441
video9695,text explains about a pokemon expisode that caused seizures,"[[9695, 1.3961942195892334]]","[[9695, 1.3961942195892334], [9510, 1.4867795705795288], [7157, 1.5020122528076172], [7203, 1.5240036249160767], [8341, 1.5367650985717773]]","[[9695, 1.3961942195892334], [9510, 1.4867795705795288], [7157, 1.5020122528076172], [7203, 1.5240036249160767], [8341, 1.5367650985717773], [8909, 1.556560754776001], [8666, 1.56203031539917], [9829, 1.5770249366760254], [8260, 1.5819252729415894], [8671, 1.5854828357696533]]",9695
video7962,a pirate man tries to lift a lantern with his sword while on a boat,"[[7962, 1.3808189630508423]]","[[7962, 1.3808189630508423], [8851, 1.5075491666793823], [9030, 1.5094294548034668], [8025, 1.5102488994598389], [8457, 1.5263137817382812]]","[[7962, 1.3808189630508423], [8851, 1.5075491666793823], [9030, 1.5094294548034668], [8025, 1.5102488994598389], [8457, 1.5263137817382812], [7218, 1.538609266281128], [7782, 1.540379524230957], [8071, 1.5413882732391357], [7681, 1.544330358505249], [9208, 1.5484286546707153]]",7962
video7732,colored lights and pictures of people fade in and out of view,"[[7686, 1.471288800239563]]","[[7686, 1.471288800239563], [8812, 1.4887776374816895], [8073, 1.503097653388977], [7900, 1.5045808553695679], [7732, 1.5101313591003418]]","[[7686, 1.471288800239563], [8812, 1.4887776374816895], [8073, 1.503097653388977], [7900, 1.5045808553695679], [7732, 1.5101313591003418], [7782, 1.5181828737258911], [8618, 1.520159125328064], [9825, 1.5218511819839478], [8311, 1.523721694946289], [8669, 1.5261043310165405]]",7732
video9033,man standing on the ledge of a vary tall building jumps off,"[[9033, 1.3287363052368164]]","[[9033, 1.3287363052368164], [7468, 1.4690845012664795], [8945, 1.4904334545135498], [9742, 1.4944374561309814], [9208, 1.4962527751922607]]","[[9033, 1.3287363052368164], [7468, 1.4690845012664795], [8945, 1.4904334545135498], [9742, 1.4944374561309814], [9208, 1.4962527751922607], [7028, 1.4999003410339355], [7352, 1.501159429550171], [8073, 1.510858416557312], [8477, 1.5113307237625122], [9232, 1.5116106271743774]]",9033
video7142,an oriental femal is dressed in a pink wig with girlish clothing and is carrying a stuffed animal,"[[7142, 1.4394034147262573]]","[[7142, 1.4394034147262573], [7438, 1.4805724620819092], [9828, 1.5045844316482544], [7201, 1.5191959142684937], [8073, 1.5290061235427856]]","[[7142, 1.4394034147262573], [7438, 1.4805724620819092], [9828, 1.5045844316482544], [7201, 1.5191959142684937], [8073, 1.5290061235427856], [7116, 1.540576457977295], [8342, 1.5408062934875488], [9039, 1.548750400543213], [8110, 1.5496639013290405], [7414, 1.5554213523864746]]",7142
video7588,a man showing his finished product of a wood floor in his home,"[[7588, 1.487313985824585]]","[[7588, 1.487313985824585], [8250, 1.526948094367981], [8803, 1.5309767723083496], [7797, 1.5365111827850342], [9307, 1.5685296058654785]]","[[7588, 1.487313985824585], [8250, 1.526948094367981], [8803, 1.5309767723083496], [7797, 1.5365111827850342], [9307, 1.5685296058654785], [8867, 1.5810952186584473], [9244, 1.588936448097229], [8426, 1.5943384170532227], [7543, 1.610507845878601], [7699, 1.6121549606323242]]",7588
video7844,bbc talking to guys with very expensive red sports car,"[[8318, 1.508664608001709]]","[[8318, 1.508664608001709], [9535, 1.5107523202896118], [9691, 1.5175620317459106], [7469, 1.5190818309783936], [9677, 1.5210448503494263]]","[[8318, 1.508664608001709], [9535, 1.5107523202896118], [9691, 1.5175620317459106], [7469, 1.5190818309783936], [9677, 1.5210448503494263], [8932, 1.5289502143859863], [7110, 1.5305345058441162], [8901, 1.5342333316802979], [8311, 1.5346131324768066], [7349, 1.538964867591858]]",7844
video7649,there is a vehicle riding dangerously through forest,"[[7649, 1.409929871559143]]","[[7649, 1.409929871559143], [9806, 1.4744329452514648], [8243, 1.4969029426574707], [8820, 1.50211763381958], [7352, 1.507778525352478]]","[[7649, 1.409929871559143], [9806, 1.4744329452514648], [8243, 1.4969029426574707], [8820, 1.50211763381958], [7352, 1.507778525352478], [9511, 1.5100340843200684], [7174, 1.5102286338806152], [8071, 1.513301134109497], [9800, 1.5157191753387451], [8122, 1.5173850059509277]]",7649
video7171,the woman wearing the white top talks to the people in the audience,"[[9698, 1.4729814529418945]]","[[9698, 1.4729814529418945], [7341, 1.4812546968460083], [7724, 1.4965498447418213], [9752, 1.4974966049194336], [7171, 1.4987980127334595]]","[[9698, 1.4729814529418945], [7341, 1.4812546968460083], [7724, 1.4965498447418213], [9752, 1.4974966049194336], [7171, 1.4987980127334595], [7469, 1.498866319656372], [8813, 1.4999525547027588], [9117, 1.501126766204834], [8669, 1.5130778551101685], [8783, 1.5158324241638184]]",7171
