rel_video_id,query,top1,top5,top10,ground_truth
video8022,the intro to world news focus on africa plays and we are greeted by the bbc reporter based in johannesburg south africa,"[[8022, 1.4218525886535645]]","[[8022, 1.4218525886535645], [8311, 1.4422740936279297], [7145, 1.4579486846923828], [8333, 1.4767392873764038], [7613, 1.5191152095794678]]","[[8022, 1.4218525886535645], [8311, 1.4422740936279297], [7145, 1.4579486846923828], [8333, 1.4767392873764038], [7613, 1.5191152095794678], [9228, 1.5294134616851807], [8906, 1.5305777788162231], [7967, 1.5376209020614624], [7790, 1.538119912147522], [9205, 1.5391807556152344]]",8022
video9878,some peole are sitting in hall,"[[7149, 1.4715468883514404]]","[[7149, 1.4715468883514404], [8441, 1.4898645877838135], [7153, 1.4903563261032104], [7444, 1.4933167695999146], [7843, 1.4936490058898926]]","[[7149, 1.4715468883514404], [8441, 1.4898645877838135], [7153, 1.4903563261032104], [7444, 1.4933167695999146], [7843, 1.4936490058898926], [8336, 1.495772123336792], [7345, 1.4981454610824585], [8472, 1.498213768005371], [8800, 1.49837327003479], [9908, 1.5000629425048828]]",9878
video7444,a group of people watching a screen,"[[8800, 1.4416271448135376]]","[[8800, 1.4416271448135376], [9909, 1.4570293426513672], [7754, 1.4664289951324463], [7175, 1.467741847038269], [8472, 1.4739859104156494]]","[[8800, 1.4416271448135376], [9909, 1.4570293426513672], [7754, 1.4664289951324463], [7175, 1.467741847038269], [8472, 1.4739859104156494], [7027, 1.4796274900436401], [7149, 1.4875892400741577], [9688, 1.4906105995178223], [8311, 1.4917004108428955], [7444, 1.4954372644424438]]",7444
video8049,a guy is spinning around with a bat,"[[7699, 1.4730603694915771]]","[[7699, 1.4730603694915771], [8049, 1.4759206771850586], [7021, 1.4774068593978882], [9534, 1.4856449365615845], [7150, 1.4863886833190918]]","[[7699, 1.4730603694915771], [8049, 1.4759206771850586], [7021, 1.4774068593978882], [9534, 1.4856449365615845], [7150, 1.4863886833190918], [7168, 1.4939794540405273], [7368, 1.5017220973968506], [7112, 1.5059962272644043], [8308, 1.5071582794189453], [7556, 1.5089900493621826]]",8049
video7569,a woman is singing,"[[8818, 1.4717934131622314]]","[[8818, 1.4717934131622314], [7411, 1.4759888648986816], [9827, 1.4825795888900757], [7528, 1.485082745552063], [7756, 1.4875328540802002]]","[[8818, 1.4717934131622314], [7411, 1.4759888648986816], [9827, 1.4825795888900757], [7528, 1.485082745552063], [7756, 1.4875328540802002], [9589, 1.488153100013733], [7917, 1.492241382598877], [7569, 1.4965330362319946], [8810, 1.4976437091827393], [9815, 1.498753309249878]]",7569
video7347,a woman is explaining how to do something on a computer,"[[7916, 1.4278032779693604]]","[[7916, 1.4278032779693604], [7913, 1.4652433395385742], [9346, 1.467974066734314], [8921, 1.4738545417785645], [9812, 1.4797685146331787]]","[[7916, 1.4278032779693604], [7913, 1.4652433395385742], [9346, 1.467974066734314], [8921, 1.4738545417785645], [9812, 1.4797685146331787], [9770, 1.4919047355651855], [9575, 1.5018246173858643], [9205, 1.5066843032836914], [7166, 1.514469861984253], [7347, 1.5181024074554443]]",7347
video7235,cartoon of a squid on a bike looking up at a treehouse,"[[7235, 1.3950265645980835]]","[[7235, 1.3950265645980835], [8128, 1.426270604133606], [9790, 1.4922431707382202], [7111, 1.4986101388931274], [9300, 1.5052411556243896]]","[[7235, 1.3950265645980835], [8128, 1.426270604133606], [9790, 1.4922431707382202], [7111, 1.4986101388931274], [9300, 1.5052411556243896], [9814, 1.5261521339416504], [7218, 1.5319745540618896], [9772, 1.5350853204727173], [7029, 1.5451247692108154], [8916, 1.5513898134231567]]",7235
video8653,a man and woman are talking in a car,"[[8653, 1.4176735877990723]]","[[8653, 1.4176735877990723], [8879, 1.4372788667678833], [8974, 1.5134592056274414], [9686, 1.523600459098816], [9011, 1.5360932350158691]]","[[8653, 1.4176735877990723], [8879, 1.4372788667678833], [8974, 1.5134592056274414], [9686, 1.523600459098816], [9011, 1.5360932350158691], [9023, 1.5443896055221558], [7969, 1.545912265777588], [9331, 1.5460925102233887], [7114, 1.5518271923065186], [7613, 1.5576112270355225]]",8653
video7543,a video on how to make knots for fishing,"[[7543, 1.2827708721160889]]","[[7543, 1.2827708721160889], [8025, 1.4732682704925537], [9349, 1.4818910360336304], [7963, 1.483567237854004], [9025, 1.5136836767196655]]","[[7543, 1.2827708721160889], [8025, 1.4732682704925537], [9349, 1.4818910360336304], [7963, 1.483567237854004], [9025, 1.5136836767196655], [7020, 1.5365997552871704], [8078, 1.5397357940673828], [7795, 1.5429115295410156], [7560, 1.550074815750122], [7681, 1.5515847206115723]]",7543
video7912,peter is driving in the car,"[[7912, 1.4416099786758423]]","[[7912, 1.4416099786758423], [9331, 1.4757568836212158], [9826, 1.480998158454895], [8973, 1.4865591526031494], [7026, 1.499767541885376]]","[[7912, 1.4416099786758423], [9331, 1.4757568836212158], [9826, 1.480998158454895], [8973, 1.4865591526031494], [7026, 1.499767541885376], [7445, 1.504565954208374], [7741, 1.5066889524459839], [9355, 1.5086066722869873], [9677, 1.510812759399414], [8263, 1.5129218101501465]]",7912
video8618,an exploration about the title of professional video advertisement,"[[8618, 1.3229150772094727]]","[[8618, 1.3229150772094727], [8909, 1.458139181137085], [9607, 1.4669690132141113], [7563, 1.481334924697876], [7355, 1.4913394451141357]]","[[8618, 1.3229150772094727], [8909, 1.458139181137085], [9607, 1.4669690132141113], [7563, 1.481334924697876], [7355, 1.4913394451141357], [9695, 1.504199743270874], [8328, 1.507609486579895], [7229, 1.5177173614501953], [8485, 1.5204073190689087], [8690, 1.5232336521148682]]",8618
video7172,the girl shows the boys her medal in this cartoon,"[[8341, 1.3971327543258667]]","[[8341, 1.3971327543258667], [7172, 1.4062180519104004], [7741, 1.428334355354309], [7831, 1.4283617734909058], [7179, 1.4328904151916504]]","[[8341, 1.3971327543258667], [7172, 1.4062180519104004], [7741, 1.428334355354309], [7831, 1.4283617734909058], [7179, 1.4328904151916504], [9777, 1.4455242156982422], [8268, 1.4580503702163696], [7157, 1.4704225063323975], [9734, 1.498730182647705], [7365, 1.5089980363845825]]",7172
video8268,cartoon play for kids,"[[9332, 1.473642349243164]]","[[9332, 1.473642349243164], [9014, 1.477990746498108], [7178, 1.4861193895339966], [9336, 1.4872565269470215], [9805, 1.4913818836212158]]","[[9332, 1.473642349243164], [9014, 1.477990746498108], [7178, 1.4861193895339966], [9336, 1.4872565269470215], [9805, 1.4913818836212158], [9031, 1.4962009191513062], [7912, 1.4985511302947998], [7798, 1.4991041421890259], [7741, 1.4998595714569092], [9838, 1.5025901794433594]]",8268
video9024,some yellow text is on a purple and white screen,"[[9695, 1.4389716386795044]]","[[9695, 1.4389716386795044], [8618, 1.4640429019927979], [8260, 1.4708245992660522], [7562, 1.480039119720459], [9680, 1.4839882850646973]]","[[9695, 1.4389716386795044], [8618, 1.4640429019927979], [8260, 1.4708245992660522], [7562, 1.480039119720459], [9680, 1.4839882850646973], [8909, 1.485638976097107], [7431, 1.4861526489257812], [9829, 1.489047646522522], [9607, 1.4914566278457642], [8328, 1.497040033340454]]",9024
video9581,serene music plays over scenery of mountains while a woman speaks,"[[8312, 1.3849971294403076]]","[[8312, 1.3849971294403076], [9581, 1.421967625617981], [7564, 1.4455537796020508], [8928, 1.4457157850265503], [7914, 1.470784068107605]]","[[8312, 1.3849971294403076], [9581, 1.421967625617981], [7564, 1.4455537796020508], [8928, 1.4457157850265503], [7914, 1.470784068107605], [8307, 1.472866177558899], [8678, 1.5193946361541748], [8335, 1.5215959548950195], [9246, 1.535852074623108], [8118, 1.548846960067749]]",9581
video9030,animated pirates sing on a ship,"[[9030, 1.4397459030151367]]","[[9030, 1.4397459030151367], [7218, 1.448410987854004], [8781, 1.4650778770446777], [7962, 1.4724993705749512], [9772, 1.5259840488433838]]","[[9030, 1.4397459030151367], [7218, 1.448410987854004], [8781, 1.4650778770446777], [7962, 1.4724993705749512], [9772, 1.5259840488433838], [7747, 1.532421350479126], [7235, 1.534235954284668], [8794, 1.5342483520507812], [8674, 1.5358664989471436], [7111, 1.5638376474380493]]",9030
video8463,the beautiful scene on the screen,"[[8463, 1.457237958908081]]","[[8463, 1.457237958908081], [7914, 1.4573369026184082], [9246, 1.4655630588531494], [8928, 1.4787259101867676], [9581, 1.4788191318511963]]","[[8463, 1.457237958908081], [7914, 1.4573369026184082], [9246, 1.4655630588531494], [8928, 1.4787259101867676], [9581, 1.4788191318511963], [8118, 1.4798543453216553], [8485, 1.487807273864746], [7467, 1.4902088642120361], [8307, 1.4919432401657104], [8678, 1.4941986799240112]]",8463
video9771,a little girl does gymnastics,"[[9771, 1.3019757270812988]]","[[9771, 1.3019757270812988], [8936, 1.4597944021224976], [8507, 1.4814167022705078], [8267, 1.4909542798995972], [7414, 1.5097322463989258]]","[[9771, 1.3019757270812988], [8936, 1.4597944021224976], [8507, 1.4814167022705078], [8267, 1.4909542798995972], [7414, 1.5097322463989258], [7599, 1.5130282640457153], [9685, 1.5146690607070923], [7153, 1.5276038646697998], [8018, 1.5283195972442627], [8556, 1.5552254915237427]]",9771
video9240,young men in a middle of the bush almos naked and scratching themselves,"[[9240, 1.3149199485778809]]","[[9240, 1.3149199485778809], [8801, 1.538110613822937], [8125, 1.5382795333862305], [7974, 1.540867567062378], [9016, 1.5435066223144531]]","[[9240, 1.3149199485778809], [8801, 1.538110613822937], [8125, 1.5382795333862305], [7974, 1.540867567062378], [9016, 1.5435066223144531], [9576, 1.5504834651947021], [9201, 1.5577577352523804], [7163, 1.558410882949829], [7152, 1.5605945587158203], [7112, 1.5622987747192383]]",9240
video8308,a man is playing baseball,"[[7556, 1.4137675762176514]]","[[7556, 1.4137675762176514], [8308, 1.4319822788238525], [8049, 1.440711498260498], [9534, 1.4418039321899414], [7021, 1.4457576274871826]]","[[7556, 1.4137675762176514], [8308, 1.4319822788238525], [8049, 1.440711498260498], [9534, 1.4418039321899414], [7021, 1.4457576274871826], [7150, 1.491487979888916], [8913, 1.492279052734375], [7787, 1.5067650079727173], [9542, 1.5220611095428467], [8316, 1.523679494857788]]",8308
video9034,several dogs playing dead,"[[8866, 1.4371178150177002]]","[[8866, 1.4371178150177002], [9034, 1.473242998123169], [7146, 1.5046803951263428], [7798, 1.520348310470581], [8867, 1.5570011138916016]]","[[8866, 1.4371178150177002], [9034, 1.473242998123169], [7146, 1.5046803951263428], [7798, 1.520348310470581], [8867, 1.5570011138916016], [8837, 1.560473918914795], [9580, 1.5623743534088135], [8334, 1.5637240409851074], [9734, 1.5673733949661255], [8016, 1.5682812929153442]]",9034
video9201,a trailer for an upcoming movie with people on a beach,"[[9201, 1.461669921875]]","[[9201, 1.461669921875], [7370, 1.4726066589355469], [9016, 1.4726097583770752], [8075, 1.4928250312805176], [7117, 1.503014087677002]]","[[9201, 1.461669921875], [7370, 1.4726066589355469], [9016, 1.4726097583770752], [8075, 1.4928250312805176], [7117, 1.503014087677002], [8895, 1.5046571493148804], [8014, 1.5072427988052368], [8340, 1.5176265239715576], [8999, 1.521309494972229], [8680, 1.5243033170700073]]",9201
video7343,a guy fixing up another car,"[[7820, 1.4574557542800903]]","[[7820, 1.4574557542800903], [8246, 1.4663257598876953], [7343, 1.476609468460083], [9508, 1.4809184074401855], [9975, 1.5161950588226318]]","[[7820, 1.4574557542800903], [8246, 1.4663257598876953], [7343, 1.476609468460083], [9508, 1.4809184074401855], [9975, 1.5161950588226318], [7567, 1.548781394958496], [7110, 1.5517627000808716], [8651, 1.5549641847610474], [8901, 1.5554523468017578], [9368, 1.560666561126709]]",7343
video7117,people are singing on the beach,"[[7117, 1.3972418308258057]]","[[7117, 1.3972418308258057], [7370, 1.4357322454452515], [8895, 1.4447752237319946], [8014, 1.4568443298339844], [8241, 1.4814870357513428]]","[[7117, 1.3972418308258057], [7370, 1.4357322454452515], [8895, 1.4447752237319946], [8014, 1.4568443298339844], [8241, 1.4814870357513428], [7212, 1.484852910041809], [8556, 1.4865247011184692], [7681, 1.490146279335022], [7917, 1.4972121715545654], [9201, 1.498793363571167]]",7117
video9020,a person is looking at a camera during a wrestling event,"[[8262, 1.4324572086334229]]","[[8262, 1.4324572086334229], [9020, 1.452242136001587], [7788, 1.4604268074035645], [9803, 1.469445824623108], [7587, 1.4726253747940063]]","[[8262, 1.4324572086334229], [9020, 1.452242136001587], [7788, 1.4604268074035645], [9803, 1.469445824623108], [7587, 1.4726253747940063], [8440, 1.4862531423568726], [8443, 1.4871279001235962], [8470, 1.4943010807037354], [8823, 1.494860053062439], [7153, 1.4957218170166016]]",9020
video8805,a soldier is speaking to a superior person in a movie,"[[8805, 1.3662209510803223]]","[[8805, 1.3662209510803223], [8948, 1.3677682876586914], [7373, 1.4054147005081177], [9450, 1.4250301122665405], [9026, 1.4428781270980835]]","[[8805, 1.3662209510803223], [8948, 1.3677682876586914], [7373, 1.4054147005081177], [9450, 1.4250301122665405], [9026, 1.4428781270980835], [7352, 1.4651126861572266], [9255, 1.471670389175415], [7548, 1.4737052917480469], [8475, 1.4742848873138428], [8808, 1.4787143468856812]]",8805
video7596,a man and a woman are singing a song in a stage,"[[7596, 1.44264817237854]]","[[7596, 1.44264817237854], [9351, 1.466604471206665], [8818, 1.478401780128479], [7411, 1.4816546440124512], [7156, 1.4942538738250732]]","[[7596, 1.44264817237854], [9351, 1.466604471206665], [8818, 1.478401780128479], [7411, 1.4816546440124512], [7156, 1.4942538738250732], [9243, 1.5031545162200928], [7756, 1.5053390264511108], [9513, 1.5053584575653076], [9519, 1.5120009183883667], [8324, 1.5127071142196655]]",7596
video8668,a man is highlighted playing basketball,"[[8253, 1.43532395362854]]","[[8253, 1.43532395362854], [7763, 1.459465742111206], [9013, 1.4667150974273682], [8668, 1.4690687656402588], [7710, 1.473663091659546]]","[[8253, 1.43532395362854], [7763, 1.459465742111206], [9013, 1.4667150974273682], [8668, 1.4690687656402588], [7710, 1.473663091659546], [9018, 1.4822330474853516], [8124, 1.4824607372283936], [7839, 1.4993644952774048], [7358, 1.5015430450439453], [9019, 1.505676031112671]]",8668
video8488,a woman is talking about facial care products,"[[8488, 1.400249719619751]]","[[8488, 1.400249719619751], [7684, 1.4778753519058228], [8669, 1.487269401550293], [7372, 1.4878804683685303], [7580, 1.489929437637329]]","[[8488, 1.400249719619751], [7684, 1.4778753519058228], [8669, 1.487269401550293], [7372, 1.4878804683685303], [7580, 1.489929437637329], [9822, 1.4900500774383545], [7216, 1.495259165763855], [9698, 1.501464605331421], [8904, 1.5045620203018188], [7571, 1.5207607746124268]]",8488
video9341,the press would rather interview the most ignorant person they can find than beautiful women,"[[9225, 1.4718446731567383]]","[[9225, 1.4718446731567383], [9885, 1.4829961061477661], [8824, 1.4935401678085327], [7162, 1.4973969459533691], [8912, 1.5001840591430664]]","[[9225, 1.4718446731567383], [9885, 1.4829961061477661], [8824, 1.4935401678085327], [7162, 1.4973969459533691], [8912, 1.5001840591430664], [9512, 1.5023820400238037], [9204, 1.5034990310668945], [7947, 1.5037410259246826], [7790, 1.5063343048095703], [7613, 1.5109320878982544]]",9341
video8335,a beautiful waterfall is flowing into the pool of water below it as the camera pans around the area,"[[8335, 1.3828332424163818]]","[[8335, 1.3828332424163818], [7152, 1.3922449350357056], [8493, 1.407719373703003], [8307, 1.490267276763916], [7797, 1.5115702152252197]]","[[8335, 1.3828332424163818], [7152, 1.3922449350357056], [8493, 1.407719373703003], [8307, 1.490267276763916], [7797, 1.5115702152252197], [8118, 1.5295381546020508], [8071, 1.5306315422058105], [8949, 1.5558825731277466], [8928, 1.5563420057296753], [8678, 1.558574914932251]]",8335
video7154,demonstration on how to prepare something using a microwave,"[[7154, 1.382495403289795]]","[[7154, 1.382495403289795], [7140, 1.5045714378356934], [8495, 1.5065280199050903], [7973, 1.514299750328064], [7768, 1.5159640312194824]]","[[7154, 1.382495403289795], [7140, 1.5045714378356934], [8495, 1.5065280199050903], [7973, 1.514299750328064], [7768, 1.5159640312194824], [8332, 1.5173994302749634], [7565, 1.5217478275299072], [7845, 1.5226225852966309], [8656, 1.523141622543335], [8910, 1.529457688331604]]",7154
video9031,a lady is play the sims while talking about it,"[[9332, 1.432328701019287]]","[[9332, 1.432328701019287], [9031, 1.4469280242919922], [9200, 1.4509384632110596], [8862, 1.4546633958816528], [9458, 1.4751555919647217]]","[[9332, 1.432328701019287], [9031, 1.4469280242919922], [9200, 1.4509384632110596], [8862, 1.4546633958816528], [9458, 1.4751555919647217], [9820, 1.483687400817871], [7798, 1.4894312620162964], [8669, 1.5585213899612427], [7916, 1.5681746006011963], [8816, 1.5718019008636475]]",9031
video9458,a person playing a video game,"[[8578, 1.4734506607055664]]","[[8578, 1.4734506607055664], [9031, 1.4766021966934204], [7919, 1.4792118072509766], [7552, 1.4802100658416748], [8313, 1.4811358451843262]]","[[8578, 1.4734506607055664], [9031, 1.4766021966934204], [7919, 1.4792118072509766], [7552, 1.4802100658416748], [8313, 1.4811358451843262], [9200, 1.4811819791793823], [8459, 1.4825458526611328], [7792, 1.483464241027832], [9336, 1.4842981100082397], [9332, 1.486278772354126]]",9458
video9021,a pitcher throws a fastball,"[[7556, 1.420647382736206]]","[[7556, 1.420647382736206], [8308, 1.466139316558838], [8049, 1.470986008644104], [7021, 1.4775276184082031], [9534, 1.4919676780700684]]","[[7556, 1.420647382736206], [8308, 1.466139316558838], [8049, 1.470986008644104], [7021, 1.4775276184082031], [9534, 1.4919676780700684], [7168, 1.5320580005645752], [7787, 1.5336107015609741], [8913, 1.5488852262496948], [8013, 1.5528117418289185], [7150, 1.5555225610733032]]",9021
video9697,the woman has a baby monitor,"[[9320, 1.4917852878570557]]","[[9320, 1.4917852878570557], [9037, 1.5042788982391357], [8672, 1.5046336650848389], [9237, 1.505562424659729], [8832, 1.5106849670410156]]","[[9320, 1.4917852878570557], [9037, 1.5042788982391357], [8672, 1.5046336650848389], [9237, 1.505562424659729], [8832, 1.5106849670410156], [7230, 1.512244701385498], [7217, 1.5205764770507812], [7118, 1.521545648574829], [9697, 1.5220930576324463], [7687, 1.5253479480743408]]",9697
video7021,baseball player hits ball,"[[7556, 1.430981159210205]]","[[7556, 1.430981159210205], [7021, 1.4578405618667603], [8913, 1.469086766242981], [8308, 1.4746586084365845], [7787, 1.4763507843017578]]","[[7556, 1.430981159210205], [7021, 1.4578405618667603], [8913, 1.469086766242981], [8308, 1.4746586084365845], [7787, 1.4763507843017578], [8049, 1.4839057922363281], [7150, 1.4980924129486084], [9542, 1.5005919933319092], [9018, 1.5102272033691406], [9534, 1.5113859176635742]]",7021
video8824,a talk show with dr,"[[8917, 1.4341362714767456]]","[[8917, 1.4341362714767456], [8120, 1.439401626586914], [7349, 1.4439101219177246], [7794, 1.453061580657959], [8932, 1.4572186470031738]]","[[8917, 1.4341362714767456], [8120, 1.439401626586914], [7349, 1.4439101219177246], [7794, 1.453061580657959], [8932, 1.4572186470031738], [8824, 1.4596834182739258], [7753, 1.4763283729553223], [7159, 1.4803497791290283], [8822, 1.4829144477844238], [8259, 1.491894245147705]]",8824
video8495,food in a refrigerator is displayed on shelves in containers and on a lazy suzan,"[[8495, 1.2901265621185303]]","[[8495, 1.2901265621185303], [9679, 1.4732060432434082], [7213, 1.4861797094345093], [7594, 1.4971277713775635], [7154, 1.50675630569458]]","[[8495, 1.2901265621185303], [9679, 1.4732060432434082], [7213, 1.4861797094345093], [7594, 1.4971277713775635], [7154, 1.50675630569458], [7360, 1.5070436000823975], [8664, 1.5119609832763672], [8835, 1.5128428936004639], [8067, 1.5179134607315063], [8129, 1.5207847356796265]]",8495
video7222,a cartoon man dances for his girl,"[[7222, 1.4532116651535034]]","[[7222, 1.4532116651535034], [9403, 1.4543874263763428], [7164, 1.4593396186828613], [8303, 1.469308614730835], [8794, 1.482545018196106]]","[[7222, 1.4532116651535034], [9403, 1.4543874263763428], [7164, 1.4593396186828613], [8303, 1.469308614730835], [8794, 1.482545018196106], [9537, 1.4975918531417847], [8110, 1.5045795440673828], [7786, 1.5083515644073486], [7747, 1.511961817741394], [8781, 1.513142704963684]]",7222
video7947,a news program with a woman interviewing a man about merchant market currencies,"[[7613, 1.4410700798034668]]","[[7613, 1.4410700798034668], [7834, 1.4679181575775146], [9692, 1.4772017002105713], [9337, 1.507387399673462], [7145, 1.5218257904052734]]","[[7613, 1.4410700798034668], [7834, 1.4679181575775146], [9692, 1.4772017002105713], [9337, 1.507387399673462], [7145, 1.5218257904052734], [7947, 1.5241239070892334], [8175, 1.5357177257537842], [9204, 1.549269437789917], [9223, 1.552320957183838], [7119, 1.565577507019043]]",7947
video7502,a narrator explains where to find a rare vehicle in grand theft auto,"[[9355, 1.425530195236206]]","[[9355, 1.425530195236206], [8468, 1.433276891708374], [7502, 1.4465558528900146], [7445, 1.4631340503692627], [8070, 1.4713956117630005]]","[[9355, 1.425530195236206], [8468, 1.433276891708374], [7502, 1.4465558528900146], [7445, 1.4631340503692627], [8070, 1.4713956117630005], [9773, 1.4724057912826538], [9813, 1.4773671627044678], [9336, 1.5007667541503906], [9344, 1.5060029029846191], [8929, 1.5118776559829712]]",7502
video7203,there is no sound while the screen shows a person playing a computer game,"[[7035, 1.4667563438415527]]","[[7035, 1.4667563438415527], [8860, 1.4714140892028809], [7203, 1.4983938932418823], [8111, 1.5061450004577637], [8626, 1.5096604824066162]]","[[7035, 1.4667563438415527], [8860, 1.4714140892028809], [7203, 1.4983938932418823], [8111, 1.5061450004577637], [8626, 1.5096604824066162], [7766, 1.511885166168213], [8909, 1.5127012729644775], [8313, 1.5182068347930908], [9820, 1.5244003534317017], [7445, 1.5249415636062622]]",7203
video7060,a man extinguishes a fire outside,"[[9036, 1.514228343963623]]","[[9036, 1.514228343963623], [9354, 1.522608757019043], [8572, 1.5356481075286865], [8680, 1.5461266040802002], [7060, 1.5473480224609375]]","[[9036, 1.514228343963623], [9354, 1.522608757019043], [8572, 1.5356481075286865], [8680, 1.5461266040802002], [7060, 1.5473480224609375], [9333, 1.5526235103607178], [9694, 1.5535969734191895], [7723, 1.5681607723236084], [8416, 1.570642352104187], [8851, 1.5711958408355713]]",7060
video8072,a man talking about human relationships,"[[8937, 1.4815137386322021]]","[[8937, 1.4815137386322021], [8812, 1.481888771057129], [8072, 1.4835312366485596], [8917, 1.491319179534912], [7375, 1.4941463470458984]]","[[8937, 1.4815137386322021], [8812, 1.481888771057129], [8072, 1.4835312366485596], [8917, 1.491319179534912], [7375, 1.4941463470458984], [9404, 1.4952203035354614], [9607, 1.5035717487335205], [8269, 1.505085825920105], [9418, 1.505173683166504], [9901, 1.5063947439193726]]",8072
video9607,a commercial for the website called eharmony,"[[9607, 1.240277647972107]]","[[9607, 1.240277647972107], [9688, 1.4712214469909668], [7682, 1.4945480823516846], [8075, 1.5140316486358643], [8123, 1.5172524452209473]]","[[9607, 1.240277647972107], [9688, 1.4712214469909668], [7682, 1.4945480823516846], [8075, 1.5140316486358643], [8123, 1.5172524452209473], [9600, 1.531509280204773], [7546, 1.533639907836914], [9023, 1.5470073223114014], [7590, 1.5476326942443848], [8690, 1.549279808998108]]",9607
video8453,a man points a gun at another persons face,"[[9548, 1.466750979423523]]","[[9548, 1.466750979423523], [9784, 1.4704217910766602], [8780, 1.482677936553955], [8808, 1.4977288246154785], [7352, 1.5127882957458496]]","[[9548, 1.466750979423523], [9784, 1.4704217910766602], [8780, 1.482677936553955], [8808, 1.4977288246154785], [7352, 1.5127882957458496], [8822, 1.5164706707000732], [8948, 1.516825795173645], [8249, 1.5174720287322998], [7468, 1.5214450359344482], [8907, 1.5220471620559692]]",8453
video8752,a news reader describing about a news,"[[9037, 1.447487235069275]]","[[9037, 1.447487235069275], [9204, 1.4476702213287354], [7119, 1.4581823348999023], [9223, 1.4616538286209106], [9819, 1.4619261026382446]]","[[9037, 1.447487235069275], [9204, 1.4476702213287354], [7119, 1.4581823348999023], [9223, 1.4616538286209106], [9819, 1.4619261026382446], [8175, 1.4655488729476929], [8864, 1.466302514076233], [8491, 1.4718306064605713], [8494, 1.4751882553100586], [7613, 1.4786462783813477]]",8752
video8801,three men talking about their youtube channel and thanking their viewers,"[[8801, 1.4459786415100098]]","[[8801, 1.4459786415100098], [8685, 1.4922840595245361], [7685, 1.5065069198608398], [8828, 1.515649676322937], [7501, 1.5354962348937988]]","[[8801, 1.4459786415100098], [8685, 1.4922840595245361], [7685, 1.5065069198608398], [8828, 1.515649676322937], [7501, 1.5354962348937988], [9229, 1.5365078449249268], [9350, 1.5372722148895264], [8492, 1.5402002334594727], [8321, 1.540959358215332], [7377, 1.541661024093628]]",8801
video8441,scene from a popular party,"[[7725, 1.4283572435379028]]","[[7725, 1.4283572435379028], [7411, 1.4707629680633545], [8556, 1.5009397268295288], [7370, 1.5013319253921509], [8807, 1.5055651664733887]]","[[7725, 1.4283572435379028], [7411, 1.4707629680633545], [8556, 1.5009397268295288], [7370, 1.5013319253921509], [8807, 1.5055651664733887], [9801, 1.5059770345687866], [7362, 1.5106768608093262], [8304, 1.514567494392395], [7960, 1.5169981718063354], [9254, 1.5176372528076172]]",8441
video9695,text explains about a pokemon expisode that caused seizures,"[[9695, 1.381988286972046]]","[[9695, 1.381988286972046], [9510, 1.4611817598342896], [7157, 1.497138500213623], [7203, 1.5266305208206177], [8666, 1.5631262063980103]]","[[9695, 1.381988286972046], [9510, 1.4611817598342896], [7157, 1.497138500213623], [7203, 1.5266305208206177], [8666, 1.5631262063980103], [8260, 1.5638797283172607], [8909, 1.5650817155838013], [8341, 1.5685715675354004], [9829, 1.5748538970947266], [9838, 1.5807517766952515]]",9695
video7962,a pirate man tries to lift a lantern with his sword while on a boat,"[[7962, 1.3622769117355347]]","[[7962, 1.3622769117355347], [9030, 1.4881646633148193], [7352, 1.5163788795471191], [7681, 1.5292589664459229], [8851, 1.5305891036987305]]","[[7962, 1.3622769117355347], [9030, 1.4881646633148193], [7352, 1.5163788795471191], [7681, 1.5292589664459229], [8851, 1.5305891036987305], [8025, 1.5306415557861328], [8457, 1.5336050987243652], [7218, 1.5587270259857178], [8781, 1.5602251291275024], [9208, 1.5669152736663818]]",7962
video7732,colored lights and pictures of people fade in and out of view,"[[7686, 1.474778413772583]]","[[7686, 1.474778413772583], [9688, 1.4769291877746582], [8311, 1.4820549488067627], [8812, 1.4953540563583374], [7900, 1.5189712047576904]]","[[7686, 1.474778413772583], [9688, 1.4769291877746582], [8311, 1.4820549488067627], [8812, 1.4953540563583374], [7900, 1.5189712047576904], [7732, 1.5193192958831787], [8937, 1.5213340520858765], [8346, 1.5282559394836426], [8618, 1.5311877727508545], [8073, 1.5316208600997925]]",7732
video9033,man standing on the ledge of a vary tall building jumps off,"[[9033, 1.3608485460281372]]","[[9033, 1.3608485460281372], [8945, 1.4305362701416016], [7468, 1.4752628803253174], [9742, 1.493279218673706], [7155, 1.4991259574890137]]","[[9033, 1.3608485460281372], [8945, 1.4305362701416016], [7468, 1.4752628803253174], [9742, 1.493279218673706], [7155, 1.4991259574890137], [7028, 1.5089973211288452], [7368, 1.5131806135177612], [8657, 1.5262260437011719], [8122, 1.528343677520752], [8073, 1.5294344425201416]]",9033
video7142,an oriental femal is dressed in a pink wig with girlish clothing and is carrying a stuffed animal,"[[7142, 1.4189212322235107]]","[[7142, 1.4189212322235107], [7438, 1.4886329174041748], [9828, 1.5023150444030762], [7116, 1.5070059299468994], [8073, 1.5254089832305908]]","[[7142, 1.4189212322235107], [7438, 1.4886329174041748], [9828, 1.5023150444030762], [7116, 1.5070059299468994], [8073, 1.5254089832305908], [8110, 1.53037691116333], [8342, 1.5417239665985107], [7201, 1.5428361892700195], [7414, 1.5487921237945557], [8605, 1.5501272678375244]]",7142
