rel_frame_id,query,top1,top5,top10,top15,ground_truth
video7834,a man in striped collared shirt discusses jobs in news room of bloomberg,"[[7834, 1.3514560461044312]]","[[7834, 1.3514560461044312], [7469, 1.35282564163208], [7833, 1.397019624710083], [9028, 1.4175984859466553], [7491, 1.4190330505371094]]","[[7834, 1.3514560461044312], [7469, 1.35282564163208], [7833, 1.397019624710083], [9028, 1.4175984859466553], [7491, 1.4190330505371094], [7418, 1.423696517944336], [9901, 1.4366962909698486], [8333, 1.4372869729995728], [9692, 1.440846562385559], [7234, 1.4444100856781006]]","[[7834, 1.3514560461044312], [7469, 1.35282564163208], [7833, 1.397019624710083], [9028, 1.4175984859466553], [7491, 1.4190330505371094], [7418, 1.423696517944336], [9901, 1.4366962909698486], [8333, 1.4372869729995728], [9692, 1.440846562385559], [7234, 1.4444100856781006], [7613, 1.4504519701004028], [9474, 1.4525656700134277], [8331, 1.4542884826660156], [7947, 1.4555796384811401], [7110, 1.4557619094848633]]",7834
video7565,in a kitchen a woman is chopping tomatoes in a food processor,"[[7565, 1.257388949394226]]","[[7565, 1.257388949394226], [7744, 1.336785078048706], [8686, 1.3446787595748901], [9798, 1.3647407293319702], [9693, 1.3868776559829712]]","[[7565, 1.257388949394226], [7744, 1.336785078048706], [8686, 1.3446787595748901], [9798, 1.3647407293319702], [9693, 1.3868776559829712], [8300, 1.387373685836792], [8444, 1.387710452079773], [7968, 1.3881129026412964], [8514, 1.3903902769088745], [7154, 1.3945510387420654]]","[[7565, 1.257388949394226], [7744, 1.336785078048706], [8686, 1.3446787595748901], [9798, 1.3647407293319702], [9693, 1.3868776559829712], [8300, 1.387373685836792], [8444, 1.387710452079773], [7968, 1.3881129026412964], [8514, 1.3903902769088745], [7154, 1.3945510387420654], [9689, 1.3983421325683594], [8834, 1.398972749710083], [9731, 1.400822401046753], [9639, 1.4031054973602295], [7566, 1.4082696437835693]]",7565
video9452,an animated grey shark in the middle of a blue water simulation background rotating in a circle on the screen of a monitor,"[[9452, 1.2445812225341797]]","[[9452, 1.2445812225341797], [8909, 1.3230962753295898], [8328, 1.3801560401916504], [8111, 1.3939447402954102], [7061, 1.4033973217010498]]","[[9452, 1.2445812225341797], [8909, 1.3230962753295898], [8328, 1.3801560401916504], [8111, 1.3939447402954102], [7061, 1.4033973217010498], [8010, 1.431376576423645], [7027, 1.4361399412155151], [7900, 1.4474891424179077], [9820, 1.4502549171447754], [9620, 1.450631856918335]]","[[9452, 1.2445812225341797], [8909, 1.3230962753295898], [8328, 1.3801560401916504], [8111, 1.3939447402954102], [7061, 1.4033973217010498], [8010, 1.431376576423645], [7027, 1.4361399412155151], [7900, 1.4474891424179077], [9820, 1.4502549171447754], [9620, 1.450631856918335], [7035, 1.452099323272705], [7917, 1.454987645149231], [9549, 1.4564235210418701], [8911, 1.4590924978256226], [9458, 1.4603803157806396]]",9452
video7688,one of two guys walking on a carton of eggs with bare feet,"[[7688, 1.276881217956543]]","[[7688, 1.276881217956543], [8945, 1.41585373878479], [7827, 1.4701200723648071], [8899, 1.4753880500793457], [7837, 1.4793962240219116]]","[[7688, 1.276881217956543], [8945, 1.41585373878479], [7827, 1.4701200723648071], [8899, 1.4753880500793457], [7837, 1.4793962240219116], [7113, 1.4807690382003784], [9234, 1.4812068939208984], [8441, 1.4819269180297852], [8664, 1.4821257591247559], [7558, 1.4828693866729736]]","[[7688, 1.276881217956543], [8945, 1.41585373878479], [7827, 1.4701200723648071], [8899, 1.4753880500793457], [7837, 1.4793962240219116], [7113, 1.4807690382003784], [9234, 1.4812068939208984], [8441, 1.4819269180297852], [8664, 1.4821257591247559], [7558, 1.4828693866729736], [8572, 1.4883036613464355], [9832, 1.490031123161316], [7350, 1.4925415515899658], [7025, 1.4925837516784668], [9489, 1.4934518337249756]]",7688
video8945,two men stand on a platform suspended high above the city,"[[8945, 1.4071497917175293]]","[[8945, 1.4071497917175293], [7060, 1.4851620197296143], [9033, 1.485669732093811], [8499, 1.4989203214645386], [8798, 1.499051809310913]]","[[8945, 1.4071497917175293], [7060, 1.4851620197296143], [9033, 1.485669732093811], [8499, 1.4989203214645386], [8798, 1.499051809310913], [7468, 1.507690191268921], [8477, 1.5089112520217896], [9811, 1.5131642818450928], [8071, 1.5187690258026123], [7174, 1.523317813873291]]","[[8945, 1.4071497917175293], [7060, 1.4851620197296143], [9033, 1.485669732093811], [8499, 1.4989203214645386], [8798, 1.499051809310913], [7468, 1.507690191268921], [8477, 1.5089112520217896], [9811, 1.5131642818450928], [8071, 1.5187690258026123], [7174, 1.523317813873291], [9834, 1.5268878936767578], [9245, 1.5270872116088867], [8804, 1.5306777954101562], [9253, 1.5327411890029907], [9581, 1.5337789058685303]]",8945
video7114,there is a man in black is walking in to the bridge,"[[7837, 1.4086971282958984]]","[[7837, 1.4086971282958984], [7352, 1.4133442640304565], [7468, 1.4142050743103027], [7632, 1.4205206632614136], [7205, 1.4262058734893799]]","[[7837, 1.4086971282958984], [7352, 1.4133442640304565], [7468, 1.4142050743103027], [7632, 1.4205206632614136], [7205, 1.4262058734893799], [7368, 1.426748514175415], [7114, 1.4280483722686768], [9522, 1.429544448852539], [9878, 1.4326417446136475], [7780, 1.43582022190094]]","[[7837, 1.4086971282958984], [7352, 1.4133442640304565], [7468, 1.4142050743103027], [7632, 1.4205206632614136], [7205, 1.4262058734893799], [7368, 1.426748514175415], [7114, 1.4280483722686768], [9522, 1.429544448852539], [9878, 1.4326417446136475], [7780, 1.43582022190094], [7212, 1.4358587265014648], [8808, 1.4393713474273682], [8978, 1.4397579431533813], [8315, 1.4443713426589966], [9252, 1.4456253051757812]]",7114
video8903,there are crocodiles about to eat the group of people walking across the water,"[[7681, 1.4343360662460327]]","[[7681, 1.4343360662460327], [7117, 1.4588587284088135], [7155, 1.4631564617156982], [9831, 1.4678266048431396], [7837, 1.4755780696868896]]","[[7681, 1.4343360662460327], [7117, 1.4588587284088135], [7155, 1.4631564617156982], [9831, 1.4678266048431396], [7837, 1.4755780696868896], [9253, 1.4756587743759155], [8071, 1.4781816005706787], [8079, 1.4784214496612549], [8556, 1.4796335697174072], [8025, 1.4807984828948975]]","[[7681, 1.4343360662460327], [7117, 1.4588587284088135], [7155, 1.4631564617156982], [9831, 1.4678266048431396], [7837, 1.4755780696868896], [9253, 1.4756587743759155], [8071, 1.4781816005706787], [8079, 1.4784214496612549], [8556, 1.4796335697174072], [8025, 1.4807984828948975], [8243, 1.4835827350616455], [8903, 1.4877156019210815], [7974, 1.4898488521575928], [8493, 1.4931526184082031], [8949, 1.4934067726135254]]",8903
video7135,band playing music and people dancing,"[[8441, 1.4462392330169678]]","[[8441, 1.4462392330169678], [8339, 1.4554449319839478], [7156, 1.4586198329925537], [9131, 1.4596138000488281], [8556, 1.4610342979431152]]","[[8441, 1.4462392330169678], [8339, 1.4554449319839478], [7156, 1.4586198329925537], [9131, 1.4596138000488281], [8556, 1.4610342979431152], [7725, 1.4611244201660156], [8014, 1.471259593963623], [8416, 1.4745327234268188], [7960, 1.4746289253234863], [8314, 1.480486512184143]]","[[8441, 1.4462392330169678], [8339, 1.4554449319839478], [7156, 1.4586198329925537], [9131, 1.4596138000488281], [8556, 1.4610342979431152], [7725, 1.4611244201660156], [8014, 1.471259593963623], [8416, 1.4745327234268188], [7960, 1.4746289253234863], [8314, 1.480486512184143], [7141, 1.4819366931915283], [9489, 1.483345627784729], [9600, 1.4842090606689453], [7732, 1.4843742847442627], [7772, 1.484708547592163]]",7135
video8481,a woman is reporting on keds commercials,"[[8481, 1.3050001859664917]]","[[8481, 1.3050001859664917], [8494, 1.4104677438735962], [9600, 1.434720754623413], [7231, 1.436944842338562], [8826, 1.4388415813446045]]","[[8481, 1.3050001859664917], [8494, 1.4104677438735962], [9600, 1.434720754623413], [7231, 1.436944842338562], [8826, 1.4388415813446045], [8488, 1.4453340768814087], [7724, 1.446473479270935], [8254, 1.446864366531372], [7577, 1.4489020109176636], [9575, 1.453249216079712]]","[[8481, 1.3050001859664917], [8494, 1.4104677438735962], [9600, 1.434720754623413], [7231, 1.436944842338562], [8826, 1.4388415813446045], [8488, 1.4453340768814087], [7724, 1.446473479270935], [8254, 1.446864366531372], [7577, 1.4489020109176636], [9575, 1.453249216079712], [7698, 1.4541196823120117], [7563, 1.4542734622955322], [9688, 1.456202507019043], [8471, 1.4578924179077148], [7832, 1.4583913087844849]]",8481
video7909,a woman holding a ribbon,"[[7145, 1.424220323562622]]","[[7145, 1.424220323562622], [7543, 1.4476845264434814], [8011, 1.46909761428833], [7724, 1.474754810333252], [7909, 1.4750325679779053]]","[[7145, 1.424220323562622], [7543, 1.4476845264434814], [8011, 1.46909761428833], [7724, 1.474754810333252], [7909, 1.4750325679779053], [9301, 1.4798674583435059], [8317, 1.4837989807128906], [9032, 1.4853451251983643], [9209, 1.4853708744049072], [9405, 1.4890201091766357]]","[[7145, 1.424220323562622], [7543, 1.4476845264434814], [8011, 1.46909761428833], [7724, 1.474754810333252], [7909, 1.4750325679779053], [9301, 1.4798674583435059], [8317, 1.4837989807128906], [9032, 1.4853451251983643], [9209, 1.4853708744049072], [9405, 1.4890201091766357], [8688, 1.4929382801055908], [8811, 1.4939777851104736], [8329, 1.4963922500610352], [7364, 1.4970736503601074], [9349, 1.497833251953125]]",7909
video9036,young children in red fire chief hats are guided to a fire engine and up its metal textured stairs,"[[9036, 1.3266241550445557]]","[[9036, 1.3266241550445557], [8815, 1.422407627105713], [9014, 1.4664514064788818], [7796, 1.4774150848388672], [8827, 1.495408535003662]]","[[9036, 1.3266241550445557], [8815, 1.422407627105713], [9014, 1.4664514064788818], [7796, 1.4774150848388672], [8827, 1.495408535003662], [7464, 1.5097228288650513], [8018, 1.5117299556732178], [7701, 1.5244636535644531], [7025, 1.5300344228744507], [9832, 1.5324256420135498]]","[[9036, 1.3266241550445557], [8815, 1.422407627105713], [9014, 1.4664514064788818], [7796, 1.4774150848388672], [8827, 1.495408535003662], [7464, 1.5097228288650513], [8018, 1.5117299556732178], [7701, 1.5244636535644531], [7025, 1.5300344228744507], [9832, 1.5324256420135498], [9795, 1.5347272157669067], [9338, 1.5362813472747803], [8816, 1.5365726947784424], [9695, 1.5374655723571777], [7822, 1.5375709533691406]]",9036
video9034,several dogs playing dead,"[[9034, 1.3970742225646973]]","[[9034, 1.3970742225646973], [7146, 1.4495623111724854], [7798, 1.450761079788208], [8016, 1.4541959762573242], [8867, 1.4562556743621826]]","[[9034, 1.3970742225646973], [7146, 1.4495623111724854], [7798, 1.450761079788208], [8016, 1.4541959762573242], [8867, 1.4562556743621826], [8125, 1.45699143409729], [8929, 1.4719914197921753], [9200, 1.472322940826416], [7822, 1.4774415493011475], [8493, 1.4814993143081665]]","[[9034, 1.3970742225646973], [7146, 1.4495623111724854], [7798, 1.450761079788208], [8016, 1.4541959762573242], [8867, 1.4562556743621826], [8125, 1.45699143409729], [8929, 1.4719914197921753], [9200, 1.472322940826416], [7822, 1.4774415493011475], [8493, 1.4814993143081665], [7780, 1.4825823307037354], [9681, 1.483999252319336], [9224, 1.4866044521331787], [9878, 1.48667311668396], [7212, 1.488562822341919]]",9034
video7579,a girl wearing red top and black trouser is putting a sweater on a dog,"[[7579, 1.360194444656372]]","[[7579, 1.360194444656372], [9451, 1.4077376127243042], [7730, 1.4435832500457764], [9034, 1.4514113664627075], [7361, 1.4548304080963135]]","[[7579, 1.360194444656372], [9451, 1.4077376127243042], [7730, 1.4435832500457764], [9034, 1.4514113664627075], [7361, 1.4548304080963135], [9405, 1.4561405181884766], [8825, 1.4576396942138672], [8837, 1.457802176475525], [9603, 1.46173894405365], [9969, 1.4722375869750977]]","[[7579, 1.360194444656372], [9451, 1.4077376127243042], [7730, 1.4435832500457764], [9034, 1.4514113664627075], [7361, 1.4548304080963135], [9405, 1.4561405181884766], [8825, 1.4576396942138672], [8837, 1.457802176475525], [9603, 1.46173894405365], [9969, 1.4722375869750977], [9871, 1.4728282690048218], [7201, 1.4731501340866089], [8899, 1.4736943244934082], [8016, 1.4760303497314453], [8044, 1.4800641536712646]]",7579
video9607,a commercial for the website called eharmony,"[[9607, 1.1610198020935059]]","[[9607, 1.1610198020935059], [9688, 1.3634536266326904], [8075, 1.3652458190917969], [9697, 1.3699804544448853], [7724, 1.388350009918213]]","[[9607, 1.1610198020935059], [9688, 1.3634536266326904], [8075, 1.3652458190917969], [9697, 1.3699804544448853], [7724, 1.388350009918213], [9600, 1.391648769378662], [8302, 1.3983896970748901], [7687, 1.4068719148635864], [7149, 1.4070641994476318], [7832, 1.407651424407959]]","[[9607, 1.1610198020935059], [9688, 1.3634536266326904], [8075, 1.3652458190917969], [9697, 1.3699804544448853], [7724, 1.388350009918213], [9600, 1.391648769378662], [8302, 1.3983896970748901], [7687, 1.4068719148635864], [7149, 1.4070641994476318], [7832, 1.407651424407959], [8681, 1.4078075885772705], [8481, 1.4082952737808228], [7546, 1.4083561897277832], [8909, 1.408707618713379], [7563, 1.4129548072814941]]",9607
video7828,a man gives a lecture with a microphone in front of a laptop with a red glow behind him,"[[7828, 1.3423000574111938]]","[[7828, 1.3423000574111938], [9203, 1.3846490383148193], [7418, 1.4043582677841187], [7491, 1.4242210388183594], [9474, 1.4469552040100098]]","[[7828, 1.3423000574111938], [9203, 1.3846490383148193], [7418, 1.4043582677841187], [7491, 1.4242210388183594], [9474, 1.4469552040100098], [7369, 1.4470770359039307], [8331, 1.4527878761291504], [9901, 1.4555236101150513], [7575, 1.4617080688476562], [8830, 1.4628655910491943]]","[[7828, 1.3423000574111938], [9203, 1.3846490383148193], [7418, 1.4043582677841187], [7491, 1.4242210388183594], [9474, 1.4469552040100098], [7369, 1.4470770359039307], [8331, 1.4527878761291504], [9901, 1.4555236101150513], [7575, 1.4617080688476562], [8830, 1.4628655910491943], [7946, 1.4664171934127808], [8804, 1.46686851978302], [7375, 1.4674556255340576], [9117, 1.473352074623108], [9825, 1.4767659902572632]]",7828
video9805,characters from video games are dancing to old mc donald had a farm,"[[9805, 1.326242208480835]]","[[9805, 1.326242208480835], [9776, 1.390628457069397], [9031, 1.3932645320892334], [7141, 1.4024901390075684], [9224, 1.4137067794799805]]","[[9805, 1.326242208480835], [9776, 1.390628457069397], [9031, 1.3932645320892334], [7141, 1.4024901390075684], [9224, 1.4137067794799805], [7232, 1.4138298034667969], [8327, 1.4188302755355835], [9577, 1.4253555536270142], [9589, 1.427126169204712], [9014, 1.4274756908416748]]","[[9805, 1.326242208480835], [9776, 1.390628457069397], [9031, 1.3932645320892334], [7141, 1.4024901390075684], [9224, 1.4137067794799805], [7232, 1.4138298034667969], [8327, 1.4188302755355835], [9577, 1.4253555536270142], [9589, 1.427126169204712], [9014, 1.4274756908416748], [8016, 1.43089759349823], [9832, 1.436623454093933], [9839, 1.4383673667907715], [8044, 1.4386839866638184], [9131, 1.4408626556396484]]",9805
video8815,a man walking into a room with two kids with red helmets,"[[8815, 1.268007755279541]]","[[8815, 1.268007755279541], [7593, 1.3911126852035522], [9236, 1.3924092054367065], [9404, 1.4049358367919922], [8318, 1.4101619720458984]]","[[8815, 1.268007755279541], [7593, 1.3911126852035522], [9236, 1.3924092054367065], [9404, 1.4049358367919922], [8318, 1.4101619720458984], [7232, 1.4115393161773682], [9237, 1.4196233749389648], [7114, 1.4203393459320068], [8128, 1.4212861061096191], [9036, 1.4228219985961914]]","[[8815, 1.268007755279541], [7593, 1.3911126852035522], [9236, 1.3924092054367065], [9404, 1.4049358367919922], [8318, 1.4101619720458984], [7232, 1.4115393161773682], [9237, 1.4196233749389648], [7114, 1.4203393459320068], [8128, 1.4212861061096191], [9036, 1.4228219985961914], [8316, 1.4238910675048828], [8657, 1.4243245124816895], [8808, 1.4244561195373535], [9815, 1.424691915512085], [7843, 1.4282538890838623]]",8815
video9030,animated pirates sing on a ship,"[[9030, 1.3161983489990234]]","[[9030, 1.3161983489990234], [7218, 1.3940435647964478], [8781, 1.4079654216766357], [9772, 1.4268509149551392], [8794, 1.429995059967041]]","[[9030, 1.3161983489990234], [7218, 1.3940435647964478], [8781, 1.4079654216766357], [9772, 1.4268509149551392], [8794, 1.429995059967041], [7962, 1.4337193965911865], [9838, 1.4374457597732544], [7368, 1.4419546127319336], [9253, 1.4428575038909912], [9208, 1.443676233291626]]","[[9030, 1.3161983489990234], [7218, 1.3940435647964478], [8781, 1.4079654216766357], [9772, 1.4268509149551392], [8794, 1.429995059967041], [7962, 1.4337193965911865], [9838, 1.4374457597732544], [7368, 1.4419546127319336], [9253, 1.4428575038909912], [9208, 1.443676233291626], [7732, 1.4460477828979492], [7581, 1.4481675624847412], [9589, 1.4520937204360962], [7747, 1.45473051071167], [7141, 1.4609125852584839]]",9030
video7822,many ladies and men are walking upstairs inside of a caged fence,"[[7822, 1.4095375537872314]]","[[7822, 1.4095375537872314], [7116, 1.4469003677368164], [8441, 1.4481773376464844], [7114, 1.4700596332550049], [9815, 1.4816436767578125]]","[[7822, 1.4095375537872314], [7116, 1.4469003677368164], [8441, 1.4481773376464844], [7114, 1.4700596332550049], [9815, 1.4816436767578125], [8022, 1.4877829551696777], [9326, 1.4895634651184082], [9520, 1.4928067922592163], [9230, 1.493825912475586], [9323, 1.4946131706237793]]","[[7822, 1.4095375537872314], [7116, 1.4469003677368164], [8441, 1.4481773376464844], [7114, 1.4700596332550049], [9815, 1.4816436767578125], [8022, 1.4877829551696777], [9326, 1.4895634651184082], [9520, 1.4928067922592163], [9230, 1.493825912475586], [9323, 1.4946131706237793], [7444, 1.4949201345443726], [8906, 1.4953186511993408], [7780, 1.496490240097046], [9404, 1.4986202716827393], [8305, 1.4995808601379395]]",7822
video8514,a person is putting the vegetable in to the water and boil it,"[[8514, 1.3199840784072876]]","[[8514, 1.3199840784072876], [7968, 1.3534109592437744], [9625, 1.3617327213287354], [9639, 1.3719770908355713], [9335, 1.3785195350646973]]","[[8514, 1.3199840784072876], [7968, 1.3534109592437744], [9625, 1.3617327213287354], [9639, 1.3719770908355713], [9335, 1.3785195350646973], [8300, 1.384836196899414], [7911, 1.384903073310852], [9693, 1.3953529596328735], [7154, 1.4001762866973877], [8751, 1.4005178213119507]]","[[8514, 1.3199840784072876], [7968, 1.3534109592437744], [9625, 1.3617327213287354], [9639, 1.3719770908355713], [9335, 1.3785195350646973], [8300, 1.384836196899414], [7911, 1.384903073310852], [9693, 1.3953529596328735], [7154, 1.4001762866973877], [8751, 1.4005178213119507], [7554, 1.403018832206726], [9735, 1.4036855697631836], [7376, 1.4048264026641846], [7360, 1.406407356262207], [7213, 1.4102683067321777]]",8514
video9688,a person looks at a celebrity on the computer,"[[9688, 1.3655498027801514]]","[[9688, 1.3655498027801514], [7916, 1.382643222808838], [8811, 1.3988308906555176], [8472, 1.3989735841751099], [8831, 1.4102752208709717]]","[[9688, 1.3655498027801514], [7916, 1.382643222808838], [8811, 1.3988308906555176], [8472, 1.3989735841751099], [8831, 1.4102752208709717], [8329, 1.4155001640319824], [8011, 1.419227123260498], [9885, 1.4200750589370728], [7418, 1.421661376953125], [8318, 1.426307201385498]]","[[9688, 1.3655498027801514], [7916, 1.382643222808838], [8811, 1.3988308906555176], [8472, 1.3989735841751099], [8831, 1.4102752208709717], [8329, 1.4155001640319824], [8011, 1.419227123260498], [9885, 1.4200750589370728], [7418, 1.421661376953125], [8318, 1.426307201385498], [7685, 1.4284332990646362], [7171, 1.432812213897705], [9350, 1.4331696033477783], [8254, 1.4383246898651123], [7110, 1.4409892559051514]]",9688
video7028,a guy is talking over loud music at the end of a youtube video,"[[8909, 1.3857526779174805]]","[[8909, 1.3857526779174805], [8945, 1.3891242742538452], [7969, 1.3899524211883545], [9350, 1.3920906782150269], [8671, 1.403092384338379]]","[[8909, 1.3857526779174805], [8945, 1.3891242742538452], [7969, 1.3899524211883545], [9350, 1.3920906782150269], [8671, 1.403092384338379], [7685, 1.4053473472595215], [7593, 1.4065430164337158], [7575, 1.4171552658081055], [7166, 1.418658971786499], [7176, 1.4201463460922241]]","[[8909, 1.3857526779174805], [8945, 1.3891242742538452], [7969, 1.3899524211883545], [9350, 1.3920906782150269], [8671, 1.403092384338379], [7685, 1.4053473472595215], [7593, 1.4065430164337158], [7575, 1.4171552658081055], [7166, 1.418658971786499], [7176, 1.4201463460922241], [7755, 1.4213612079620361], [9517, 1.4234504699707031], [8831, 1.423628807067871], [9474, 1.4246424436569214], [9404, 1.4249181747436523]]",7028
video9403,i see a prince trying to get a girl and i see peter pan play around,"[[9403, 1.4201326370239258]]","[[9403, 1.4201326370239258], [7467, 1.4259381294250488], [8110, 1.4358011484146118], [8794, 1.4512865543365479], [7830, 1.4548578262329102]]","[[9403, 1.4201326370239258], [7467, 1.4259381294250488], [8110, 1.4358011484146118], [8794, 1.4512865543365479], [7830, 1.4548578262329102], [9206, 1.4675543308258057], [8781, 1.4710240364074707], [8481, 1.471492886543274], [8903, 1.4769189357757568], [7583, 1.4771368503570557]]","[[9403, 1.4201326370239258], [7467, 1.4259381294250488], [8110, 1.4358011484146118], [8794, 1.4512865543365479], [7830, 1.4548578262329102], [9206, 1.4675543308258057], [8781, 1.4710240364074707], [8481, 1.471492886543274], [8903, 1.4769189357757568], [7583, 1.4771368503570557], [8790, 1.4772014617919922], [7586, 1.4784847497940063], [9589, 1.4815170764923096], [7355, 1.4816330671310425], [7725, 1.481709599494934]]",9403
video7610,the olympics wight lifting photo is illustrated to explain gravitational force,"[[7610, 1.3063186407089233]]","[[7610, 1.3063186407089233], [9302, 1.394714593887329], [8936, 1.4186763763427734], [9236, 1.4216814041137695], [8660, 1.4223804473876953]]","[[7610, 1.3063186407089233], [9302, 1.394714593887329], [8936, 1.4186763763427734], [9236, 1.4216814041137695], [8660, 1.4223804473876953], [8264, 1.4237650632858276], [8267, 1.4237885475158691], [8457, 1.4369759559631348], [8079, 1.4413270950317383], [7599, 1.443976640701294]]","[[7610, 1.3063186407089233], [9302, 1.394714593887329], [8936, 1.4186763763427734], [9236, 1.4216814041137695], [8660, 1.4223804473876953], [8264, 1.4237650632858276], [8267, 1.4237885475158691], [8457, 1.4369759559631348], [8079, 1.4413270950317383], [7599, 1.443976640701294], [8243, 1.4449818134307861], [8013, 1.4484999179840088], [7155, 1.4493248462677002], [7912, 1.4519143104553223], [7359, 1.452081561088562]]",7610
video9919,a man walks towards a woman and the woman breaks a bottle to defend her belongings,"[[7116, 1.3591032028198242]]","[[7116, 1.3591032028198242], [8899, 1.3613529205322266], [8831, 1.3674241304397583], [9489, 1.3896511793136597], [8416, 1.3972896337509155]]","[[7116, 1.3591032028198242], [8899, 1.3613529205322266], [8831, 1.3674241304397583], [9489, 1.3896511793136597], [8416, 1.3972896337509155], [8022, 1.3980227708816528], [7837, 1.401159644126892], [7212, 1.4087388515472412], [9131, 1.41465163230896], [8664, 1.416579008102417]]","[[7116, 1.3591032028198242], [8899, 1.3613529205322266], [8831, 1.3674241304397583], [9489, 1.3896511793136597], [8416, 1.3972896337509155], [8022, 1.3980227708816528], [7837, 1.401159644126892], [7212, 1.4087388515472412], [9131, 1.41465163230896], [8664, 1.416579008102417], [8657, 1.4195382595062256], [8497, 1.4200468063354492], [9239, 1.4214844703674316], [9404, 1.4235574007034302], [8825, 1.4237035512924194]]",9919
video7021,a golf player is trying to hit the ball into the pit,"[[7771, 1.3209941387176514]]","[[7771, 1.3209941387176514], [7021, 1.4097967147827148], [8125, 1.4298264980316162], [8049, 1.4522924423217773], [7822, 1.4534566402435303]]","[[7771, 1.3209941387176514], [7021, 1.4097967147827148], [8125, 1.4298264980316162], [8049, 1.4522924423217773], [7822, 1.4534566402435303], [7112, 1.4561809301376343], [7699, 1.4571073055267334], [7168, 1.4612065553665161], [8816, 1.461600661277771], [9832, 1.4646892547607422]]","[[7771, 1.3209941387176514], [7021, 1.4097967147827148], [8125, 1.4298264980316162], [8049, 1.4522924423217773], [7822, 1.4534566402435303], [7112, 1.4561809301376343], [7699, 1.4571073055267334], [7168, 1.4612065553665161], [8816, 1.461600661277771], [9832, 1.4646892547607422], [7787, 1.466001272201538], [9511, 1.4706847667694092], [9224, 1.4707190990447998], [7357, 1.471003770828247], [7135, 1.471491813659668]]",7021
video9802,a woman dances in the background while a guy doesn t move,"[[9957, 1.3581504821777344]]","[[9957, 1.3581504821777344], [8831, 1.3718904256820679], [8899, 1.375331163406372], [8416, 1.375715732574463], [7593, 1.3760329484939575]]","[[9957, 1.3581504821777344], [8831, 1.3718904256820679], [8899, 1.375331163406372], [8416, 1.375715732574463], [7593, 1.3760329484939575], [9513, 1.3773819208145142], [7200, 1.3802025318145752], [9685, 1.3920998573303223], [8807, 1.3934845924377441], [9131, 1.3938833475112915]]","[[9957, 1.3581504821777344], [8831, 1.3718904256820679], [8899, 1.375331163406372], [8416, 1.375715732574463], [7593, 1.3760329484939575], [9513, 1.3773819208145142], [7200, 1.3802025318145752], [9685, 1.3920998573303223], [8807, 1.3934845924377441], [9131, 1.3938833475112915], [8507, 1.3952128887176514], [8314, 1.3983666896820068], [8075, 1.4006447792053223], [7112, 1.4007625579833984], [7212, 1.402199149131775]]",9802
video7212,a man and a woman are walking a dog on a beach,"[[7212, 1.4063259363174438]]","[[7212, 1.4063259363174438], [9359, 1.437060832977295], [8895, 1.451432228088379], [7681, 1.4612793922424316], [9577, 1.4655073881149292]]","[[7212, 1.4063259363174438], [9359, 1.437060832977295], [8895, 1.451432228088379], [7681, 1.4612793922424316], [9577, 1.4655073881149292], [9253, 1.489931583404541], [7155, 1.495553970336914], [7589, 1.5016696453094482], [9016, 1.504341959953308], [9832, 1.5056536197662354]]","[[7212, 1.4063259363174438], [9359, 1.437060832977295], [8895, 1.451432228088379], [7681, 1.4612793922424316], [9577, 1.4655073881149292], [9253, 1.489931583404541], [7155, 1.495553970336914], [7589, 1.5016696453094482], [9016, 1.504341959953308], [9832, 1.5056536197662354], [7025, 1.5140677690505981], [9232, 1.5181922912597656], [9574, 1.5184742212295532], [9338, 1.5191705226898193], [8125, 1.520153522491455]]",7212
video8829,there is a guy talking to his father,"[[8945, 1.4076064825057983]]","[[8945, 1.4076064825057983], [7110, 1.4221312999725342], [7593, 1.4345779418945312], [7969, 1.4350327253341675], [8831, 1.4383070468902588]]","[[8945, 1.4076064825057983], [7110, 1.4221312999725342], [7593, 1.4345779418945312], [7969, 1.4350327253341675], [8831, 1.4383070468902588], [8801, 1.4388219118118286], [7844, 1.4408328533172607], [8808, 1.4435408115386963], [8416, 1.4444321393966675], [9350, 1.4467055797576904]]","[[8945, 1.4076064825057983], [7110, 1.4221312999725342], [7593, 1.4345779418945312], [7969, 1.4350327253341675], [8831, 1.4383070468902588], [8801, 1.4388219118118286], [7844, 1.4408328533172607], [8808, 1.4435408115386963], [8416, 1.4444321393966675], [9350, 1.4467055797576904], [8811, 1.4471936225891113], [8815, 1.4476536512374878], [7211, 1.4479005336761475], [9517, 1.4480137825012207], [7780, 1.448789119720459]]",8829
