rel_frame_id,query,top1,top5,top10,top15,ground_truth
video7972,a man shows how a video game works,"[[8688, 1.4341315031051636]]","[[8688, 1.4341315031051636], [9728, 1.436039686203003], [7363, 1.4361612796783447], [8626, 1.4366250038146973], [8256, 1.4405758380889893]]","[[8688, 1.4341315031051636], [9728, 1.436039686203003], [7363, 1.4361612796783447], [8626, 1.4366250038146973], [8256, 1.4405758380889893], [8473, 1.451045036315918], [7780, 1.4511905908584595], [9832, 1.4513790607452393], [7766, 1.4528714418411255], [7693, 1.4529297351837158]]","[[8688, 1.4341315031051636], [9728, 1.436039686203003], [7363, 1.4361612796783447], [8626, 1.4366250038146973], [8256, 1.4405758380889893], [8473, 1.451045036315918], [7780, 1.4511905908584595], [9832, 1.4513790607452393], [7766, 1.4528714418411255], [7693, 1.4529297351837158], [9236, 1.4548044204711914], [7203, 1.4561781883239746], [7237, 1.4565255641937256], [8121, 1.4581999778747559], [7445, 1.4608381986618042]]",7972
video8250,instructional video on home improvement subjects,"[[8250, 1.3905234336853027]]","[[8250, 1.3905234336853027], [7724, 1.4007880687713623], [9024, 1.4096956253051758], [8057, 1.412750482559204], [9206, 1.4286471605300903]]","[[8250, 1.3905234336853027], [7724, 1.4007880687713623], [9024, 1.4096956253051758], [8057, 1.412750482559204], [9206, 1.4286471605300903], [8323, 1.4344813823699951], [9798, 1.4408526420593262], [7966, 1.441150426864624], [8803, 1.4441051483154297], [8820, 1.4448573589324951]]","[[8250, 1.3905234336853027], [7724, 1.4007880687713623], [9024, 1.4096956253051758], [8057, 1.412750482559204], [9206, 1.4286471605300903], [8323, 1.4344813823699951], [9798, 1.4408526420593262], [7966, 1.441150426864624], [8803, 1.4441051483154297], [8820, 1.4448573589324951], [9731, 1.4460113048553467], [7362, 1.4464290142059326], [8267, 1.4532400369644165], [9403, 1.453563928604126], [8825, 1.4546947479248047]]",8250
video7835,two cartoon characters walking underwater,"[[7912, 1.422062635421753]]","[[7912, 1.422062635421753], [7061, 1.437962532043457], [8677, 1.4463988542556763], [9451, 1.4611396789550781], [8061, 1.46756911277771]]","[[7912, 1.422062635421753], [7061, 1.437962532043457], [8677, 1.4463988542556763], [9451, 1.4611396789550781], [8061, 1.46756911277771], [9734, 1.4689736366271973], [9359, 1.46904718875885], [7747, 1.4733471870422363], [9808, 1.4750661849975586], [9030, 1.4774283170700073]]","[[7912, 1.422062635421753], [7061, 1.437962532043457], [8677, 1.4463988542556763], [9451, 1.4611396789550781], [8061, 1.46756911277771], [9734, 1.4689736366271973], [9359, 1.46904718875885], [7747, 1.4733471870422363], [9808, 1.4750661849975586], [9030, 1.4774283170700073], [9524, 1.4879413843154907], [8493, 1.4881668090820312], [8903, 1.4891928434371948], [7235, 1.4911497831344604], [7797, 1.4914512634277344]]",7835
video9303,children singing a song as a group on a stage,"[[7772, 1.4136440753936768]]","[[7772, 1.4136440753936768], [8336, 1.42533540725708], [9326, 1.4465959072113037], [9063, 1.451457142829895], [8818, 1.4581156969070435]]","[[7772, 1.4136440753936768], [8336, 1.42533540725708], [9326, 1.4465959072113037], [9063, 1.451457142829895], [8818, 1.4581156969070435], [8441, 1.4616453647613525], [8926, 1.4648839235305786], [7843, 1.4655640125274658], [8781, 1.471398115158081], [7747, 1.4717762470245361]]","[[7772, 1.4136440753936768], [8336, 1.42533540725708], [9326, 1.4465959072113037], [9063, 1.451457142829895], [8818, 1.4581156969070435], [8441, 1.4616453647613525], [8926, 1.4648839235305786], [7843, 1.4655640125274658], [8781, 1.471398115158081], [7747, 1.4717762470245361], [9908, 1.4729987382888794], [8447, 1.4802415370941162], [7134, 1.4847912788391113], [8324, 1.4852938652038574], [7596, 1.4872286319732666]]",9303
video9742,the actor playing thor talking about the new movie,"[[8907, 1.387880563735962]]","[[8907, 1.387880563735962], [8266, 1.434000015258789], [9742, 1.4403316974639893], [7352, 1.4611942768096924], [8259, 1.4654817581176758]]","[[8907, 1.387880563735962], [8266, 1.434000015258789], [9742, 1.4403316974639893], [7352, 1.4611942768096924], [8259, 1.4654817581176758], [8752, 1.4662580490112305], [8122, 1.4664814472198486], [8796, 1.471733808517456], [9451, 1.4765815734863281], [7027, 1.4769349098205566]]","[[8907, 1.387880563735962], [8266, 1.434000015258789], [9742, 1.4403316974639893], [7352, 1.4611942768096924], [8259, 1.4654817581176758], [8752, 1.4662580490112305], [8122, 1.4664814472198486], [8796, 1.471733808517456], [9451, 1.4765815734863281], [7027, 1.4769349098205566], [8249, 1.4781816005706787], [9623, 1.4793936014175415], [9236, 1.481126308441162], [7155, 1.4820226430892944], [9517, 1.4849077463150024]]",9742
video8251,guy in tshirt playing guitar and singing song,"[[8251, 1.4093307256698608]]","[[8251, 1.4093307256698608], [7419, 1.415055751800537], [7228, 1.4170299768447876], [7547, 1.4202356338500977], [7969, 1.4219536781311035]]","[[8251, 1.4093307256698608], [7419, 1.415055751800537], [7228, 1.4170299768447876], [7547, 1.4202356338500977], [7969, 1.4219536781311035], [8831, 1.4346803426742554], [9515, 1.4380176067352295], [7976, 1.4407415390014648], [9872, 1.456631064414978], [7593, 1.4611730575561523]]","[[8251, 1.4093307256698608], [7419, 1.415055751800537], [7228, 1.4170299768447876], [7547, 1.4202356338500977], [7969, 1.4219536781311035], [8831, 1.4346803426742554], [9515, 1.4380176067352295], [7976, 1.4407415390014648], [9872, 1.456631064414978], [7593, 1.4611730575561523], [8978, 1.4781197309494019], [8670, 1.4797519445419312], [9241, 1.4829761981964111], [8466, 1.4838300943374634], [7227, 1.4869945049285889]]",8251
video9230,a man talks to a little boy about not letting people convince him that anything he wants to do in life isn t possible,"[[8681, 1.4369720220565796]]","[[8681, 1.4369720220565796], [8917, 1.4376661777496338], [8829, 1.4450023174285889], [9230, 1.4452474117279053], [8815, 1.466602087020874]]","[[8681, 1.4369720220565796], [8917, 1.4376661777496338], [8829, 1.4450023174285889], [9230, 1.4452474117279053], [8815, 1.466602087020874], [9775, 1.479141354560852], [8824, 1.480142593383789], [7837, 1.4808142185211182], [8922, 1.4820438623428345], [7468, 1.4824750423431396]]","[[8681, 1.4369720220565796], [8917, 1.4376661777496338], [8829, 1.4450023174285889], [9230, 1.4452474117279053], [8815, 1.466602087020874], [9775, 1.479141354560852], [8824, 1.480142593383789], [7837, 1.4808142185211182], [8922, 1.4820438623428345], [7468, 1.4824750423431396], [9404, 1.4829792976379395], [7741, 1.4844646453857422], [8478, 1.485288381576538], [9696, 1.4856992959976196], [8044, 1.4860988855361938]]",9230
video9975,a yellow sports car with a guy speaking about the car,"[[7110, 1.3591195344924927]]","[[7110, 1.3591195344924927], [8901, 1.4252135753631592], [7151, 1.4337966442108154], [9806, 1.441227912902832], [7506, 1.4436029195785522]]","[[7110, 1.3591195344924927], [8901, 1.4252135753631592], [7151, 1.4337966442108154], [9806, 1.441227912902832], [7506, 1.4436029195785522], [7844, 1.4445255994796753], [9690, 1.4512603282928467], [7616, 1.4524822235107422], [7828, 1.4548240900039673], [9677, 1.4578092098236084]]","[[7110, 1.3591195344924927], [8901, 1.4252135753631592], [7151, 1.4337966442108154], [9806, 1.441227912902832], [7506, 1.4436029195785522], [7844, 1.4445255994796753], [9690, 1.4512603282928467], [7616, 1.4524822235107422], [7828, 1.4548240900039673], [9677, 1.4578092098236084], [9331, 1.4583587646484375], [9622, 1.4591045379638672], [8306, 1.4629205465316772], [8259, 1.4652518033981323], [8089, 1.4653420448303223]]",9975
video7915,a man in sunglasses and a blue shirt beat boxes,"[[9885, 1.4656953811645508]]","[[9885, 1.4656953811645508], [9301, 1.4729690551757812], [7174, 1.475947380065918], [9329, 1.4861371517181396], [9690, 1.4863839149475098]]","[[9885, 1.4656953811645508], [9301, 1.4729690551757812], [7174, 1.475947380065918], [9329, 1.4861371517181396], [9690, 1.4863839149475098], [7418, 1.488898754119873], [9203, 1.4899237155914307], [7747, 1.4903886318206787], [7444, 1.4907056093215942], [8251, 1.4915263652801514]]","[[9885, 1.4656953811645508], [9301, 1.4729690551757812], [7174, 1.475947380065918], [9329, 1.4861371517181396], [9690, 1.4863839149475098], [7418, 1.488898754119873], [9203, 1.4899237155914307], [7747, 1.4903886318206787], [7444, 1.4907056093215942], [8251, 1.4915263652801514], [7419, 1.492685317993164], [7915, 1.4929335117340088], [7835, 1.494128942489624], [8831, 1.495265245437622], [7114, 1.4956142902374268]]",7915
video9837,video game footage of a killing spree during call of duty black ops,"[[9837, 1.3425654172897339]]","[[9837, 1.3425654172897339], [7780, 1.3989818096160889], [7757, 1.409238338470459], [7766, 1.4325406551361084], [9035, 1.4370408058166504]]","[[9837, 1.3425654172897339], [7780, 1.3989818096160889], [7757, 1.409238338470459], [7766, 1.4325406551361084], [9035, 1.4370408058166504], [8929, 1.4456357955932617], [9400, 1.4472880363464355], [9832, 1.4485743045806885], [8313, 1.4498236179351807], [9208, 1.4534873962402344]]","[[9837, 1.3425654172897339], [7780, 1.3989818096160889], [7757, 1.409238338470459], [7766, 1.4325406551361084], [9035, 1.4370408058166504], [8929, 1.4456357955932617], [9400, 1.4472880363464355], [9832, 1.4485743045806885], [8313, 1.4498236179351807], [9208, 1.4534873962402344], [8468, 1.4645211696624756], [8027, 1.4653360843658447], [7207, 1.4670419692993164], [8472, 1.470251441001892], [9010, 1.4702637195587158]]",9837
video8012,a woman jumps over a bar and attacks a man,"[[9623, 1.4238663911819458]]","[[9623, 1.4238663911819458], [8831, 1.4287590980529785], [8073, 1.4404244422912598], [8899, 1.453186273574829], [9685, 1.4556143283843994]]","[[9623, 1.4238663911819458], [8831, 1.4287590980529785], [8073, 1.4404244422912598], [8899, 1.453186273574829], [9685, 1.4556143283843994], [7979, 1.459417462348938], [7593, 1.4613008499145508], [7725, 1.4618512392044067], [7113, 1.4667727947235107], [9254, 1.4686036109924316]]","[[9623, 1.4238663911819458], [8831, 1.4287590980529785], [8073, 1.4404244422912598], [8899, 1.453186273574829], [9685, 1.4556143283843994], [7979, 1.459417462348938], [7593, 1.4613008499145508], [7725, 1.4618512392044067], [7113, 1.4667727947235107], [9254, 1.4686036109924316], [7436, 1.4692778587341309], [8044, 1.4694979190826416], [8945, 1.470247745513916], [7227, 1.4709875583648682], [8129, 1.471524715423584]]",8012
video7346,some people video conferencing as they watch a movie,"[[9688, 1.4121533632278442]]","[[9688, 1.4121533632278442], [9350, 1.431838035583496], [9517, 1.4459949731826782], [7027, 1.4568064212799072], [9804, 1.4606282711029053]]","[[9688, 1.4121533632278442], [9350, 1.431838035583496], [9517, 1.4459949731826782], [7027, 1.4568064212799072], [9804, 1.4606282711029053], [8475, 1.4628887176513672], [8111, 1.4673187732696533], [7346, 1.4764388799667358], [9811, 1.4765589237213135], [9326, 1.4772522449493408]]","[[9688, 1.4121533632278442], [9350, 1.431838035583496], [9517, 1.4459949731826782], [7027, 1.4568064212799072], [9804, 1.4606282711029053], [8475, 1.4628887176513672], [8111, 1.4673187732696533], [7346, 1.4764388799667358], [9811, 1.4765589237213135], [9326, 1.4772522449493408], [7685, 1.4782447814941406], [7444, 1.4808717966079712], [7171, 1.4856784343719482], [9252, 1.4866650104522705], [8804, 1.489333987236023]]",7346
video7351,a man is acting out a scene,"[[7351, 1.425155758857727]]","[[7351, 1.425155758857727], [9871, 1.431030035018921], [8301, 1.434480905532837], [9350, 1.443626046180725], [8831, 1.4438855648040771]]","[[7351, 1.425155758857727], [9871, 1.431030035018921], [8301, 1.434480905532837], [9350, 1.443626046180725], [8831, 1.4438855648040771], [7755, 1.445872187614441], [9474, 1.4461381435394287], [7593, 1.4483401775360107], [9878, 1.4513211250305176], [8445, 1.4536700248718262]]","[[7351, 1.425155758857727], [9871, 1.431030035018921], [8301, 1.434480905532837], [9350, 1.443626046180725], [8831, 1.4438855648040771], [7755, 1.445872187614441], [9474, 1.4461381435394287], [7593, 1.4483401775360107], [9878, 1.4513211250305176], [8445, 1.4536700248718262], [7412, 1.454265832901001], [7171, 1.4544931650161743], [8834, 1.456813097000122], [9206, 1.4591197967529297], [7363, 1.459836483001709]]",7351
video9524,a bunch of cartoon faces are chomping their teeth and making eating gestures,"[[9524, 1.4165948629379272]]","[[9524, 1.4165948629379272], [7365, 1.4434179067611694], [9657, 1.4488319158554077], [9777, 1.450324535369873], [8673, 1.465877652168274]]","[[9524, 1.4165948629379272], [7365, 1.4434179067611694], [9657, 1.4488319158554077], [9777, 1.450324535369873], [8673, 1.465877652168274], [8837, 1.4693362712860107], [9772, 1.479104995727539], [8899, 1.4813780784606934], [7438, 1.4856348037719727], [9131, 1.4894311428070068]]","[[9524, 1.4165948629379272], [7365, 1.4434179067611694], [9657, 1.4488319158554077], [9777, 1.450324535369873], [8673, 1.465877652168274], [8837, 1.4693362712860107], [9772, 1.479104995727539], [8899, 1.4813780784606934], [7438, 1.4856348037719727], [9131, 1.4894311428070068], [9022, 1.490100383758545], [8302, 1.491621494293213], [8911, 1.4924603700637817], [7580, 1.492722511291504], [9728, 1.493590235710144]]",9524
video8061,comedy skit with dc comics character vane,"[[8304, 1.3952628374099731]]","[[8304, 1.3952628374099731], [7200, 1.4487853050231934], [8301, 1.4643242359161377], [7175, 1.46546471118927], [8670, 1.4682108163833618]]","[[8304, 1.3952628374099731], [7200, 1.4487853050231934], [8301, 1.4643242359161377], [7175, 1.46546471118927], [8670, 1.4682108163833618], [8317, 1.4703764915466309], [9226, 1.4833201169967651], [8786, 1.4835375547409058], [9513, 1.4848287105560303], [7371, 1.4849482774734497]]","[[8304, 1.3952628374099731], [7200, 1.4487853050231934], [8301, 1.4643242359161377], [7175, 1.46546471118927], [8670, 1.4682108163833618], [8317, 1.4703764915466309], [9226, 1.4833201169967651], [8786, 1.4835375547409058], [9513, 1.4848287105560303], [7371, 1.4849482774734497], [8259, 1.485410213470459], [8807, 1.487755537033081], [8831, 1.4898836612701416], [7828, 1.4924397468566895], [9021, 1.4934604167938232]]",8061
video9791,a woman talking about different pictures next to her,"[[7724, 1.4396322965621948]]","[[7724, 1.4396322965621948], [9517, 1.4454702138900757], [7580, 1.4480159282684326], [7231, 1.460498571395874], [9350, 1.463789463043213]]","[[7724, 1.4396322965621948], [9517, 1.4454702138900757], [7580, 1.4480159282684326], [7231, 1.460498571395874], [9350, 1.463789463043213], [7412, 1.4643254280090332], [8488, 1.4660547971725464], [8904, 1.468528151512146], [8306, 1.4690030813217163], [8333, 1.4720462560653687]]","[[7724, 1.4396322965621948], [9517, 1.4454702138900757], [7580, 1.4480159282684326], [7231, 1.460498571395874], [9350, 1.463789463043213], [7412, 1.4643254280090332], [8488, 1.4660547971725464], [8904, 1.468528151512146], [8306, 1.4690030813217163], [8333, 1.4720462560653687], [8684, 1.474273920059204], [9698, 1.4752627611160278], [9688, 1.4756145477294922], [7549, 1.4766311645507812], [7341, 1.4770357608795166]]",9791
video8780,some people are shooting outside,"[[8864, 1.437633752822876]]","[[8864, 1.437633752822876], [7780, 1.4392887353897095], [8491, 1.4610626697540283], [9819, 1.4645936489105225], [9204, 1.4680986404418945]]","[[8864, 1.437633752822876], [7780, 1.4392887353897095], [8491, 1.4610626697540283], [9819, 1.4645936489105225], [9204, 1.4680986404418945], [8311, 1.4816542863845825], [9323, 1.4879857301712036], [7766, 1.4897722005844116], [9355, 1.4928361177444458], [7757, 1.500884771347046]]","[[8864, 1.437633752822876], [7780, 1.4392887353897095], [8491, 1.4610626697540283], [9819, 1.4645936489105225], [9204, 1.4680986404418945], [8311, 1.4816542863845825], [9323, 1.4879857301712036], [7766, 1.4897722005844116], [9355, 1.4928361177444458], [7757, 1.500884771347046], [8780, 1.500928282737732], [9535, 1.5033090114593506], [9300, 1.5063648223876953], [8788, 1.5075109004974365], [8822, 1.5082288980484009]]",8780
video8867,the house has at least three small pets,"[[7146, 1.4491699934005737]]","[[7146, 1.4491699934005737], [8837, 1.4561431407928467], [7113, 1.4596502780914307], [8327, 1.4799144268035889], [7798, 1.4850058555603027]]","[[7146, 1.4491699934005737], [8837, 1.4561431407928467], [7113, 1.4596502780914307], [8327, 1.4799144268035889], [7798, 1.4850058555603027], [9200, 1.485461711883545], [8323, 1.4862873554229736], [9839, 1.4897229671478271], [8772, 1.4897575378417969], [8916, 1.4920227527618408]]","[[7146, 1.4491699934005737], [8837, 1.4561431407928467], [7113, 1.4596502780914307], [8327, 1.4799144268035889], [7798, 1.4850058555603027], [9200, 1.485461711883545], [8323, 1.4862873554229736], [9839, 1.4897229671478271], [8772, 1.4897575378417969], [8916, 1.4920227527618408], [7342, 1.4970729351043701], [7594, 1.4977455139160156], [7588, 1.5001263618469238], [9253, 1.5097429752349854], [8469, 1.5114364624023438]]",8867
video8445,people enjoy the performance of singer,"[[8441, 1.3931288719177246]]","[[8441, 1.3931288719177246], [9513, 1.4262317419052124], [7461, 1.457602620124817], [7351, 1.4613949060440063], [8831, 1.4654107093811035]]","[[8441, 1.3931288719177246], [9513, 1.4262317419052124], [7461, 1.457602620124817], [7351, 1.4613949060440063], [8831, 1.4654107093811035], [7725, 1.4716248512268066], [8912, 1.4749577045440674], [9326, 1.4775416851043701], [7569, 1.4813487529754639], [7141, 1.4836653470993042]]","[[8441, 1.3931288719177246], [9513, 1.4262317419052124], [7461, 1.457602620124817], [7351, 1.4613949060440063], [8831, 1.4654107093811035], [7725, 1.4716248512268066], [8912, 1.4749577045440674], [9326, 1.4775416851043701], [7569, 1.4813487529754639], [7141, 1.4836653470993042], [8810, 1.484400987625122], [8919, 1.4844388961791992], [7596, 1.485898733139038], [8818, 1.4876890182495117], [7220, 1.4886434078216553]]",8445
video8683,two people welcome people to an episode of their show,"[[8786, 1.4351844787597656]]","[[8786, 1.4351844787597656], [7546, 1.4372618198394775], [8048, 1.4375786781311035], [7371, 1.4393081665039062], [9350, 1.4423242807388306]]","[[8786, 1.4351844787597656], [7546, 1.4372618198394775], [8048, 1.4375786781311035], [7371, 1.4393081665039062], [9350, 1.4423242807388306], [9835, 1.4436792135238647], [8664, 1.4455339908599854], [7685, 1.450577735900879], [9517, 1.453796625137329], [7939, 1.4565048217773438]]","[[8786, 1.4351844787597656], [7546, 1.4372618198394775], [8048, 1.4375786781311035], [7371, 1.4393081665039062], [9350, 1.4423242807388306], [9835, 1.4436792135238647], [8664, 1.4455339908599854], [7685, 1.450577735900879], [9517, 1.453796625137329], [7939, 1.4565048217773438], [8930, 1.4574480056762695], [9229, 1.459911584854126], [9777, 1.462628722190857], [8796, 1.4652037620544434], [7362, 1.4660149812698364]]",8683
video9830,some people was swimming under the waterit is very good job,"[[7797, 1.4370415210723877]]","[[7797, 1.4370415210723877], [8079, 1.4537842273712158], [7795, 1.4558866024017334], [9830, 1.4609158039093018], [8949, 1.4727283716201782]]","[[7797, 1.4370415210723877], [8079, 1.4537842273712158], [7795, 1.4558866024017334], [9830, 1.4609158039093018], [8949, 1.4727283716201782], [7061, 1.4749996662139893], [7972, 1.475157380104065], [7681, 1.4779465198516846], [7912, 1.4839870929718018], [7025, 1.4870812892913818]]","[[7797, 1.4370415210723877], [8079, 1.4537842273712158], [7795, 1.4558866024017334], [9830, 1.4609158039093018], [8949, 1.4727283716201782], [7061, 1.4749996662139893], [7972, 1.475157380104065], [7681, 1.4779465198516846], [7912, 1.4839870929718018], [7025, 1.4870812892913818], [7152, 1.4884567260742188], [9359, 1.4895720481872559], [8928, 1.4900486469268799], [9451, 1.4931105375289917], [9831, 1.4961833953857422]]",9830
video7969,person driving in car,"[[9622, 1.3722913265228271]]","[[9622, 1.3722913265228271], [9806, 1.3769464492797852], [9325, 1.408592700958252], [7445, 1.40865159034729], [7965, 1.4224563837051392]]","[[9622, 1.3722913265228271], [9806, 1.3769464492797852], [9325, 1.408592700958252], [7445, 1.40865159034729], [7965, 1.4224563837051392], [9535, 1.4233156442642212], [9826, 1.4276716709136963], [7343, 1.430279016494751], [7464, 1.4337185621261597], [8089, 1.4344475269317627]]","[[9622, 1.3722913265228271], [9806, 1.3769464492797852], [9325, 1.408592700958252], [7445, 1.40865159034729], [7965, 1.4224563837051392], [9535, 1.4233156442642212], [9826, 1.4276716709136963], [7343, 1.430279016494751], [7464, 1.4337185621261597], [8089, 1.4344475269317627], [7354, 1.4345505237579346], [7356, 1.4410898685455322], [7350, 1.4420421123504639], [7616, 1.4422556161880493], [8497, 1.4437229633331299]]",7969
video7913,a man describing how to do something in windows,"[[8301, 1.434617519378662]]","[[8301, 1.434617519378662], [7913, 1.4377739429473877], [7546, 1.438218355178833], [9203, 1.4399988651275635], [9025, 1.441805362701416]]","[[8301, 1.434617519378662], [7913, 1.4377739429473877], [7546, 1.438218355178833], [9203, 1.4399988651275635], [9025, 1.441805362701416], [8819, 1.4422948360443115], [7828, 1.4459292888641357], [8682, 1.4483847618103027], [9117, 1.4492552280426025], [8721, 1.4517993927001953]]","[[8301, 1.434617519378662], [7913, 1.4377739429473877], [7546, 1.438218355178833], [9203, 1.4399988651275635], [9025, 1.441805362701416], [8819, 1.4422948360443115], [7828, 1.4459292888641357], [8682, 1.4483847618103027], [9117, 1.4492552280426025], [8721, 1.4517993927001953], [7412, 1.457550048828125], [8601, 1.4611515998840332], [8111, 1.4685258865356445], [8905, 1.473388433456421], [9474, 1.4738242626190186]]",7913
video7845,a person chops up lettuce and a strainer of kidney beans is shown,"[[7744, 1.4051727056503296]]","[[7744, 1.4051727056503296], [9625, 1.4112120866775513], [8514, 1.4190311431884766], [9735, 1.4288676977157593], [8300, 1.4306179285049438]]","[[7744, 1.4051727056503296], [9625, 1.4112120866775513], [8514, 1.4190311431884766], [9735, 1.4288676977157593], [8300, 1.4306179285049438], [9693, 1.4327476024627686], [7565, 1.4355745315551758], [7785, 1.4358015060424805], [9836, 1.4367988109588623], [9798, 1.4375461339950562]]","[[7744, 1.4051727056503296], [9625, 1.4112120866775513], [8514, 1.4190311431884766], [9735, 1.4288676977157593], [8300, 1.4306179285049438], [9693, 1.4327476024627686], [7565, 1.4355745315551758], [7785, 1.4358015060424805], [9836, 1.4367988109588623], [9798, 1.4375461339950562], [9356, 1.4408516883850098], [9335, 1.4420697689056396], [8479, 1.444352388381958], [7360, 1.4467921257019043], [7845, 1.4468584060668945]]",7845
video9029,a player is putting a basket ball into the basket from distance,"[[8816, 1.341356635093689]]","[[8816, 1.341356635093689], [9019, 1.3616249561309814], [7207, 1.3810429573059082], [7112, 1.41059410572052], [8668, 1.423726201057434]]","[[8816, 1.341356635093689], [9019, 1.3616249561309814], [7207, 1.3810429573059082], [7112, 1.41059410572052], [8668, 1.423726201057434], [7839, 1.4246819019317627], [7710, 1.4331961870193481], [7771, 1.4366655349731445], [9029, 1.4452414512634277], [8774, 1.445319414138794]]","[[8816, 1.341356635093689], [9019, 1.3616249561309814], [7207, 1.3810429573059082], [7112, 1.41059410572052], [8668, 1.423726201057434], [7839, 1.4246819019317627], [7710, 1.4331961870193481], [7771, 1.4366655349731445], [9029, 1.4452414512634277], [8774, 1.445319414138794], [9013, 1.450411319732666], [8863, 1.4520379304885864], [7763, 1.4544482231140137], [8124, 1.459486722946167], [8253, 1.4648174047470093]]",9029
video7549,a transvestite shows what she bought for her dog including shampoo and conditioner made by martha stuart,"[[8679, 1.4761643409729004]]","[[8679, 1.4761643409729004], [8604, 1.482452392578125], [7578, 1.4827126264572144], [9347, 1.4828912019729614], [7201, 1.4831972122192383]]","[[8679, 1.4761643409729004], [8604, 1.482452392578125], [7578, 1.4827126264572144], [9347, 1.4828912019729614], [7201, 1.4831972122192383], [8044, 1.490975260734558], [8057, 1.4982903003692627], [7579, 1.5030839443206787], [9919, 1.5054986476898193], [7724, 1.5088412761688232]]","[[8679, 1.4761643409729004], [8604, 1.482452392578125], [7578, 1.4827126264572144], [9347, 1.4828912019729614], [7201, 1.4831972122192383], [8044, 1.490975260734558], [8057, 1.4982903003692627], [7579, 1.5030839443206787], [9919, 1.5054986476898193], [7724, 1.5088412761688232], [8918, 1.5089585781097412], [8018, 1.5241798162460327], [7376, 1.524874210357666], [7909, 1.528535008430481], [9200, 1.5291330814361572]]",7549
video7799,a guy chops up garlic and pours it over chicken frying in a pan,"[[9335, 1.2512983083724976]]","[[9335, 1.2512983083724976], [7911, 1.3261648416519165], [8479, 1.3263781070709229], [8834, 1.3483747243881226], [7820, 1.3681232929229736]]","[[9335, 1.2512983083724976], [7911, 1.3261648416519165], [8479, 1.3263781070709229], [8834, 1.3483747243881226], [7820, 1.3681232929229736], [9798, 1.3686957359313965], [8654, 1.3745275735855103], [9625, 1.3837461471557617], [9022, 1.387202501296997], [7154, 1.3930668830871582]]","[[9335, 1.2512983083724976], [7911, 1.3261648416519165], [8479, 1.3263781070709229], [8834, 1.3483747243881226], [7820, 1.3681232929229736], [9798, 1.3686957359313965], [8654, 1.3745275735855103], [9625, 1.3837461471557617], [9022, 1.387202501296997], [7154, 1.3930668830871582], [7165, 1.394570231437683], [9689, 1.3964418172836304], [7376, 1.4012293815612793], [9693, 1.404099702835083], [9687, 1.4044132232666016]]",7799
video8907,scene of thor from the avengers,"[[8907, 1.331565022468567]]","[[8907, 1.331565022468567], [8307, 1.3850760459899902], [8122, 1.3880417346954346], [9742, 1.3938440084457397], [9306, 1.3982787132263184]]","[[8907, 1.331565022468567], [8307, 1.3850760459899902], [8122, 1.3880417346954346], [9742, 1.3938440084457397], [9306, 1.3982787132263184], [8266, 1.4004554748535156], [8655, 1.4066541194915771], [8319, 1.4073638916015625], [8071, 1.410589575767517], [8796, 1.4134382009506226]]","[[8907, 1.331565022468567], [8307, 1.3850760459899902], [8122, 1.3880417346954346], [9742, 1.3938440084457397], [9306, 1.3982787132263184], [8266, 1.4004554748535156], [8655, 1.4066541194915771], [8319, 1.4073638916015625], [8071, 1.410589575767517], [8796, 1.4134382009506226], [9623, 1.4142876863479614], [7155, 1.4165784120559692], [9246, 1.418944239616394], [8657, 1.4230225086212158], [9302, 1.4240424633026123]]",8907
video8078,a man in his backyard talks tot he camera and is going to skin a snake,"[[8572, 1.351491093635559]]","[[8572, 1.351491093635559], [8507, 1.4110238552093506], [7837, 1.4478976726531982], [8306, 1.4544548988342285], [8867, 1.4556634426116943]]","[[8572, 1.351491093635559], [8507, 1.4110238552093506], [7837, 1.4478976726531982], [8306, 1.4544548988342285], [8867, 1.4556634426116943], [8044, 1.4603710174560547], [7174, 1.4612746238708496], [9871, 1.4680266380310059], [7177, 1.470911979675293], [9451, 1.4725645780563354]]","[[8572, 1.351491093635559], [8507, 1.4110238552093506], [7837, 1.4478976726531982], [8306, 1.4544548988342285], [8867, 1.4556634426116943], [8044, 1.4603710174560547], [7174, 1.4612746238708496], [9871, 1.4680266380310059], [7177, 1.470911979675293], [9451, 1.4725645780563354], [8302, 1.476752758026123], [9253, 1.4783408641815186], [8061, 1.4790526628494263], [7237, 1.4846097230911255], [9333, 1.4855215549468994]]",8078
video7795,a documentary on how to windsurf and in particular recover from a wipeout,"[[7795, 1.3448479175567627]]","[[7795, 1.3448479175567627], [8125, 1.4482309818267822], [9574, 1.4529204368591309], [8457, 1.4533865451812744], [7117, 1.4642776250839233]]","[[7795, 1.3448479175567627], [8125, 1.4482309818267822], [9574, 1.4529204368591309], [8457, 1.4533865451812744], [7117, 1.4642776250839233], [7681, 1.4729489088058472], [9620, 1.473982810974121], [8079, 1.4745820760726929], [8949, 1.481264352798462], [8339, 1.4863678216934204]]","[[7795, 1.3448479175567627], [8125, 1.4482309818267822], [9574, 1.4529204368591309], [8457, 1.4533865451812744], [7117, 1.4642776250839233], [7681, 1.4729489088058472], [9620, 1.473982810974121], [8079, 1.4745820760726929], [8949, 1.481264352798462], [8339, 1.4863678216934204], [9342, 1.4875941276550293], [9755, 1.488403081893921], [9511, 1.4907279014587402], [8089, 1.4911490678787231], [9806, 1.4927442073822021]]",7795
