frame_path_1,frame_path_2,frame_path_3,frame_path_4,video_id,frame_id,sentence
./frames_data/1k_multi_frames_4/video9029_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9029_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9029_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9029_frame_004_of_004.jpg,video9029,video9029,a player is putting a basket ball into the basket from distance
./frames_data/1k_multi_frames_4/video7549_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7549_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7549_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7549_frame_004_of_004.jpg,video7549,video7549,a transvestite shows what she bought for her dog including shampoo and conditioner made by martha stuart
./frames_data/1k_multi_frames_4/video7799_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7799_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7799_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7799_frame_004_of_004.jpg,video7799,video7799,a guy chops up garlic and pours it over chicken frying in a pan
./frames_data/1k_multi_frames_4/video8907_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8907_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8907_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8907_frame_004_of_004.jpg,video8907,video8907,scene of thor from the avengers
./frames_data/1k_multi_frames_4/video8078_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8078_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8078_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8078_frame_004_of_004.jpg,video8078,video8078,a man in his backyard talks tot he camera and is going to skin a snake
./frames_data/1k_multi_frames_4/video7795_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7795_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7795_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7795_frame_004_of_004.jpg,video7795,video7795,a documentary on how to windsurf and in particular recover from a wipeout
./frames_data/1k_multi_frames_4/video7558_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7558_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7558_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7558_frame_004_of_004.jpg,video7558,video7558,two boys introducing a young lady who plays the cups and sings
./frames_data/1k_multi_frames_4/video9807_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9807_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9807_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9807_frame_004_of_004.jpg,video9807,video9807,a planet is being filmed from space outside
./frames_data/1k_multi_frames_4/video7791_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7791_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7791_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7791_frame_004_of_004.jpg,video7791,video7791,three kids are performing a song
./frames_data/1k_multi_frames_4/video8478_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8478_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8478_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8478_frame_004_of_004.jpg,video8478,video8478,a cat is licking a baby
./frames_data/1k_multi_frames_4/video7371_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7371_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7371_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7371_frame_004_of_004.jpg,video7371,video7371,a tv shows review program hosts discuss about the performance and staying on air of star trek
./frames_data/1k_multi_frames_4/video9336_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9336_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9336_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9336_frame_004_of_004.jpg,video9336,video9336,video game of a truck driving through desert obstacles
./frames_data/1k_multi_frames_4/video8466_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8466_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8466_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8466_frame_004_of_004.jpg,video8466,video8466,men are playing instruments in a band
./frames_data/1k_multi_frames_4/video9014_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9014_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9014_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9014_frame_004_of_004.jpg,video9014,video9014,a cartoon plane picking up fruit and putting it in trucks
./frames_data/1k_multi_frames_4/video8804_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8804_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8804_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8804_frame_004_of_004.jpg,video8804,video8804,two men are in the classroom and having conversation
./frames_data/1k_multi_frames_4/video7561_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7561_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7561_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7561_frame_004_of_004.jpg,video7561,video7561,playing with toy kitchen accessories
./frames_data/1k_multi_frames_4/video8129_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8129_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8129_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8129_frame_004_of_004.jpg,video8129,video8129,behind the scenes in a professional kitchen as the chefs work and the waiters run food can be a very noisy experience
./frames_data/1k_multi_frames_4/video8027_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8027_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8027_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8027_frame_004_of_004.jpg,video8027,video8027,a video game is played
./frames_data/1k_multi_frames_4/video7772_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7772_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7772_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7772_frame_004_of_004.jpg,video7772,video7772,a gospel band playing
./frames_data/1k_multi_frames_4/video8344_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8344_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8344_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8344_frame_004_of_004.jpg,video8344,video8344,a man is driving a car through the countryside
./frames_data/1k_multi_frames_4/video8926_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8926_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8926_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8926_frame_004_of_004.jpg,video8926,video8926,a man is playing a guitar with a band in a live concert
./frames_data/1k_multi_frames_4/video7166_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7166_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7166_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7166_frame_004_of_004.jpg,video7166,video7166,a person is explaining something
./frames_data/1k_multi_frames_4/video7374_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7374_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7374_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7374_frame_004_of_004.jpg,video7374,video7374,video game clip showing here different charcters
./frames_data/1k_multi_frames_4/video8257_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8257_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8257_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8257_frame_004_of_004.jpg,video8257,video8257,a man is discussing some functions for a science expirement
./frames_data/1k_multi_frames_4/video8676_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8676_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8676_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8676_frame_004_of_004.jpg,video8676,video8676,a girl walking down a path
./frames_data/1k_multi_frames_4/video8483_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8483_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8483_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8483_frame_004_of_004.jpg,video8483,video8483,someone is mixing ingredients in a bowl
./frames_data/1k_multi_frames_4/video7064_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7064_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7064_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7064_frame_004_of_004.jpg,video7064,video7064,a guy wearing a black shirt talks and shows a chart on the tv screen
./frames_data/1k_multi_frames_4/video7201_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7201_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7201_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7201_frame_004_of_004.jpg,video7201,video7201,lady and her dogs
./frames_data/1k_multi_frames_4/video7165_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7165_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7165_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7165_frame_004_of_004.jpg,video7165,video7165,a cook prepares food items in a metal bowl
./frames_data/1k_multi_frames_4/video8606_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8606_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8606_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8606_frame_004_of_004.jpg,video8606,video8606,a man eats rice and a woman goes to the hospital
./frames_data/1k_multi_frames_4/video8678_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8678_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8678_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8678_frame_004_of_004.jpg,video8678,video8678,a lady is walking in the beach
./frames_data/1k_multi_frames_4/video7462_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7462_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7462_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7462_frame_004_of_004.jpg,video7462,video7462,he drew a beautiful picture
./frames_data/1k_multi_frames_4/video8074_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8074_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8074_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8074_frame_004_of_004.jpg,video8074,video8074,a girl sitting in a restaurant
./frames_data/1k_multi_frames_4/video8069_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8069_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8069_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8069_frame_004_of_004.jpg,video8069,video8069,an astronaut is looking at a flag
./frames_data/1k_multi_frames_4/video7155_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7155_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7155_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7155_frame_004_of_004.jpg,video7155,video7155,there are two men swimming in a pond
./frames_data/1k_multi_frames_4/video8813_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8813_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8813_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8813_frame_004_of_004.jpg,video8813,video8813,a woman is interviewed on a tv talk show
./frames_data/1k_multi_frames_4/video9829_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9829_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9829_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9829_frame_004_of_004.jpg,video9829,video9829,rusty houser talks about how hitler is loved from his results
./frames_data/1k_multi_frames_4/video7768_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7768_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7768_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7768_frame_004_of_004.jpg,video7768,video7768,a 3d animation of a cabinet with plates
./frames_data/1k_multi_frames_4/video9250_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9250_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9250_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9250_frame_004_of_004.jpg,video9250,video9250,a woman talking about a white tank top
./frames_data/1k_multi_frames_4/video7212_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7212_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7212_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7212_frame_004_of_004.jpg,video7212,video7212,a man and a woman are walking a dog on a beach
./frames_data/1k_multi_frames_4/video7967_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7967_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7967_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7967_frame_004_of_004.jpg,video7967,video7967,a news anchor is interviewing a person on screen
./frames_data/1k_multi_frames_4/video9235_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9235_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9235_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9235_frame_004_of_004.jpg,video9235,video9235,men are loading their guns with ammunition
./frames_data/1k_multi_frames_4/video8248_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8248_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8248_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8248_frame_004_of_004.jpg,video8248,video8248,the view of a boat and the water is blocked by clouds and fog
./frames_data/1k_multi_frames_4/video8240_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8240_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8240_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8240_frame_004_of_004.jpg,video8240,video8240,a middle aged woman giving another woman a message
./frames_data/1k_multi_frames_4/video7698_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7698_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7698_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7698_frame_004_of_004.jpg,video7698,video7698,two women are walking in a parking lot
./frames_data/1k_multi_frames_4/video9304_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9304_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9304_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9304_frame_004_of_004.jpg,video9304,video9304,three young people sing on stage
./frames_data/1k_multi_frames_4/video8604_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8604_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8604_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8604_frame_004_of_004.jpg,video8604,video8604,a cnn report is talking about their dogs
./frames_data/1k_multi_frames_4/video7178_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7178_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7178_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7178_frame_004_of_004.jpg,video7178,video7178,an animated video game song
./frames_data/1k_multi_frames_4/video9512_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9512_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9512_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9512_frame_004_of_004.jpg,video9512,video9512,a woman with blonde hair and a black shirt is talking
./frames_data/1k_multi_frames_4/video8800_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8800_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8800_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8800_frame_004_of_004.jpg,video8800,video8800,people are talking to each other
./frames_data/1k_multi_frames_4/video8788_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8788_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8788_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8788_frame_004_of_004.jpg,video8788,video8788,a man plays a video game where the player has a first person perspective and shoots other characters
./frames_data/1k_multi_frames_4/video8301_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8301_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8301_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8301_frame_004_of_004.jpg,video8301,video8301,man pretends to be two different people
./frames_data/1k_multi_frames_4/video9795_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9795_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9795_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9795_frame_004_of_004.jpg,video9795,video9795,a person playing a video game and commentating
./frames_data/1k_multi_frames_4/video8860_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8860_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8860_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8860_frame_004_of_004.jpg,video8860,video8860,explainin about the scene in the net
./frames_data/1k_multi_frames_4/video8473_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8473_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8473_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8473_frame_004_of_004.jpg,video8473,video8473,a animated car going on the roads with blue mark on either sides
./frames_data/1k_multi_frames_4/video7974_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7974_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7974_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7974_frame_004_of_004.jpg,video7974,video7974,a woman is ripping off a man clothes
./frames_data/1k_multi_frames_4/video9808_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9808_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9808_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9808_frame_004_of_004.jpg,video9808,video9808,a man playing video games
./frames_data/1k_multi_frames_4/video8071_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8071_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8071_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8071_frame_004_of_004.jpg,video8071,video8071,a man is talking about the making of the movie avatar
./frames_data/1k_multi_frames_4/video7205_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7205_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7205_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7205_frame_004_of_004.jpg,video7205,video7205,hands rubbing together in the dark and band members singing and playing the guitar
./frames_data/1k_multi_frames_4/video9039_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9039_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9039_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9039_frame_004_of_004.jpg,video9039,video9039,two girls in design dress wearing cloth standing holding mic in hand on street and person walking beside discusing on topic
./frames_data/1k_multi_frames_4/video9300_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9300_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9300_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9300_frame_004_of_004.jpg,video9300,video9300,a squid is talking
./frames_data/1k_multi_frames_4/video8329_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8329_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8329_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8329_frame_004_of_004.jpg,video8329,video8329,a woman talks about horse racing
./frames_data/1k_multi_frames_4/video8310_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8310_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8310_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8310_frame_004_of_004.jpg,video8310,video8310,two wrestlers are fighting on a mat
./frames_data/1k_multi_frames_4/video9209_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9209_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9209_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9209_frame_004_of_004.jpg,video9209,video9209,the girl shoots her nerf bow
./frames_data/1k_multi_frames_4/video9696_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9696_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9696_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9696_frame_004_of_004.jpg,video9696,video9696,a man folds up a stroller
./frames_data/1k_multi_frames_4/video8471_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8471_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8471_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8471_frame_004_of_004.jpg,video8471,video8471,a woman in a yellow top is holding a red drink
./frames_data/1k_multi_frames_4/video7237_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7237_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7237_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7237_frame_004_of_004.jpg,video7237,video7237,there is a man repairing a product on the table
./frames_data/1k_multi_frames_4/video9229_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9229_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9229_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9229_frame_004_of_004.jpg,video9229,video9229,guys trying out ice cream
./frames_data/1k_multi_frames_4/video7114_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7114_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7114_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7114_frame_004_of_004.jpg,video7114,video7114,a girl and a man are talking to each other
./frames_data/1k_multi_frames_4/video9326_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9326_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9326_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9326_frame_004_of_004.jpg,video9326,video9326,two boys sneak up to a girls performing choir
./frames_data/1k_multi_frames_4/video8657_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8657_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8657_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8657_frame_004_of_004.jpg,video8657,video8657,a man rides his motorcycle to a building
./frames_data/1k_multi_frames_4/video7369_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7369_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7369_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7369_frame_004_of_004.jpg,video7369,video7369,a man is talking about opening a laptop case
./frames_data/1k_multi_frames_4/video8680_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8680_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8680_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8680_frame_004_of_004.jpg,video8680,video8680,a woman talking to a man in a hood
./frames_data/1k_multi_frames_4/video7976_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7976_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7976_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7976_frame_004_of_004.jpg,video7976,video7976,a young boy rocks out on a guitar
./frames_data/1k_multi_frames_4/video9474_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9474_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9474_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9474_frame_004_of_004.jpg,video9474,video9474,a man talking about finances
./frames_data/1k_multi_frames_4/video9247_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9247_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9247_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9247_frame_004_of_004.jpg,video9247,video9247,in an animated scene two characters are outside under a menacing sky glaring at each other
./frames_data/1k_multi_frames_4/video7547_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7547_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7547_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7547_frame_004_of_004.jpg,video7547,video7547,there is a woman in her roomshe is a net idol show her new vedio
./frames_data/1k_multi_frames_4/video9345_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9345_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9345_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9345_frame_004_of_004.jpg,video9345,video9345,cartoon birds are flying
./frames_data/1k_multi_frames_4/video8741_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8741_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8741_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8741_frame_004_of_004.jpg,video8741,video8741,a tour through chinese architecture
./frames_data/1k_multi_frames_4/video9690_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9690_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9690_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9690_frame_004_of_004.jpg,video9690,video9690,a man explains the condition of someone in the hospital to the press outside of a building
./frames_data/1k_multi_frames_4/video9252_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9252_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9252_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9252_frame_004_of_004.jpg,video9252,video9252,garage opening for a old bug to pull out to drive away
./frames_data/1k_multi_frames_4/video8326_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8326_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8326_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8326_frame_004_of_004.jpg,video8326,video8326,video showing helping attitude of human beings
./frames_data/1k_multi_frames_4/video8921_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8921_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8921_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8921_frame_004_of_004.jpg,video8921,video8921,someone ends their tutorial on their computer
./frames_data/1k_multi_frames_4/video7682_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7682_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7682_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7682_frame_004_of_004.jpg,video7682,video7682,man and woman are showing affection
./frames_data/1k_multi_frames_4/video9508_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9508_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9508_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9508_frame_004_of_004.jpg,video9508,video9508,men in a garage talk about a car they are going to restore
./frames_data/1k_multi_frames_4/video8682_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8682_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8682_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8682_frame_004_of_004.jpg,video8682,video8682,a man talking something about the new smart phones
./frames_data/1k_multi_frames_4/video7342_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7342_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7342_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7342_frame_004_of_004.jpg,video7342,video7342,opening of a nest a rate is coming out and searching something it eats something on a human hand
