video_id,frame_path_1,frame_path_2,frame_path_3,frame_path_4,frame_id,sentence
video7165,./test_1k_images_3/video7165_frame_001_of_004.jpg,./test_1k_images_3/video7165_frame_002_of_004.jpg,./test_1k_images_3/video7165_frame_003_of_004.jpg,./test_1k_images_3/video7165_frame_004_of_004.jpg,video7165,a cook prepares food items in a metal bowl
video8606,./test_1k_images_3/video8606_frame_001_of_004.jpg,./test_1k_images_3/video8606_frame_002_of_004.jpg,./test_1k_images_3/video8606_frame_003_of_004.jpg,./test_1k_images_3/video8606_frame_004_of_004.jpg,video8606,a man eats rice and a woman goes to the hospital
video8678,./test_1k_images_3/video8678_frame_001_of_004.jpg,./test_1k_images_3/video8678_frame_002_of_004.jpg,./test_1k_images_3/video8678_frame_003_of_004.jpg,./test_1k_images_3/video8678_frame_004_of_004.jpg,video8678,a lady is walking in the beach
video7462,./test_1k_images_3/video7462_frame_001_of_004.jpg,./test_1k_images_3/video7462_frame_002_of_004.jpg,./test_1k_images_3/video7462_frame_003_of_004.jpg,./test_1k_images_3/video7462_frame_004_of_004.jpg,video7462,he drew a beautiful picture
video8074,./test_1k_images_3/video8074_frame_001_of_004.jpg,./test_1k_images_3/video8074_frame_002_of_004.jpg,./test_1k_images_3/video8074_frame_003_of_004.jpg,./test_1k_images_3/video8074_frame_004_of_004.jpg,video8074,a girl sitting in a restaurant
video8069,./test_1k_images_3/video8069_frame_001_of_004.jpg,./test_1k_images_3/video8069_frame_002_of_004.jpg,./test_1k_images_3/video8069_frame_003_of_004.jpg,./test_1k_images_3/video8069_frame_004_of_004.jpg,video8069,an astronaut is looking at a flag
video7155,./test_1k_images_3/video7155_frame_001_of_004.jpg,./test_1k_images_3/video7155_frame_002_of_004.jpg,./test_1k_images_3/video7155_frame_003_of_004.jpg,./test_1k_images_3/video7155_frame_004_of_004.jpg,video7155,there are two men swimming in a pond
video8813,./test_1k_images_3/video8813_frame_001_of_004.jpg,./test_1k_images_3/video8813_frame_002_of_004.jpg,./test_1k_images_3/video8813_frame_003_of_004.jpg,./test_1k_images_3/video8813_frame_004_of_004.jpg,video8813,a woman is interviewed on a tv talk show
video9829,./test_1k_images_3/video9829_frame_001_of_004.jpg,./test_1k_images_3/video9829_frame_002_of_004.jpg,./test_1k_images_3/video9829_frame_003_of_004.jpg,./test_1k_images_3/video9829_frame_004_of_004.jpg,video9829,rusty houser talks about how hitler is loved from his results
video7768,./test_1k_images_3/video7768_frame_001_of_004.jpg,./test_1k_images_3/video7768_frame_002_of_004.jpg,./test_1k_images_3/video7768_frame_003_of_004.jpg,./test_1k_images_3/video7768_frame_004_of_004.jpg,video7768,a 3d animation of a cabinet with plates
video9250,./test_1k_images_3/video9250_frame_001_of_004.jpg,./test_1k_images_3/video9250_frame_002_of_004.jpg,./test_1k_images_3/video9250_frame_003_of_004.jpg,./test_1k_images_3/video9250_frame_004_of_004.jpg,video9250,a woman talking about a white tank top
video7212,./test_1k_images_3/video7212_frame_001_of_004.jpg,./test_1k_images_3/video7212_frame_002_of_004.jpg,./test_1k_images_3/video7212_frame_003_of_004.jpg,./test_1k_images_3/video7212_frame_004_of_004.jpg,video7212,a man and a woman are walking a dog on a beach
video7967,./test_1k_images_3/video7967_frame_001_of_004.jpg,./test_1k_images_3/video7967_frame_002_of_004.jpg,./test_1k_images_3/video7967_frame_003_of_004.jpg,./test_1k_images_3/video7967_frame_004_of_004.jpg,video7967,a news anchor is interviewing a person on screen
video9235,./test_1k_images_3/video9235_frame_001_of_004.jpg,./test_1k_images_3/video9235_frame_002_of_004.jpg,./test_1k_images_3/video9235_frame_003_of_004.jpg,./test_1k_images_3/video9235_frame_004_of_004.jpg,video9235,men are loading their guns with ammunition
video8248,./test_1k_images_3/video8248_frame_001_of_004.jpg,./test_1k_images_3/video8248_frame_002_of_004.jpg,./test_1k_images_3/video8248_frame_003_of_004.jpg,./test_1k_images_3/video8248_frame_004_of_004.jpg,video8248,the view of a boat and the water is blocked by clouds and fog
video8240,./test_1k_images_3/video8240_frame_001_of_004.jpg,./test_1k_images_3/video8240_frame_002_of_004.jpg,./test_1k_images_3/video8240_frame_003_of_004.jpg,./test_1k_images_3/video8240_frame_004_of_004.jpg,video8240,a middle aged woman giving another woman a message
video7698,./test_1k_images_3/video7698_frame_001_of_004.jpg,./test_1k_images_3/video7698_frame_002_of_004.jpg,./test_1k_images_3/video7698_frame_003_of_004.jpg,./test_1k_images_3/video7698_frame_004_of_004.jpg,video7698,two women are walking in a parking lot
video9304,./test_1k_images_3/video9304_frame_001_of_004.jpg,./test_1k_images_3/video9304_frame_002_of_004.jpg,./test_1k_images_3/video9304_frame_003_of_004.jpg,./test_1k_images_3/video9304_frame_004_of_004.jpg,video9304,three young people sing on stage
video8604,./test_1k_images_3/video8604_frame_001_of_004.jpg,./test_1k_images_3/video8604_frame_002_of_004.jpg,./test_1k_images_3/video8604_frame_003_of_004.jpg,./test_1k_images_3/video8604_frame_004_of_004.jpg,video8604,a cnn report is talking about their dogs
video7178,./test_1k_images_3/video7178_frame_001_of_004.jpg,./test_1k_images_3/video7178_frame_002_of_004.jpg,./test_1k_images_3/video7178_frame_003_of_004.jpg,./test_1k_images_3/video7178_frame_004_of_004.jpg,video7178,an animated video game song
video9512,./test_1k_images_3/video9512_frame_001_of_004.jpg,./test_1k_images_3/video9512_frame_002_of_004.jpg,./test_1k_images_3/video9512_frame_003_of_004.jpg,./test_1k_images_3/video9512_frame_004_of_004.jpg,video9512,a woman with blonde hair and a black shirt is talking
video8800,./test_1k_images_3/video8800_frame_001_of_004.jpg,./test_1k_images_3/video8800_frame_002_of_004.jpg,./test_1k_images_3/video8800_frame_003_of_004.jpg,./test_1k_images_3/video8800_frame_004_of_004.jpg,video8800,people are talking to each other
video8788,./test_1k_images_3/video8788_frame_001_of_004.jpg,./test_1k_images_3/video8788_frame_002_of_004.jpg,./test_1k_images_3/video8788_frame_003_of_004.jpg,./test_1k_images_3/video8788_frame_004_of_004.jpg,video8788,a man plays a video game where the player has a first person perspective and shoots other characters
video8301,./test_1k_images_3/video8301_frame_001_of_004.jpg,./test_1k_images_3/video8301_frame_002_of_004.jpg,./test_1k_images_3/video8301_frame_003_of_004.jpg,./test_1k_images_3/video8301_frame_004_of_004.jpg,video8301,man pretends to be two different people
video9795,./test_1k_images_3/video9795_frame_001_of_004.jpg,./test_1k_images_3/video9795_frame_002_of_004.jpg,./test_1k_images_3/video9795_frame_003_of_004.jpg,./test_1k_images_3/video9795_frame_004_of_004.jpg,video9795,a person playing a video game and commentating
video8860,./test_1k_images_3/video8860_frame_001_of_004.jpg,./test_1k_images_3/video8860_frame_002_of_004.jpg,./test_1k_images_3/video8860_frame_003_of_004.jpg,./test_1k_images_3/video8860_frame_004_of_004.jpg,video8860,explainin about the scene in the net
video8473,./test_1k_images_3/video8473_frame_001_of_004.jpg,./test_1k_images_3/video8473_frame_002_of_004.jpg,./test_1k_images_3/video8473_frame_003_of_004.jpg,./test_1k_images_3/video8473_frame_004_of_004.jpg,video8473,a animated car going on the roads with blue mark on either sides
video7974,./test_1k_images_3/video7974_frame_001_of_004.jpg,./test_1k_images_3/video7974_frame_002_of_004.jpg,./test_1k_images_3/video7974_frame_003_of_004.jpg,./test_1k_images_3/video7974_frame_004_of_004.jpg,video7974,a woman is ripping off a man clothes
video9808,./test_1k_images_3/video9808_frame_001_of_004.jpg,./test_1k_images_3/video9808_frame_002_of_004.jpg,./test_1k_images_3/video9808_frame_003_of_004.jpg,./test_1k_images_3/video9808_frame_004_of_004.jpg,video9808,a man playing video games
video8071,./test_1k_images_3/video8071_frame_001_of_004.jpg,./test_1k_images_3/video8071_frame_002_of_004.jpg,./test_1k_images_3/video8071_frame_003_of_004.jpg,./test_1k_images_3/video8071_frame_004_of_004.jpg,video8071,a man is talking about the making of the movie avatar
video7205,./test_1k_images_3/video7205_frame_001_of_004.jpg,./test_1k_images_3/video7205_frame_002_of_004.jpg,./test_1k_images_3/video7205_frame_003_of_004.jpg,./test_1k_images_3/video7205_frame_004_of_004.jpg,video7205,hands rubbing together in the dark and band members singing and playing the guitar
video9039,./test_1k_images_3/video9039_frame_001_of_004.jpg,./test_1k_images_3/video9039_frame_002_of_004.jpg,./test_1k_images_3/video9039_frame_003_of_004.jpg,./test_1k_images_3/video9039_frame_004_of_004.jpg,video9039,two girls in design dress wearing cloth standing holding mic in hand on street and person walking beside discusing on topic
video9300,./test_1k_images_3/video9300_frame_001_of_004.jpg,./test_1k_images_3/video9300_frame_002_of_004.jpg,./test_1k_images_3/video9300_frame_003_of_004.jpg,./test_1k_images_3/video9300_frame_004_of_004.jpg,video9300,a squid is talking
video8329,./test_1k_images_3/video8329_frame_001_of_004.jpg,./test_1k_images_3/video8329_frame_002_of_004.jpg,./test_1k_images_3/video8329_frame_003_of_004.jpg,./test_1k_images_3/video8329_frame_004_of_004.jpg,video8329,a woman talks about horse racing
video8310,./test_1k_images_3/video8310_frame_001_of_004.jpg,./test_1k_images_3/video8310_frame_002_of_004.jpg,./test_1k_images_3/video8310_frame_003_of_004.jpg,./test_1k_images_3/video8310_frame_004_of_004.jpg,video8310,two wrestlers are fighting on a mat
video9209,./test_1k_images_3/video9209_frame_001_of_004.jpg,./test_1k_images_3/video9209_frame_002_of_004.jpg,./test_1k_images_3/video9209_frame_003_of_004.jpg,./test_1k_images_3/video9209_frame_004_of_004.jpg,video9209,the girl shoots her nerf bow
video9696,./test_1k_images_3/video9696_frame_001_of_004.jpg,./test_1k_images_3/video9696_frame_002_of_004.jpg,./test_1k_images_3/video9696_frame_003_of_004.jpg,./test_1k_images_3/video9696_frame_004_of_004.jpg,video9696,a man folds up a stroller
video8471,./test_1k_images_3/video8471_frame_001_of_004.jpg,./test_1k_images_3/video8471_frame_002_of_004.jpg,./test_1k_images_3/video8471_frame_003_of_004.jpg,./test_1k_images_3/video8471_frame_004_of_004.jpg,video8471,a woman in a yellow top is holding a red drink
video7237,./test_1k_images_3/video7237_frame_001_of_004.jpg,./test_1k_images_3/video7237_frame_002_of_004.jpg,./test_1k_images_3/video7237_frame_003_of_004.jpg,./test_1k_images_3/video7237_frame_004_of_004.jpg,video7237,there is a man repairing a product on the table
video9229,./test_1k_images_3/video9229_frame_001_of_004.jpg,./test_1k_images_3/video9229_frame_002_of_004.jpg,./test_1k_images_3/video9229_frame_003_of_004.jpg,./test_1k_images_3/video9229_frame_004_of_004.jpg,video9229,guys trying out ice cream
video7114,./test_1k_images_3/video7114_frame_001_of_004.jpg,./test_1k_images_3/video7114_frame_002_of_004.jpg,./test_1k_images_3/video7114_frame_003_of_004.jpg,./test_1k_images_3/video7114_frame_004_of_004.jpg,video7114,a girl and a man are talking to each other
video9326,./test_1k_images_3/video9326_frame_001_of_004.jpg,./test_1k_images_3/video9326_frame_002_of_004.jpg,./test_1k_images_3/video9326_frame_003_of_004.jpg,./test_1k_images_3/video9326_frame_004_of_004.jpg,video9326,two boys sneak up to a girls performing choir
video8657,./test_1k_images_3/video8657_frame_001_of_004.jpg,./test_1k_images_3/video8657_frame_002_of_004.jpg,./test_1k_images_3/video8657_frame_003_of_004.jpg,./test_1k_images_3/video8657_frame_004_of_004.jpg,video8657,a man rides his motorcycle to a building
video7369,./test_1k_images_3/video7369_frame_001_of_004.jpg,./test_1k_images_3/video7369_frame_002_of_004.jpg,./test_1k_images_3/video7369_frame_003_of_004.jpg,./test_1k_images_3/video7369_frame_004_of_004.jpg,video7369,a man is talking about opening a laptop case
video8680,./test_1k_images_3/video8680_frame_001_of_004.jpg,./test_1k_images_3/video8680_frame_002_of_004.jpg,./test_1k_images_3/video8680_frame_003_of_004.jpg,./test_1k_images_3/video8680_frame_004_of_004.jpg,video8680,a woman talking to a man in a hood
video7976,./test_1k_images_3/video7976_frame_001_of_004.jpg,./test_1k_images_3/video7976_frame_002_of_004.jpg,./test_1k_images_3/video7976_frame_003_of_004.jpg,./test_1k_images_3/video7976_frame_004_of_004.jpg,video7976,a young boy rocks out on a guitar
video9474,./test_1k_images_3/video9474_frame_001_of_004.jpg,./test_1k_images_3/video9474_frame_002_of_004.jpg,./test_1k_images_3/video9474_frame_003_of_004.jpg,./test_1k_images_3/video9474_frame_004_of_004.jpg,video9474,a man talking about finances
video9247,./test_1k_images_3/video9247_frame_001_of_004.jpg,./test_1k_images_3/video9247_frame_002_of_004.jpg,./test_1k_images_3/video9247_frame_003_of_004.jpg,./test_1k_images_3/video9247_frame_004_of_004.jpg,video9247,in an animated scene two characters are outside under a menacing sky glaring at each other
video7547,./test_1k_images_3/video7547_frame_001_of_004.jpg,./test_1k_images_3/video7547_frame_002_of_004.jpg,./test_1k_images_3/video7547_frame_003_of_004.jpg,./test_1k_images_3/video7547_frame_004_of_004.jpg,video7547,there is a woman in her roomshe is a net idol show her new vedio
video9345,./test_1k_images_3/video9345_frame_001_of_004.jpg,./test_1k_images_3/video9345_frame_002_of_004.jpg,./test_1k_images_3/video9345_frame_003_of_004.jpg,./test_1k_images_3/video9345_frame_004_of_004.jpg,video9345,cartoon birds are flying
video8741,./test_1k_images_3/video8741_frame_001_of_004.jpg,./test_1k_images_3/video8741_frame_002_of_004.jpg,./test_1k_images_3/video8741_frame_003_of_004.jpg,./test_1k_images_3/video8741_frame_004_of_004.jpg,video8741,a tour through chinese architecture
video9690,./test_1k_images_3/video9690_frame_001_of_004.jpg,./test_1k_images_3/video9690_frame_002_of_004.jpg,./test_1k_images_3/video9690_frame_003_of_004.jpg,./test_1k_images_3/video9690_frame_004_of_004.jpg,video9690,a man explains the condition of someone in the hospital to the press outside of a building
video9252,./test_1k_images_3/video9252_frame_001_of_004.jpg,./test_1k_images_3/video9252_frame_002_of_004.jpg,./test_1k_images_3/video9252_frame_003_of_004.jpg,./test_1k_images_3/video9252_frame_004_of_004.jpg,video9252,garage opening for a old bug to pull out to drive away
video8326,./test_1k_images_3/video8326_frame_001_of_004.jpg,./test_1k_images_3/video8326_frame_002_of_004.jpg,./test_1k_images_3/video8326_frame_003_of_004.jpg,./test_1k_images_3/video8326_frame_004_of_004.jpg,video8326,video showing helping attitude of human beings
video8921,./test_1k_images_3/video8921_frame_001_of_004.jpg,./test_1k_images_3/video8921_frame_002_of_004.jpg,./test_1k_images_3/video8921_frame_003_of_004.jpg,./test_1k_images_3/video8921_frame_004_of_004.jpg,video8921,someone ends their tutorial on their computer
video7682,./test_1k_images_3/video7682_frame_001_of_004.jpg,./test_1k_images_3/video7682_frame_002_of_004.jpg,./test_1k_images_3/video7682_frame_003_of_004.jpg,./test_1k_images_3/video7682_frame_004_of_004.jpg,video7682,man and woman are showing affection
video9508,./test_1k_images_3/video9508_frame_001_of_004.jpg,./test_1k_images_3/video9508_frame_002_of_004.jpg,./test_1k_images_3/video9508_frame_003_of_004.jpg,./test_1k_images_3/video9508_frame_004_of_004.jpg,video9508,men in a garage talk about a car they are going to restore
video8682,./test_1k_images_3/video8682_frame_001_of_004.jpg,./test_1k_images_3/video8682_frame_002_of_004.jpg,./test_1k_images_3/video8682_frame_003_of_004.jpg,./test_1k_images_3/video8682_frame_004_of_004.jpg,video8682,a man talking something about the new smart phones
video7342,./test_1k_images_3/video7342_frame_001_of_004.jpg,./test_1k_images_3/video7342_frame_002_of_004.jpg,./test_1k_images_3/video7342_frame_003_of_004.jpg,./test_1k_images_3/video7342_frame_004_of_004.jpg,video7342,opening of a nest a rate is coming out and searching something it eats something on a human hand
video7227,./test_1k_images_3/video7227_frame_001_of_004.jpg,./test_1k_images_3/video7227_frame_002_of_004.jpg,./test_1k_images_3/video7227_frame_003_of_004.jpg,./test_1k_images_3/video7227_frame_004_of_004.jpg,video7227,a man is singing
video8311,./test_1k_images_3/video8311_frame_001_of_004.jpg,./test_1k_images_3/video8311_frame_002_of_004.jpg,./test_1k_images_3/video8311_frame_003_of_004.jpg,./test_1k_images_3/video8311_frame_004_of_004.jpg,video8311,a man is filming as he and a woman watch the news where it shows an area filled with smoke
video7916,./test_1k_images_3/video7916_frame_001_of_004.jpg,./test_1k_images_3/video7916_frame_002_of_004.jpg,./test_1k_images_3/video7916_frame_003_of_004.jpg,./test_1k_images_3/video7916_frame_004_of_004.jpg,video7916,girl is checking twitter
video7726,./test_1k_images_3/video7726_frame_001_of_004.jpg,./test_1k_images_3/video7726_frame_002_of_004.jpg,./test_1k_images_3/video7726_frame_003_of_004.jpg,./test_1k_images_3/video7726_frame_004_of_004.jpg,video7726,a woman is singing and pouring drinks
video8999,./test_1k_images_3/video8999_frame_001_of_004.jpg,./test_1k_images_3/video8999_frame_002_of_004.jpg,./test_1k_images_3/video8999_frame_003_of_004.jpg,./test_1k_images_3/video8999_frame_004_of_004.jpg,video8999,showing anushka sharma bollywood actress
video8905,./test_1k_images_3/video8905_frame_001_of_004.jpg,./test_1k_images_3/video8905_frame_002_of_004.jpg,./test_1k_images_3/video8905_frame_003_of_004.jpg,./test_1k_images_3/video8905_frame_004_of_004.jpg,video8905,two man s are talking to each other
video7026,./test_1k_images_3/video7026_frame_001_of_004.jpg,./test_1k_images_3/video7026_frame_002_of_004.jpg,./test_1k_images_3/video7026_frame_003_of_004.jpg,./test_1k_images_3/video7026_frame_004_of_004.jpg,video7026,a man is giving a review on a vehicle
video7728,./test_1k_images_3/video7728_frame_001_of_004.jpg,./test_1k_images_3/video7728_frame_002_of_004.jpg,./test_1k_images_3/video7728_frame_003_of_004.jpg,./test_1k_images_3/video7728_frame_004_of_004.jpg,video7728,a woman swings her hair in front of a large sing on a brick wall
video8079,./test_1k_images_3/video8079_frame_001_of_004.jpg,./test_1k_images_3/video8079_frame_002_of_004.jpg,./test_1k_images_3/video8079_frame_003_of_004.jpg,./test_1k_images_3/video8079_frame_004_of_004.jpg,video8079,several groups of people are kayaking on a waterway
video7552,./test_1k_images_3/video7552_frame_001_of_004.jpg,./test_1k_images_3/video7552_frame_002_of_004.jpg,./test_1k_images_3/video7552_frame_003_of_004.jpg,./test_1k_images_3/video7552_frame_004_of_004.jpg,video7552,it is about a cartoon film
video8474,./test_1k_images_3/video8474_frame_001_of_004.jpg,./test_1k_images_3/video8474_frame_002_of_004.jpg,./test_1k_images_3/video8474_frame_003_of_004.jpg,./test_1k_images_3/video8474_frame_004_of_004.jpg,video8474,men and women sing in a choir on stage with a piano
video8721,./test_1k_images_3/video8721_frame_001_of_004.jpg,./test_1k_images_3/video8721_frame_002_of_004.jpg,./test_1k_images_3/video8721_frame_003_of_004.jpg,./test_1k_images_3/video8721_frame_004_of_004.jpg,video8721,man in grey shirt is having an interview in the building
video7414,./test_1k_images_3/video7414_frame_001_of_004.jpg,./test_1k_images_3/video7414_frame_002_of_004.jpg,./test_1k_images_3/video7414_frame_003_of_004.jpg,./test_1k_images_3/video7414_frame_004_of_004.jpg,video7414,a female in a space age outfit crawling and dancing on the floor
video8727,./test_1k_images_3/video8727_frame_001_of_004.jpg,./test_1k_images_3/video8727_frame_002_of_004.jpg,./test_1k_images_3/video8727_frame_003_of_004.jpg,./test_1k_images_3/video8727_frame_004_of_004.jpg,video8727,a picture of what could be the moon or mars is on the screen
video7141,./test_1k_images_3/video7141_frame_001_of_004.jpg,./test_1k_images_3/video7141_frame_002_of_004.jpg,./test_1k_images_3/video7141_frame_003_of_004.jpg,./test_1k_images_3/video7141_frame_004_of_004.jpg,video7141,a cartoon that is blurryb on a tv screen of a fashion run way
video9346,./test_1k_images_3/video9346_frame_001_of_004.jpg,./test_1k_images_3/video9346_frame_002_of_004.jpg,./test_1k_images_3/video9346_frame_003_of_004.jpg,./test_1k_images_3/video9346_frame_004_of_004.jpg,video9346,a woman giving a photoshop tutorial
video9809,./test_1k_images_3/video9809_frame_001_of_004.jpg,./test_1k_images_3/video9809_frame_002_of_004.jpg,./test_1k_images_3/video9809_frame_003_of_004.jpg,./test_1k_images_3/video9809_frame_004_of_004.jpg,video9809,man talks in front of a green bicycle
video9781,./test_1k_images_3/video9781_frame_001_of_004.jpg,./test_1k_images_3/video9781_frame_002_of_004.jpg,./test_1k_images_3/video9781_frame_003_of_004.jpg,./test_1k_images_3/video9781_frame_004_of_004.jpg,video9781,a women is explaining about the information of responders and the non responders for precision medicine
video8325,./test_1k_images_3/video8325_frame_001_of_004.jpg,./test_1k_images_3/video8325_frame_002_of_004.jpg,./test_1k_images_3/video8325_frame_003_of_004.jpg,./test_1k_images_3/video8325_frame_004_of_004.jpg,video8325,a man cooks some food in a kitchen
video8628,./test_1k_images_3/video8628_frame_001_of_004.jpg,./test_1k_images_3/video8628_frame_002_of_004.jpg,./test_1k_images_3/video8628_frame_003_of_004.jpg,./test_1k_images_3/video8628_frame_004_of_004.jpg,video8628,a man is talking with his friends on a video game
video9534,./test_1k_images_3/video9534_frame_001_of_004.jpg,./test_1k_images_3/video9534_frame_002_of_004.jpg,./test_1k_images_3/video9534_frame_003_of_004.jpg,./test_1k_images_3/video9534_frame_004_of_004.jpg,video9534,some men play a game of kickball
video8895,./test_1k_images_3/video8895_frame_001_of_004.jpg,./test_1k_images_3/video8895_frame_002_of_004.jpg,./test_1k_images_3/video8895_frame_003_of_004.jpg,./test_1k_images_3/video8895_frame_004_of_004.jpg,video8895,a man and a woman are singing on the beach
video7119,./test_1k_images_3/video7119_frame_001_of_004.jpg,./test_1k_images_3/video7119_frame_002_of_004.jpg,./test_1k_images_3/video7119_frame_003_of_004.jpg,./test_1k_images_3/video7119_frame_004_of_004.jpg,video7119,news reporters talk about a strange sight in part of san diego
video8175,./test_1k_images_3/video8175_frame_001_of_004.jpg,./test_1k_images_3/video8175_frame_002_of_004.jpg,./test_1k_images_3/video8175_frame_003_of_004.jpg,./test_1k_images_3/video8175_frame_004_of_004.jpg,video8175,a man in a suit and a woman wearing brown giving the news
video7202,./test_1k_images_3/video7202_frame_001_of_004.jpg,./test_1k_images_3/video7202_frame_002_of_004.jpg,./test_1k_images_3/video7202_frame_003_of_004.jpg,./test_1k_images_3/video7202_frame_004_of_004.jpg,video7202,a group of people are dancing in a room
video7348,./test_1k_images_3/video7348_frame_001_of_004.jpg,./test_1k_images_3/video7348_frame_002_of_004.jpg,./test_1k_images_3/video7348_frame_003_of_004.jpg,./test_1k_images_3/video7348_frame_004_of_004.jpg,video7348,a girl is talking about relationships
video9728,./test_1k_images_3/video9728_frame_001_of_004.jpg,./test_1k_images_3/video9728_frame_002_of_004.jpg,./test_1k_images_3/video9728_frame_003_of_004.jpg,./test_1k_images_3/video9728_frame_004_of_004.jpg,video9728,a man talking about kuru disease
video8919,./test_1k_images_3/video8919_frame_001_of_004.jpg,./test_1k_images_3/video8919_frame_002_of_004.jpg,./test_1k_images_3/video8919_frame_003_of_004.jpg,./test_1k_images_3/video8919_frame_004_of_004.jpg,video8919,a man is talking on stage
video7731,./test_1k_images_3/video7731_frame_001_of_004.jpg,./test_1k_images_3/video7731_frame_002_of_004.jpg,./test_1k_images_3/video7731_frame_003_of_004.jpg,./test_1k_images_3/video7731_frame_004_of_004.jpg,video7731,fox newscasters discuss chris christie and his poll numbers
video7160,./test_1k_images_3/video7160_frame_001_of_004.jpg,./test_1k_images_3/video7160_frame_002_of_004.jpg,./test_1k_images_3/video7160_frame_003_of_004.jpg,./test_1k_images_3/video7160_frame_004_of_004.jpg,video7160,a cartoon character falls asleep on a couch
video9684,./test_1k_images_3/video9684_frame_001_of_004.jpg,./test_1k_images_3/video9684_frame_002_of_004.jpg,./test_1k_images_3/video9684_frame_003_of_004.jpg,./test_1k_images_3/video9684_frame_004_of_004.jpg,video9684,somebody slices white onion with sharp knife on the table
video9025,./test_1k_images_3/video9025_frame_001_of_004.jpg,./test_1k_images_3/video9025_frame_002_of_004.jpg,./test_1k_images_3/video9025_frame_003_of_004.jpg,./test_1k_images_3/video9025_frame_004_of_004.jpg,video9025,an instructional video on painting your nails
video8246,./test_1k_images_3/video8246_frame_001_of_004.jpg,./test_1k_images_3/video8246_frame_002_of_004.jpg,./test_1k_images_3/video8246_frame_003_of_004.jpg,./test_1k_images_3/video8246_frame_004_of_004.jpg,video8246,there is a man working on a car
video8948,./test_1k_images_3/video8948_frame_001_of_004.jpg,./test_1k_images_3/video8948_frame_002_of_004.jpg,./test_1k_images_3/video8948_frame_003_of_004.jpg,./test_1k_images_3/video8948_frame_004_of_004.jpg,video8948,there is a man is talking with a commando
video8794,./test_1k_images_3/video8794_frame_001_of_004.jpg,./test_1k_images_3/video8794_frame_002_of_004.jpg,./test_1k_images_3/video8794_frame_003_of_004.jpg,./test_1k_images_3/video8794_frame_004_of_004.jpg,video8794,a cartoon girl and animal jumping on body of male guy girl image still shown displaying on screen
video8675,./test_1k_images_3/video8675_frame_001_of_004.jpg,./test_1k_images_3/video8675_frame_002_of_004.jpg,./test_1k_images_3/video8675_frame_003_of_004.jpg,./test_1k_images_3/video8675_frame_004_of_004.jpg,video8675,a man kicks a ball
video8461,./test_1k_images_3/video8461_frame_001_of_004.jpg,./test_1k_images_3/video8461_frame_002_of_004.jpg,./test_1k_images_3/video8461_frame_003_of_004.jpg,./test_1k_images_3/video8461_frame_004_of_004.jpg,video8461,two kids talking to the camera and then a woman talking to the camera
video8499,./test_1k_images_3/video8499_frame_001_of_004.jpg,./test_1k_images_3/video8499_frame_002_of_004.jpg,./test_1k_images_3/video8499_frame_003_of_004.jpg,./test_1k_images_3/video8499_frame_004_of_004.jpg,video8499,men working in surveillance room
video9530,./test_1k_images_3/video9530_frame_001_of_004.jpg,./test_1k_images_3/video9530_frame_002_of_004.jpg,./test_1k_images_3/video9530_frame_003_of_004.jpg,./test_1k_images_3/video9530_frame_004_of_004.jpg,video9530,jeremy is describing a car
video8121,./test_1k_images_3/video8121_frame_001_of_004.jpg,./test_1k_images_3/video8121_frame_002_of_004.jpg,./test_1k_images_3/video8121_frame_003_of_004.jpg,./test_1k_images_3/video8121_frame_004_of_004.jpg,video8121,there was a resistor in the back
video7432,./test_1k_images_3/video7432_frame_001_of_004.jpg,./test_1k_images_3/video7432_frame_002_of_004.jpg,./test_1k_images_3/video7432_frame_003_of_004.jpg,./test_1k_images_3/video7432_frame_004_of_004.jpg,video7432,a person on the computer looking at data
video8932,./test_1k_images_3/video8932_frame_001_of_004.jpg,./test_1k_images_3/video8932_frame_002_of_004.jpg,./test_1k_images_3/video8932_frame_003_of_004.jpg,./test_1k_images_3/video8932_frame_004_of_004.jpg,video8932,a man is giving an interview in a tv show
video8073,./test_1k_images_3/video8073_frame_001_of_004.jpg,./test_1k_images_3/video8073_frame_002_of_004.jpg,./test_1k_images_3/video8073_frame_003_of_004.jpg,./test_1k_images_3/video8073_frame_004_of_004.jpg,video8073,a pop singer singing while she standing on a step the video is shown double
video9831,./test_1k_images_3/video9831_frame_001_of_004.jpg,./test_1k_images_3/video9831_frame_002_of_004.jpg,./test_1k_images_3/video9831_frame_003_of_004.jpg,./test_1k_images_3/video9831_frame_004_of_004.jpg,video9831,a group of people are swimming in a boat a monkey is walking on the tree
video7548,./test_1k_images_3/video7548_frame_001_of_004.jpg,./test_1k_images_3/video7548_frame_002_of_004.jpg,./test_1k_images_3/video7548_frame_003_of_004.jpg,./test_1k_images_3/video7548_frame_004_of_004.jpg,video7548,people are stoppped by military in the street
video7578,./test_1k_images_3/video7578_frame_001_of_004.jpg,./test_1k_images_3/video7578_frame_002_of_004.jpg,./test_1k_images_3/video7578_frame_003_of_004.jpg,./test_1k_images_3/video7578_frame_004_of_004.jpg,video7578,people are on stage talking
video8446,./test_1k_images_3/video8446_frame_001_of_004.jpg,./test_1k_images_3/video8446_frame_002_of_004.jpg,./test_1k_images_3/video8446_frame_003_of_004.jpg,./test_1k_images_3/video8446_frame_004_of_004.jpg,video8446,spongebob is talking to patrick while holding a butterfly net
